,SS,LA_MMS,LA_rsFC,LA_MMS_o,LA_rsFC_o,Subject_left,Subject_right
55,-0.6097409425970621,-1.0795179038509504,1.1035112077897868,-1.1236758693848747,-1.648815342879564,3,14
56,-0.6097409425970621,-0.5892813976101761,1.3522766473104109,-0.9412877254651273,-1.474533649601199,3,15
57,-0.6097409425970621,-0.22559323512427917,-0.22407366518717198,-0.8059807703996312,-2.5789033007527693,3,16
58,-0.6097409425970621,-1.0579439011895093,-0.08855646681245269,-1.115649453048578,-2.483961789397338,3,17
59,-0.6097409425970621,-1.4104813417031095,0.5915983788168975,-1.2468078809073029,-2.0074545285165892,3,18
60,-0.6097409425970621,-3.0370707522208025,0.4398833828455971,-1.8519660438086425,-2.113743997200628,3,19
61,-0.8804463047795645,-1.8263849055491574,-0.45455670231318246,-1.4015411129164121,-2.740376590851538,3,20
62,-0.8804463047795645,-1.2579999726103521,0.24924032589735604,-1.1900785399929994,-2.2473059374795095,3,21
63,-1.3316219084170684,-0.8211631859889871,-0.9773817711082233,-1.0275572881207315,-3.106660743720864,3,22
64,-0.6097409425970621,-1.6232535946592468,-0.1535667382119377,-1.3259679104038276,-2.529507103898507,3,23
65,-0.6097409425970621,-0.5657348787551737,-0.2514594167758511,-0.9325274519745481,-2.598089386922026,3,24
66,1.1949614719529538,1.003151193157446,-1.6550486896446195,-0.3488373043927023,-3.5814249966204854,4,5
67,2.0973126792279615,0.6348816398460531,-1.8110984541629906,-0.4858487252794826,-3.6907513453623375,4,6
68,1.8266073170454595,1.0557034717688139,-0.4064991331606293,-0.3292856952557579,-2.7067081096393206,4,7
69,0.5633156268604483,0.6495329066972835,-0.8713968346087456,-0.4803978513991184,-3.032409134531407,4,8
70,2.0973126792279615,-0.07848213609512723,-1.3622124936810454,-0.7512493908300664,-3.3762679290468136,4,9
71,-1.151151666962067,-0.8019869851154946,-4.049773023073653,-1.0204229526719741,-5.259136388400512,4,10
72,1.1949614719529538,0.7861246573342002,-2.660574598375438,-0.42958010209592673,-4.285882811767855,4,11
73,1.8266073170454595,0.7175401287667035,-1.689856352459419,-0.4550963676285735,-3.6058107731419975,4,12
74,0.202375143950445,0.7483508115401986,-0.011910805622958615,-0.44363352638272396,-2.4302648786034355,4,13
75,-0.2488004596870588,0.25585930799425294,-1.9974214492113755,-0.6268606220488193,-3.821286708860999,4,14
76,0.5633156268604483,0.9432742214666746,-2.1835522203702196,-0.3711140006223613,-3.951687402909506,4,15
77,1.1949614719529538,0.785807896732786,-0.8103989186250848,-0.42969795006812667,-2.989674821820728,4,16
78,1.1949614719529538,0.22121718802171372,0.21602468779472928,-0.6397489155210592,-2.270576363078027,4,17
79,0.202375143950445,-0.3783346792352217,-3.252191695222599,-0.8628068699176756,-4.7003617265626305,4,18
80,-0.42927070114206023,-2.2314202442820132,-1.5205278567940765,-1.552230918169531,-3.487181525439012,4,19
81,-0.8804463047795645,-0.9693145070186626,-4.863524627128114,-1.0826756730591842,-5.829239726452175,4,20
82,-0.8804463047795645,0.3969498738630879,-2.012708955700132,-0.5743691284415173,-3.8319969285844406,4,21
83,-1.3316219084170684,0.94582798880323,0.053300232572524565,-0.370163894135823,-2.3845789096077032,4,22
84,1.1949614719529538,-0.06559369810512031,-0.28777770630617533,-0.7464543617918421,-2.6235334880339654,4,23
85,-0.06833021823205736,1.06157774782041,-0.7444323124487631,-0.32710022295354496,-2.9434595121443077,4,24
86,1.1949614719529538,0.7839197253494617,1.5676730410632198,-0.43040042748386964,-1.3236298572511336,5,6
87,1.1949614719529538,0.9726435053692627,0.0199175950675537,-0.3601874190417266,-2.407966332722729,5,7
88,0.5633156268604483,0.6662807100717604,0.8396363185746774,-0.4741669797008294,-1.8336825117060342,5,8
89,1.1949614719529538,0.19448556882374438,0.8439569671171822,-0.6496941773435081,-1.8306555239319307,5,9
90,-1.151151666962067,-0.6625013604080628,-0.18513817076383812,-0.9685285631885029,-2.551625621386193,5,10
91,1.1949614719529538,0.8149764907930088,0.838598485575763,-0.4188460333632949,-1.8344096034304294,5,11
92,1.1949614719529538,0.6380879980375145,0.5256536308757997,-0.48465582815363023,-2.0536545246098434,5,12
93,0.202375143950445,0.7382629415406577,0.1268044500657516,-0.44738662894015835,-2.3330828516644986,5,13
94,-0.2488004596870588,0.28622006950149514,0.9904165220259582,-0.6155651700194342,-1.7280479459842673,5,14
95,0.5633156268604483,0.8556347625267895,0.9239571071550589,-0.40371948398945673,-1.7746085107488492,5,15
96,1.1949614719529538,0.8292076761396977,0.9608581973887386,-0.41355144708071867,-1.748756107367831,5,16
97,1.1949614719529538,0.14843582282614828,0.6028137975948773,-0.6668265768966991,-1.9995971582194172,5,17
98,0.202375143950445,-0.19726659839796024,0.4918853517174094,-0.79544209645301,-2.077312123037349,5,18
99,-0.42927070114206023,-2.0525142650455455,0.7615084391351261,-1.4856705354283524,-1.888417844504721,5,19
100,-0.8804463047795645,-0.9972912615215962,-0.9365884192266084,-1.0930841764279284,-3.0780814746144793,5,20
101,-0.8804463047795645,0.2780774702863602,0.4456734475875584,-0.618594551835405,-2.1096875563647752,5,21
102,-1.3316219084170684,0.9819567427926502,0.012859954960492153,-0.35672251166352875,-2.41291081966906,5,22
103,1.1949614719529538,-0.03785782230346334,0.7440951019823853,-0.7361354752073976,-1.9006173923617502,5,23
104,-0.06833021823205736,1.069000936090757,0.6735818462552775,-0.32433849159865785,-1.9500180230537474,5,24
105,1.8266073170454595,0.6152897138448405,-0.10731582189239977,-0.49313772757467106,-2.4971043391600523,6,7
106,0.5633156268604483,0.3484740272954771,0.7956644132820537,-0.5924041371931149,-1.864488632225999,6,8
107,2.458253162137965,-0.10177440389039864,0.6112156157633406,-0.759915072468991,-1.9937109583524324,6,9
108,-1.151151666962067,-1.0744173251950058,0.039659395286171406,-1.1217782443362874,-2.39413549521936,6,10
109,1.1949614719529538,0.4466321247874542,0.883171793307731,-0.5558852876493755,-1.8031821485174209,6,11
110,1.8266073170454595,0.3332578035569905,0.6061685716242926,-0.5980651982724119,-1.9972468490304098,6,12
111,0.202375143950445,0.39399029543374275,-0.16679446565920275,-0.5754702133457249,-2.5387742703593164,6,13
112,-0.2488004596870588,-0.1790212023107462,1.3427152904284552,-0.7886540586690731,-1.4812322065656918,6,14
