,SS,LA_MMS,LA_rsFC,LA_MMS_o,LA_rsFC_o,Subject_left,Subject_right
269,0.9568485182980029,0.7405706704017659,1.3127039536760303,-0.012943147285716328,-0.34052397748602525,20,24
270,1.6340028543242822,0.17032920586758546,-0.65432330319493,-0.04522691023652625,-0.5542058678871951,21,22
271,-0.05888298574141584,0.002052926088347254,-1.1541541334287126,-0.05475373679073847,-0.6085034361146126,21,23
272,0.9568485182980029,0.3521279286464184,0.9321825391299418,-0.03493452142234865,-0.38186073828296496,21,24
273,-0.7360373217676949,0.23779784150683217,0.7728247243839719,-0.041407227566885085,-0.3991720790313825,22,23
274,0.2796941822717239,0.4810381124223154,-0.937552508558551,-0.027636374805869224,-0.5849735920290522,22,24
275,-0.05888298574141584,0.18238000182646658,0.18604826396228938,-0.04454466409291602,-0.4629147154731701,23,24
276,-0.058882985741415386,0.32408405807581947,0.7638745829236079,-0.036522202652200964,-0.4001443498222056,2,1
277,-1.7517688258071136,0.30444171588715174,-0.8597148409859586,-0.03763423809412669,-0.5765179390159936,3,1
278,0.9568485182980031,0.5891291493398333,-1.9988587755123521,-0.021516887483418956,-0.700265298651384,4,1
279,0.2796941822717239,0.4062901343682991,-0.47295905286044604,-0.03186817160535216,-0.5345039264284317,5,1
280,-1.0746144897808345,0.03587186012847165,-1.2600438761791377,-0.05283910497649058,-0.6200064390984135,6,1
281,-0.058882985741415386,0.43586149985742595,-1.4936744759538174,-0.03019401247635478,-0.6453861729282471,7,1
282,-0.7360373217676949,0.40106006297556146,1.0743038122566875,-0.03216426790062399,-0.3664218356435308,8,1
283,0.2796941822717239,0.7899276394910686,-0.08477427446052899,-0.010148842084934162,-0.4923346799252578,9,1
284,-2.428923161833393,0.10524193910915612,1.1184607778258033,-0.04891177361779886,-0.36162498097655604,10,1
285,0.2796941822717239,0.23125163405810475,-1.3420415365360108,-0.041777835848894496,-0.6289139999938338,11,1
286,-0.058882985741415386,-0.5071716179478765,-1.2808105351534114,-0.08358307574775203,-0.6222623605308384,12,1
287,-1.7517688258071136,-0.0037900837362119725,0.4920774840266015,-0.05508453410350389,-0.4296701826214183,13,1
