,OS,RA_MMS,RA_rsFC,Subject_left,Subject_right
0,-0.4471478555794588,1.2199599031846826,-0.3578050843280781,1,2
1,-0.040908192008745195,-0.6626003901939844,1.2094804986584735,1,3
2,0.6857705165336954,-0.05227433400180173,-2.8396649859596548,1,4
3,1.3248975734445163,-0.01245248636525145,0.6116617875004301,1,5
4,-0.4471478555794588,0.17724854380329072,-0.7400004665887125,1,6
5,0.26026948960402535,0.559373956229509,-1.7419598475018254,1,7
6,-0.4471478555794588,0.22975328209145726,-1.1709744634654324,1,8
7,-0.6835373149848311,-0.45824635790429336,0.3437399332371427,1,9
8,-0.3560941378825748,0.04645521951687278,0.6337276561417098,1,10
9,0.0011166007744320835,0.2849766544795643,0.3575627736776738,1,11
10,-0.4471478555794588,-0.09249927065235418,-0.5202897985494193,1,12
11,-0.6992966122785225,-2.387266395734046,-1.2131774506683588,1,13
12,0.6857705165336954,0.3534360870159768,-0.3302147733145148,1,14
13,0.5772064685104873,0.4974262248482509,0.5458678225680068,1,15
14,1.3248975734445163,1.6384192566856406,-1.106487853377273,1,16
15,-0.4471478555794588,0.35192339635039466,-0.8944881274775492,1,17
16,0.5772064685104873,1.183004397580562,1.287394866694997,1,18
17,0.5772064685104873,0.04156378021410182,-0.4972062760503877,1,19
18,0.0011166007744320835,1.0883695459354792,1.3387698791058387,1,20
19,-0.6835373149848311,0.7107431290640736,-0.5217104673672155,1,21
20,0.5772064685104873,0.12487938352095061,0.9846432399200691,1,22
21,-0.6362594231037566,0.6147881121643047,-1.0238083687187107,1,23
22,0.0011166007744320835,0.282952468440321,-1.8926598229395402,1,24
23,-1.8129536210327202,-0.5643626739629406,0.0005561551513463506,2,3
24,-1.08627491249028,-0.025673194774644876,-0.7762240284485651,2,4
25,-0.4471478555794588,0.3916284024344206,0.38527377097872567,2,5
26,1.3248975734445163,0.8301099035603089,1.1505314812851721,2,6
27,-1.51177593941995,1.0746031023592064,0.28778946751535145,2,7
28,1.3248975734445163,0.9234914015546677,0.6937008101815902,2,8
29,1.0885081140391442,-0.46107113752486273,0.8170544498264631,2,9
30,-2.12813956690655,-0.12065999443972594,-1.3320201619566083,2,10
31,0.8766331170906254,0.5107595133402021,0.8180876683768389,2,11
32,1.3248975734445163,0.09173401316985547,1.3185024989808474,2,12
33,1.0727488167454526,-2.5718750464427087,0.6571708818088248,2,13
34,-1.08627491249028,0.42045458722313656,1.3349998389449094,2,14
35,0.3005432493545702,0.9670724471461041,0.6660075472741069,2,15
36,-0.4471478555794588,0.8663916750395443,0.9255688579948733,2,16
37,1.3248975734445163,0.9689459797017625,0.7573013266043652,2,17
38,0.3005432493545702,1.405980885451083,-0.34494632014464577,2,18
39,0.3005432493545702,0.5034393064772718,1.2925682855216305,2,19
40,0.8766331170906254,1.7046961453820113,-0.40927726893235167,2,20
41,1.0885081140391442,0.9165148272299867,1.0382048099261134,2,21
42,0.3005432493545702,0.9040769861478404,0.16307779803740705,2,22
43,1.1357860059202187,1.2097162638526568,1.016097160686289,2,23
44,0.8766331170906254,0.8906586928930539,0.1589294522011388,2,24
45,0.5982188649020759,0.42482235069686025,-2.4702352158096925,3,4
46,-0.040908192008745195,-0.5298284101686459,0.7636181796643016,3,5
47,-1.8129536210327202,-1.0626874310851067,-0.34969305054507294,3,6
48,1.0237198918317458,-0.28534546556804485,-1.3842141562757184,3,7
49,-1.8129536210327202,-0.06813542739732309,-0.8208876852264515,3,8
50,-2.049343080438093,1.2172128956970738,0.6362744026023502,3,9
51,1.0097116275706868,-1.862917853011969,0.2937858347887738,3,10
52,-1.3646891646788295,0.3814084879800059,0.6711434961257904,3,11
53,-1.8129536210327202,-1.075589249819534,-0.13653561525146374,3,12
54,-2.0651023777317845,-1.7389236730530928,-0.8694116599869075,3,13
55,0.5982188649020759,-0.9043215843334116,0.05449530104990465,3,14
56,-0.7885992969427742,-0.029881285618021485,0.9794513000348553,3,15
57,-0.040908192008745195,-0.8604912254196257,-0.7441721577015327,3,16
58,-1.8129536210327202,-0.3359035218295911,-0.48802341733259663,3,17
59,-0.7885992969427742,-0.7660844306570067,1.180323010717468,3,18
60,-0.7885992969427742,-0.6514546415631963,-0.1486607117943374,3,19
61,-1.3646891646788295,-0.38659951045295743,1.0703715743745719,3,20
62,-2.049343080438093,-0.8508436048617616,-0.18081765846497586,3,21
63,-0.7885992969427742,-0.6740918213703823,1.1700800218061702,3,22
64,-2.002065188557018,-0.4830691663986138,-0.6616594505237662,3,23
65,-1.3646891646788295,-0.29452275512458603,-1.528674766092271,3,24
66,0.6857705165336954,-0.27836559836350594,-2.0005400838782346,4,5
67,-1.08627491249028,-0.6113606864834159,-0.4100482814758137,4,6
68,0.8993965465148465,0.33622894637208983,0.522422773477092,4,7
69,-1.08627491249028,0.3074652726861246,-0.06598708292840251,4,8
70,-1.3226643718956523,0.8482386360634763,-1.4907132648186836,4,9
71,0.28303291902824645,-1.5222250361047285,-3.7973695543800408,4,10
72,-0.6380104561363888,0.22571139579920915,-1.6558809510096621,4,11
73,-1.08627491249028,-0.7350568390117174,-0.6925456508418898,4,12
74,-1.3384236691893436,-1.4692499285980263,-0.052687835838713684,4,13
75,1.3248975734445163,-0.4622158883026578,-0.8224510164174222,4,14
76,-0.061920588400333834,0.8443812692225046,-1.7806830512209724,4,15
77,0.6857705165336954,-0.3199601151095896,-0.025088122293121948,4,16
78,-1.08627491249028,0.1656318858492952,-0.43949170896660017,4,17
79,-0.061920588400333834,-0.1456413337611588,-2.841147418170986,4,18
80,-0.061920588400333834,-0.29715305394966934,-0.64182349493192,4,19
81,-0.6380104561363888,0.1443336632006655,-2.908634834963865,4,20
82,-1.3226643718956523,-0.3161243786549512,-0.7980239111895342,4,21
83,-0.061920588400333834,-0.28209652460096407,-2.2794656308525902,4,22
84,-1.2753864800145778,-0.3230017905086583,-0.09529841950463049,4,23
85,-0.6380104561363888,0.21521643828166473,0.7712787155872975,4,24
86,-0.4471478555794588,0.03009006486318349,-0.02633207303841248,5,6
87,0.26026948960402535,0.38265721516852774,-0.8974890286585054,5,7
88,-0.4471478555794588,0.6412744637496214,-0.2972833301549555,5,8
89,-0.6835373149848311,-0.7836580576572136,0.8388139481383496,5,9
90,-0.3560941378825748,-1.0938039721644695,-0.17230449732204786,5,10
91,0.0011166007744320835,0.2542061829923911,0.8327873641679376,5,11
92,-0.4471478555794588,-0.47710739761045884,0.09951495114913413,5,12
93,-0.6992966122785225,-2.7125342024624826,-0.38608744090407576,5,13
94,0.6857705165336954,-0.40735401724040465,0.39648682905819327,5,14
95,0.5772064685104873,0.40440999141842293,0.8801786643410532,5,15
96,1.3248975734445163,-0.15272480406339514,-0.24757109183561038,5,16
97,-0.4471478555794588,0.5741880757702335,-0.14490513693384008,5,17
98,0.5772064685104873,0.12545559174626641,0.6532393510500235,5,18
99,0.5772064685104873,0.17332722073478524,0.23599688945964664,5,19
100,0.0011166007744320835,0.48444988455848215,0.6214946554918752,5,20
101,-0.6835373149848311,0.17422752886706583,0.2771174430755948,5,21
102,0.5772064685104873,0.4060248597713906,1.0390513600239168,5,22
103,-0.6362594231037566,0.16883955754280472,-0.22186225112413965,5,23
104,0.0011166007744320835,0.9395965536092383,-1.0787893719915256,5,24
105,-1.51177593941995,0.6252279823646456,0.5797358741004233,6,7
106,1.3248975734445163,0.9748760893437933,0.9589751996873018,6,8
107,1.0885081140391442,-0.8923909333324467,0.5691596084140369,6,9
108,-2.12813956690655,-1.0177032872234004,-1.7064338005343953,6,10
109,0.8766331170906254,0.1762991038843914,0.32606757375766704,6,11
110,1.3248975734445163,-0.8895850712922413,1.1705518539873117,6,12
111,1.0727488167454526,-3.0644601403332294,0.9243644127284182,6,13
112,-1.08627491249028,-0.6601116960455785,1.1954855299728242,6,14
113,0.3005432493545702,0.40794630097034285,0.3123478581383121,6,15
114,-0.4471478555794588,-0.05873157687085865,1.1450005978900255,6,16
115,1.3248975734445163,0.6018398091787366,1.1548743589953125,6,17
116,0.3005432493545702,0.1578599187320419,-0.7579571261071057,6,18
117,0.3005432493545702,-0.1009736745638983,1.1396729921226916,6,19
118,0.8766331170906254,0.7749985487658404,-0.8232352789723378,6,20
119,1.0885081140391442,0.3433780008438657,0.8623080061640457,6,21
120,0.3005432493545702,0.8964882312164579,-0.20914038057988601,6,22
121,1.1357860059202187,0.5031320946771187,1.2327135487789933,6,23
122,0.8766331170906254,0.8872095504578699,0.5097594224465152,6,24
123,-1.51177593941995,1.073653897055344,0.9457379808790405,7,8
124,-1.7481653988253223,-0.20311968404179162,-0.447741078583885,7,9
125,0.7085339459579164,-0.5612148896625953,-2.715264166347738,7,10
126,-1.0635114830660588,0.6182124554507346,-0.5457401309819668,7,11
127,-1.51177593941995,0.2509937356243103,0.32301658241464165,7,12
128,-1.7639246961190136,-2.459061252406269,0.721819409830553,7,13
129,0.8993965465148465,0.399679163687167,0.23661500916836983,7,14
130,-0.4874216153300038,1.3503535610486577,-0.7211380514411161,7,15
131,0.26026948960402535,0.23589367809615638,0.9955272015796776,7,16
132,-1.51177593941995,1.6564593947378776,0.4527321764974073,7,17
133,-0.4874216153300038,0.42405620573686154,-1.7414930125325667,7,18
134,-0.4874216153300038,0.8513276413242025,0.4406513812766133,7,19
135,-1.0635114830660588,1.2342990648653596,-1.7943420524503089,7,20
136,-1.7481653988253223,1.1111716177935616,0.3429327411562213,7,21
137,-0.4874216153300038,1.2967469771348297,-1.2152860352639263,7,22
138,-1.7008875069442477,0.6046574617602443,0.8792225967937608,7,23
139,-1.0635114830660588,1.0023915894282223,1.2531090931028068,7,24
140,1.0885081140391442,-0.013606982454041591,0.14208798463587885,8,9
141,-2.12813956690655,-1.1866770799770978,-2.089466650061479,8,10
142,0.8766331170906254,0.9145954688525229,-0.11471158961207381,8,11
143,1.3248975734445163,-0.58613485702844,0.5681147063283228,8,12
144,1.0727488167454526,-2.326015557555138,1.0921504590508344,8,13
145,-1.08627491249028,-0.3712673208370476,0.7239468523357052,8,14
146,0.3005432493545702,1.219455897609804,-0.17183938074392469,8,15
147,-0.4471478555794588,-0.06715355722554697,1.305971567531569,8,16
148,1.3248975734445163,1.043812210332149,0.9710090397963369,8,17
149,0.3005432493545702,0.3361363663089443,-1.1794034295009623,8,18
150,0.3005432493545702,0.20303427090446638,0.8350884384984334,8,19
151,0.8766331170906254,1.0593277199263542,-1.2446206296866957,8,20
152,1.0885081140391442,0.37091505056295576,0.7486755865008752,8,21
