,OS,RA_MMS,RA_rsFC,Subject_left,Subject_right
0,0.3833869204667208,0.7122488335091115,0.8373077786398689,1,2
1,-1.054470526091799,0.049595211741842574,1.3723870524723099,1,3
2,0.8080263181797166,0.44130573842242876,-3.096073133324324,1,4
3,0.7924029187544064,0.5481242932005654,0.6454929610429607,1,5
4,0.8155809064598266,0.1073406230113417,0.5592861416207429,1,6
5,-0.30849793624361715,0.18504116481032384,-0.9221201474050484,1,7
6,0.006957522321758716,0.5554279221582351,-0.13134175845410226,1,8
7,-0.5273405468316154,0.43413139309933146,1.3261623681804062,1,9
8,-0.08120586838396937,0.1603003871139008,1.2148383725274383,1,10
9,1.0513603473102062,0.48635242646127635,0.7096953571495728,1,11
10,0.8479508306663914,0.694238552895689,0.29944345664537325,1,12
11,-1.9974064711387411,-3.1868234896856977,-0.3820533558286981,1,13
12,0.9506104588297363,0.4626782919204591,0.79134979482432,1,14
13,1.0449020916881555,0.6253869618697523,0.885960298673334,1,15
14,0.4071258212977648,0.5598349119568597,0.4603020473211073,1,16
15,0.4201260874547944,0.5792441992444556,-0.4534246705990813,1,17
16,0.696041169394744,0.5720874163159493,1.2432265605826813,1,18
17,0.6107750115067363,0.6267608805269305,0.5858162021909517,1,19
18,0.7702705898999791,0.6144429502867421,1.4096480444335144,1,20
19,-0.4169790395047927,0.3271479625082289,-0.23761204793295906,1,21
20,0.8725386861397206,-0.714945692956262,1.0704369753126297,1,22
21,0.19716259340830597,0.3431165558962193,0.36475878227889197,1,23
22,1.1713200042981242,0.6205328364369869,-0.23416043239881065,1,24
23,-0.8973962052316635,0.007681556500686094,0.9393018581824298,2,3
24,-0.1733202922225155,0.44325921034299276,-1.6749396427373338,2,4
25,0.32568123939555926,0.4354966593894816,0.4253169020062134,2,5
26,0.9491361929983444,-0.006091222531812802,0.7565298233237885,2,6
27,-0.08909547267920902,0.09862691079573048,-0.21216226804148958,2,7
28,1.3064888039108191,0.5474062956091528,-0.2685947038967411,2,8
29,0.1725409974831972,0.5823744485348512,0.4066414590825935,2,9
30,-0.7854346881226753,0.3098835707186868,0.5175890485330096,2,10
31,0.6110585766152985,0.5203477288266001,1.2910117416714197,2,11
32,1.1322837208893608,0.7176934504051655,1.0340885894163778,2,12
33,-1.341252084090978,-3.0755937704426306,-0.3025690332289309,2,13
34,0.11148725335273352,0.4392633399063088,0.8511804301850616,2,14
35,0.8920141639949927,0.6134236924601291,1.0706516990243757,2,15
36,0.8155809064598266,0.667672237440214,1.0939536118073365,2,16
37,1.2579443814664695,0.5086100397105684,-0.8233805444790303,2,17
38,1.0821901165603938,0.6296190137702308,1.047363491486361,2,18
39,1.1213601745559567,0.503061682759418,0.7008068389217509,2,19
40,0.9330442616394791,0.6419553234031479,1.003197411770814,2,20
41,0.5323428697600464,0.2750883665523926,0.24682297902116973,2,21
42,-0.36896134430218386,-0.7604387740275386,0.7246970449600462,2,22
43,0.4597523760451743,0.34209003114178627,1.10218897411939,2,23
44,0.9729598831281137,0.6754164090137432,0.3398241991112232,2,24
45,-0.8509927519105165,-0.11469450878082632,-2.488387022800679,3,4
46,-0.3675998902120987,-0.051840346042700144,0.41058353462022207,3,5
47,-1.5840204585749875,-0.27090959513213325,1.006606896800672,3,6
48,1.0412869580216488,-0.3853362652613018,-0.7457888269733375,3,7
49,-1.1310358593960992,0.07920432061940802,0.007501522926096821,3,8
50,-2.281814333184004,0.11193826057950955,1.0269722357773041,3,9
51,0.3313899674478506,-0.32186614757046833,1.0938552049446586,3,10
52,-1.6693439946601523,-0.023081178039590387,0.7484543539011107,3,11
53,-1.4880308860632474,0.21306111096292013,0.6336456967326441,3,12
54,-4.240416167288668,-2.4401452725889503,-0.37047336548704496,3,13
55,-0.1668394058516992,0.15777851739657875,1.0262253062614088,3,14
56,-0.942811940077562,0.14500984878699114,1.352424373334795,3,15
57,0.20781379366685615,0.041770624730713565,0.6699133045518051,3,16
58,-0.831165436655048,0.0831021960338483,0.2748233779912558,3,17
59,-0.865315941614859,0.06085409812456741,1.4001585613582401,3,18
60,-0.7598736144673992,0.06632373501401263,0.7225107442673568,3,19
61,-1.3368647354102723,0.17970868507135407,1.2317304574354866,3,20
62,-2.3027813521224094,0.02257412442299069,0.005226525501521399,3,21
63,-1.8329258870893013,-1.3809086928530054,1.108832753014674,3,22
64,-2.160912989037428,0.10341441947836097,0.6074051918040175,3,23
65,-1.1631862911092172,0.08425695259627163,0.004809349838940431,3,24
66,1.232010829264156,0.37321655243082047,-3.545005542034997,4,5
67,0.07562252223104889,0.10894014807492435,-2.340408401501487,4,6
68,-0.18512311567551348,0.004873965883472529,-1.5989086010503222,4,7
