,OS,RA_MMS,RA_rsFC,Subject_left,Subject_right
43,1.7306139776446179,1.2177166425356643,1.016097160686289,2,23
44,1.009089116874354,0.7556872878716305,0.1589294522011388,2,24
45,-1.1554854654364373,0.5611562678840786,-2.4702352158096925,3,4
46,-1.1554854654364373,-0.6509424206353169,0.7636181796643016,3,5
47,-1.1554854654364373,-1.0569559746933395,-0.34969305054507294,3,6
48,-1.1554854654364373,-0.32410205339742215,-1.3842141562757184,3,7
49,-1.1554854654364373,-0.2787661747038895,-0.8208876852264515,3,8
50,-1.1554854654364373,1.3977304918341393,0.6362744026023502,3,9
51,-1.3358666806290036,-2.3156517009817503,0.2937858347887738,3,10
52,-1.1554854654364373,0.14798168495020322,0.6711434961257904,3,11
53,-1.1554854654364373,-1.3666960435047721,-0.13653561525146374,3,12
54,-1.1554854654364373,-0.7061497480759883,-0.8694116599869075,3,13
55,-1.1554854654364373,-1.134785586329192,0.05449530104990465,3,14
56,-1.1554854654364373,-0.3719780811153713,0.9794513000348553,3,15
57,-1.1554854654364373,-1.1383576320230613,-0.7441721577015327,3,16
58,-1.1554854654364373,-0.557272436019786,-0.48802341733259663,3,17
59,-1.1554854654364373,-0.8889958354048527,1.180323010717468,3,18
60,-1.1554854654364373,-0.8918022626931497,-0.1486607117943374,3,19
61,-1.1554854654364373,-0.7180517634629009,1.0703715743745719,3,20
62,-1.1554854654364373,-0.813890708572132,-0.18081765846497586,3,21
63,-1.1554854654364373,-0.8191709147373077,1.1700800218061702,3,22
64,-1.1554854654364373,-0.5978939045159305,-0.6616594505237662,3,23
65,-1.1554854654364373,-0.47398427960558404,-1.528674766092271,3,24
66,-0.7045324274550226,-0.3996313607301546,-2.0005400838782346,4,5
67,-0.7045324274550226,-0.2779753373155421,-0.4100482814758137,4,6
68,-0.9751042502438715,0.6253541008155985,0.522422773477092,4,7
69,-0.7045324274550226,0.496672421001155,-0.06598708292840251,4,8
70,-0.7045324274550226,1.1789961407792917,-1.4907132648186836,4,9
71,-1.3358666806290036,-1.982616677563915,-3.7973695543800408,4,10
72,-0.7045324274550226,-0.02547419537211083,-1.6558809510096621,4,11
73,-0.7045324274550226,-1.0186306201536466,-0.6925456508418898,4,12
74,-0.7045324274550226,-0.15966611472814937,-0.052687835838713684,4,13
75,-0.7045324274550226,-0.7858097475453121,-0.8224510164174222,4,14
76,-0.7045324274550226,0.6830209284608879,-1.7806830512209724,4,15
77,-0.7045324274550226,-0.7213037731033379,-0.025088122293121948,4,16
78,-0.7045324274550226,0.2130026060332751,-0.43949170896660017,4,17
79,-0.7045324274550226,-0.25597929893110855,-2.841147418170986,4,18
80,-0.7045324274550226,-0.4800772891156798,-0.64182349493192,4,19
81,-0.7045324274550226,0.10707273373021209,-2.908634834963865,4,20
82,-0.7045324274550226,-0.25600409356608783,-0.7980239111895342,4,21
83,-0.7045324274550226,-0.2022340939500003,-2.2794656308525902,4,22
84,-0.7045324274550226,-0.33638656577228504,-0.09529841950463049,4,23
85,-0.7045324274550226,0.25174306904313054,0.7712787155872975,4,24
86,-0.25357938947360736,-0.06899063564366677,-0.02633207303841248,5,6
87,-0.9751042502438715,0.4747847567131971,-0.8974890286585054,5,7
88,-0.25357938947360736,0.6198726395049494,-0.2972833301549555,5,8
89,-0.25357938947360736,-0.8565952119989074,0.8388139481383496,5,9
90,-1.3358666806290036,-1.526061627514738,-0.17230449732204786,5,10
91,-0.25357938947360736,0.2420945492808209,0.8327873641679376,5,11
92,-0.25357938947360736,-0.5338278017672434,0.09951495114913413,5,12
93,-0.25357938947360736,-2.223728858828833,-0.38608744090407576,5,13
94,-0.7045324274550226,-0.46157355433751757,0.39648682905819327,5,14
95,-0.25357938947360736,0.47525096912199866,0.8801786643410532,5,15
96,-0.25357938947360736,-0.45597690047344314,-0.24757109183561038,5,16
97,-0.25357938947360736,0.5591855841907171,-0.14490513693384008,5,17
98,-0.25357938947360736,0.033551857070811576,0.6532393510500235,5,18
99,-0.25357938947360736,-0.10468242593271056,0.23599688945964664,5,19
100,-0.25357938947360736,0.3978206347614762,0.6214946554918752,5,20
101,-0.25357938947360736,0.03988609091321,0.2771174430755948,5,21
102,-0.25357938947360736,0.26262590384423695,1.0390513600239168,5,22
103,-0.25357938947360736,0.05033969994949756,-0.22186225112413965,5,23
104,-0.25357938947360736,1.0552436720703884,-1.0787893719915256,5,24
105,-0.9751042502438715,0.8134966193216154,0.5797358741004233,6,7
106,1.7306139776446179,1.3308075961755736,0.9589751996873018,6,8
107,1.7306139776446179,-0.6730833064293446,0.5691596084140369,6,9
108,-1.3358666806290036,-1.4288747962485908,-1.7064338005343953,6,10
109,1.009089116874354,0.05231528654907092,0.32606757375766704,6,11
110,1.7306139776446179,-0.925635076802428,1.1705518539873117,6,12
111,1.7306139776446179,-2.1344801188313407,0.9243644127284182,6,13
112,-0.7045324274550226,-0.8697828156556536,1.1954855299728242,6,14
113,0.37775486370037314,0.9232310052224061,0.3123478581383121,6,15
114,-0.25357938947360736,-0.36377966580204907,1.1450005978900255,6,16
115,1.7306139776446179,0.7429565217491848,1.1548743589953125,6,17
116,0.37775486370037314,0.30461858803459146,-0.7579571261071057,6,18
117,0.37775486370037314,-0.08892687086965805,1.1396729921226916,6,19
118,1.009089116874354,1.1529951460906964,-0.8232352789723378,6,20
119,1.7306139776446179,0.1564140707018971,0.8623080061640457,6,21
120,0.37775486370037314,1.0683611545361886,-0.20914038057988601,6,22
121,1.7306139776446179,0.6608261786658431,1.2327135487789933,6,23
122,1.009089116874354,1.000815426078166,0.5097594224465152,6,24
123,-0.9751042502438715,1.2394962705480992,0.9457379808790405,7,8
124,-0.9751042502438715,-0.06711190912524827,-0.447741078583885,7,9
125,-1.3358666806290036,-0.997303033163804,-2.715264166347738,7,10
126,-0.9751042502438715,0.6295695505242208,-0.5457401309819668,7,11
127,-0.9751042502438715,0.21894130471669673,0.32301658241464165,7,12
128,-0.9751042502438715,-1.537797229387858,0.721819409830553,7,13
129,-0.9751042502438715,0.3798358952688044,0.23661500916836983,7,14
130,-0.9751042502438715,2.0256854376417666,-0.7211380514411161,7,15
131,-0.9751042502438715,0.12038469299551632,0.9955272015796776,7,16
132,-0.9751042502438715,1.9189873731716853,0.4527321764974073,7,17
133,-0.9751042502438715,0.6716174410707081,-1.7414930125325667,7,18
