,OS,RA_MMS,RA_rsFC,Subject_left,Subject_right
0,-1.3221570290923421,1.5570465791317147,0.8373077786398689,1,2
1,-1.739814405245047,-1.5896475998983859,1.3723870524723099,1,3
2,0.581387526977209,-1.0347116628799016,-3.096073133324324,1,4
3,-0.09965259561522587,-0.7172314181863968,0.6454929610429607,1,5
4,1.1228518378618906,0.42239487609294357,0.5592861416207429,1,6
5,-1.739814405245047,0.41662752193086594,-0.9221201474050484,1,7
6,-0.8999696104477963,0.14016572766359398,-0.13134175845410226,1,8
7,-0.848280613192515,-1.291745629314069,1.3261623681804062,1,9
8,-0.09965259561522587,0.42856560596795895,1.2148383725274383,1,10
9,1.540509214014595,-0.16758448404738058,0.7096953571495728,1,11
10,1.1228518378618906,-0.1605781092271638,0.29944345664537325,1,12
11,1.5405092140145953,-1.5612617930073263,-0.3820533558286981,1,13
12,0.789850035033956,0.3270407941020796,0.79134979482432,1,14
13,0.7898500350339558,0.18009844729176686,0.885960298673334,1,15
14,-1.158372491245512,2.39236215109414,0.4603020473211073,1,16
15,-1.3221570290923421,-0.10897443840063173,-0.4534246705990813,1,17
16,-0.09965259561522587,1.336739318128558,1.2432265605826813,1,18
17,-0.09965259561522587,-0.34847610658939215,0.5858162021909517,1,19
18,0.7204283091996847,1.2262989123049477,1.4096480444335144,1,20
19,-0.09965259561522587,0.9324930763449775,-0.23761204793295906,1,21
20,1.4116624900944779,-0.14566245588013454,1.0704369753126297,1,22
21,1.1970091667982057,0.6924645245865847,0.36475878227889197,1,23
22,1.1970091667982055,-0.05522116000754513,-0.23416043239881065,1,24
23,0.8472952666890954,-1.168788399604501,0.9393018581824298,2,3
24,-2.065646086153617,-0.47454169050438544,-1.6749396427373338,2,4
25,-1.3221570290923421,-0.38241276959004505,0.4253169020062134,2,5
26,-0.8054658593687503,1.1985788554488412,0.7565298233237885,2,6
27,0.8472952666890949,1.0740572494473644,-0.21216226804148958,2,7
28,1.2865371362366405,0.8249144595567519,-0.2685947038967411,2,8
29,-0.9640937705575137,-0.745167319643519,0.4066414590825935,2,9
30,0.8472952666890949,0.6801047639745837,0.5175890485330096,2,10
31,-1.0466004579195467,-0.07363951338305758,1.2910117416714197,2,11
32,0.606160668138298,0.3958148026747087,1.0340885894163778,2,12
33,-1.0466004579195471,-1.0703976914668352,-0.3025690332289309,2,13
34,-0.6132071788654114,0.8608244981244891,0.8511804301850616,2,14
35,0.41390198763495945,0.9970347483636776,1.0706516990243757,2,15
36,1.1228518378618906,1.0508205542779343,1.0939536118073365,2,16
37,0.6061606681382983,0.7319509296516516,-0.8233805444790303,2,17
38,0.41390198763495967,1.9543895460225187,1.047363491486361,2,18
39,0.41390198763495967,0.4764376375064882,0.7008068389217509,2,19
40,-0.09965259561522563,1.9950128651248795,1.003197411770814,2,20
41,-0.09965259561522587,0.8037453131284784,0.24682297902116973,2,21
42,-0.9722107671800659,0.7347805125041632,0.7246970449600462,2,22
43,-0.09965259561522587,1.2386438669089213,1.10218897411939,2,23
44,-1.5969086307698042,0.5034101983922546,0.3398241991112232,2,24
45,-0.9788716132484121,0.22676873224820515,-2.488387022800679,3,4
46,-0.09965259561522587,-1.3037251035532371,0.41058353462022207,3,5
47,-1.0466004579195467,-1.1825603067292754,1.006606896800672,3,6
48,1.594299237393232,-0.7129006146816996,-0.7457888269733375,3,7
49,0.5202702984113698,-0.5106752498495613,0.007501522926096821,3,8
50,-0.09965259561522587,1.4217117612992005,1.0269722357773041,3,9
51,-0.5231405538673403,-2.3154445514168507,1.0938552049446586,3,10
52,-1.7936044286236834,0.24864216901563033,0.7484543539011107,3,11
53,-1.0466004579195467,-2.0778492945435425,0.6336456967326441,3,12
54,-2.217092386875798,-0.17596429418084097,-0.37047336548704496,3,13
55,0.13001599604557196,-1.6711476318665017,1.0262253062614088,3,14
56,-0.32932118727602394,-0.8833588122028622,1.352424373334795,3,15
57,1.540509214014595,-1.6053704467992274,0.6699133045518051,3,16
58,0.8472952666890949,-1.2591468767096776,0.2748233779912558,3,17
59,-0.32932118727602394,-1.506580111069158,1.4001585613582401,3,18
60,-0.3293211872760235,-1.316701178580575,0.7225107442673568,3,19
61,-0.5231405538673403,-1.229792924599294,1.2317304574354866,3,20
62,-0.09965259561522587,-1.4095830247226528,0.005226525501521399,3,21
63,-1.0101656423881153,-1.3337901688318112,1.108832753014674,3,22
64,-0.7692458504807164,-0.8865751146342545,0.6074051918040175,3,23
65,-0.7692458504807164,-0.6416581029597219,0.004809349838940431,3,24
66,1.262427649569644,-1.2410309040977205,-3.545005542034997,4,5
67,0.2935461024924522,-0.19461838101997972,-2.340408401501487,4,6
68,-0.8030278097217746,0.37263346427889016,-1.5989086010503222,4,7
69,-1.386697450784172,0.25485708764701953,-2.656006625836901,4,8
70,1.3450516712204594,1.4008100408142607,-3.1007204668937702,4,9
71,-0.9788716132484117,-1.8042933987196625,-3.464536424215198,4,10
72,0.6037226184913228,-0.39949308266694783,-1.883199459638881,4,11
73,-1.27924868993826,-1.5840475412872455,-1.364753114609142,4,12
74,0.7795664220179603,1.8761313021374484,-3.067662835860435,4,13
75,-0.19501728762424378,-1.2306989116518992,-1.887570194391374,4,14
76,-1.1486642077144247,0.2634182033904415,-2.3986436063441325,4,15
77,-1.4617328408000956,-1.1795830221308834,-1.609944127581035,4,16
78,-0.4928512937229039,-0.3438372915505243,-3.6909137973790767,4,17
79,-0.5764760556603163,-0.9042121817847729,-2.4592252672098995,4,18
80,-0.5764760556603163,-0.6768312637697913,-1.7027579297973698,4,19
81,-0.45134020266850045,-0.3472587360074214,-2.8552605198085073,4,20
