,OS,RA_MMS,RA_rsFC,Subject_left,Subject_right
376,0.47436404197643084,0.22464750256020097,1.024280341947017,20,5
377,-1.0799069670692483,-0.18550779901820766,-0.18174735390872498,21,5
378,1.114357986877593,0.3046493859427391,0.6806989046454355,22,5
379,-0.8056238478258931,0.051956915279625634,-0.04518250871817565,23,5
380,0.47436404197643084,0.300783636864458,-1.057476080839277,24,5
381,-0.25705760933918276,0.38227404094818557,-0.6259955932739626,7,6
382,-0.25705760933918276,0.46436590408817374,-0.49352967077998555,8,6
383,-1.0799069670692483,-0.21636397680815872,0.5154808801091488,9,6
384,-0.25705760933918276,-0.16084788815310988,0.2267745446380834,10,6
385,-0.25705760933918276,0.34260738547800423,0.32000046885547057,11,6
386,-0.25705760933918276,0.18914827273232318,0.7949866918869666,12,6
387,-1.3541900863126035,-4.3737913094279115,-0.572094481809301,13,6
388,-0.25705760933918276,0.031549616067881786,0.8972997275819073,14,6
389,-0.25705760933918276,0.14722155478724733,0.7422511742037862,15,6
390,-0.25705760933918276,0.19725093022796808,0.2412364983257676,16,6
391,-0.25705760933918276,0.46761514210617333,0.10031092865664516,17,6
392,-0.25705760933918276,0.38815793611347016,0.6344005501968148,18,6
393,-0.25705760933918276,0.4088284086226001,0.14503976747004074,19,6
394,-0.25705760933918276,0.19755920119047587,0.6788952122447675,20,6
395,-1.0799069670692483,0.020435494569999733,-0.17005278543450703,21,6
396,-0.25705760933918276,0.25125230183613423,0.3378955385940311,22,6
397,-0.8056238478258931,0.026464000600020316,0.502434865307333,23,6
398,-0.25705760933918276,0.3681537501533269,-0.17640856167459742,24,6
399,-0.25705760933918276,0.4121974699867933,-0.11219252227720646,8,7
400,-1.0799069670692483,0.10880221049500546,-1.3038715032105355,9,7
401,2.485773583094369,0.21283957749273288,-1.5785762557335028,10,7
402,0.47436404197643084,0.47262796667332524,-0.11924296588527603,11,7
403,-0.25705760933918276,0.42535329044474346,-0.3949879126014216,12,7
404,-1.3541900863126035,-3.5070666010144924,-1.6960920329059874,13,7
405,2.2114904638510136,0.3659955175657398,-0.09531957378488584,14,7
406,1.114357986877593,0.40931668014382894,-0.8286672546705423,15,7
407,1.754351931778755,0.3179667340562509,0.10788885778734322,16,7
408,-0.25705760933918276,0.5035715536239461,-1.849210136438888,17,7
409,1.114357986877593,0.4476920903240922,-0.5302457362135182,18,7
410,1.114357986877593,0.4256818088570062,0.03328557981521817,19,7
411,0.47436404197643084,0.40266337432274185,-0.6788349165269921,20,7
412,-1.0799069670692483,0.23847763049104279,0.14424349348287335,21,7
413,1.114357986877593,0.31389300933744646,-1.4658906364302415,22,7
414,-0.8056238478258931,0.2842818780416405,-0.19848847779355114,23,7
415,0.47436404197643084,0.47665018646594953,0.03422222207676685,24,7
416,-1.0799069670692483,-0.08708133091658014,-0.288590825270116,9,8
417,-0.25705760933918276,-0.020524185061954456,-0.05973891155278164,10,8
418,-0.25705760933918276,0.43137272479916194,-0.2861114223612415,11,8
419,-0.25705760933918276,0.2723194961282599,-1.1380448464120616,12,8
420,-1.3541900863126035,-3.8564893620991403,-0.4600857581730366,13,8
421,-0.25705760933918276,0.12388355407615881,0.09252152948449574,14,8
422,-0.25705760933918276,0.2796984362203564,-0.16063604543987248,15,8
423,-0.25705760933918276,0.3931140961990547,0.3737454136069289,16,8
424,-0.25705760933918276,0.4813891120917651,-0.5195709531766742,17,8
425,-0.25705760933918276,0.4741544655401677,-0.0057789073989923355,18,8
426,-0.25705760933918276,0.48140723088643855,-0.24644225426872512,19,8
427,-0.25705760933918276,0.3856990700877231,-0.12370312854612593,20,8
428,-1.0799069670692483,0.06749601620141865,0.23954174184277455,21,8
429,-0.25705760933918276,0.36365635557250975,-0.14601028127241306,22,8
430,-0.8056238478258931,0.09484341918907142,-0.19132616323533935,23,8
431,-0.25705760933918276,0.45036148133552,-0.418955748549041,24,8
432,-1.0799069670692483,0.4116395104662256,0.9834647935127628,10,9
433,-1.0799069670692483,0.27746875538814403,0.13167785950435423,11,9
434,-1.0799069670692483,0.3241679802726012,-0.04001574815220023,12,9
435,-1.3541900863126035,-2.0259038939169556,-0.43317596975985684,13,9
436,-1.0799069670692483,0.34606815480954045,0.29541901346873783,14,9
437,-1.0799069670692483,0.41174340773207685,0.49682633042560087,15,9
438,-1.0799069670692483,0.11948990898950623,0.04178471737868357,16,9
439,-1.0799069670692483,0.00427932261498272,-0.22799872520846023,17,9
440,-1.0799069670692483,0.04481502838477243,0.8888409351291011,18,9
441,-1.0799069670692483,-0.1395742184557706,0.46903768783748656,19,9
442,-1.0799069670692483,0.2882828662273622,1.1515207430820082,20,9
443,-1.0799069670692483,0.1392915067569112,-0.3315115246751121,21,9
444,-1.0799069670692483,-0.3131664993198937,0.968783036272588,22,9
445,-1.0799069670692483,0.28422931036287497,0.36341728783569377,23,9
446,-1.0799069670692483,0.16926806686319087,-0.2235975528397225,24,9
447,0.47436404197643084,0.2640873396737662,0.26800696218694153,11,10
448,-0.25705760933918276,0.24478729455324355,-0.26833886000204665,12,10
449,-1.3541900863126035,-1.766790462748177,-0.021837177354159066,13,10
450,2.2114904638510136,0.4942975753032624,0.7840455489921485,14,10
451,1.114357986877593,0.4533464113435999,0.9805585284978521,15,10
452,1.754351931778755,0.21262283110340308,0.47352953691421196,16,10
453,-0.25705760933918276,0.04929293996933674,-0.14856604245247226,17,10
454,1.114357986877593,0.13998615884213192,1.3663635651637769,18,10
455,1.114357986877593,-0.02692654794472122,0.012424670947780056,19,10
456,0.47436404197643084,0.3128889454494139,1.08269477721809,20,10
457,-1.0799069670692483,0.34221463907626515,-0.49864547591062697,21,10
458,1.114357986877593,-0.2781557189440628,1.3208947782934086,22,10
459,-0.8056238478258931,0.20162433230068486,0.36428998518668326,23,10
460,0.47436404197643084,0.252407043270929,-0.7343086273947914,24,10
461,-0.25705760933918276,0.4867321328555923,1.0604613212043532,12,11
462,-1.3541900863126035,-3.2181969941162136,-0.7410776824613516,13,11
463,0.47436404197643084,0.3533666396486224,0.986854741325992,14,11
464,0.47436404197643084,0.4762611220821766,0.8840067637665563,15,11
465,0.47436404197643084,0.4024531701350673,0.9296077384210198,16,11
466,-0.25705760933918276,0.4732319150750914,-0.6877772930972857,17,11
467,0.47436404197643084,0.4591136956970446,0.9666091545383699,18,11
