,OS,RH_MMS,RH_rsFC,RH_MMS_o,RH_rsFC_o,Subject_left,Subject_right
460,-0.8612633872953739,-1.8005963464890757,-3.048003803592482,-0.40971928774446,-46.23516782940544,24,10
461,0.7497142136396477,0.9315040213413391,1.0720699521962098,-0.0650045611193052,-14.393289466944262,12,11
462,-0.3242708536503667,0.8396533421623775,-3.012769463038094,-0.07659355035861848,-45.96286018332555,13,11
463,-0.23477209804286547,0.43803320815042407,0.18050080627553522,-0.12726678928249757,-21.283757448553263,14,11
464,0.8392129692471489,0.781337388965153,0.4501528480971704,-0.08395139419955688,-19.19975895124234,15,11
465,0.21272167999464053,0.3740160435340128,-0.8336493268450834,-0.13534396670244275,-29.121589267638967,16,11
466,0.7497142136396477,0.8066267194244042,-0.2121170979939131,-0.08076058732494829,-24.318094281263445,17,11
467,0.8392129692471489,0.791127977018881,0.056597371811875095,-0.08271609555380455,-22.24134178386762,18,11
468,0.8392129692471489,0.25263651551733624,-2.27799115700441,-0.15065867157596302,-40.2841459585553,19,11
469,1.4657042584996574,0.545575117002776,0.7638688751053745,-0.11369800529956342,-16.77521313860613,20,11
470,-0.05577458682786308,-0.025003874452883844,0.8055389363005171,-0.18568913101866913,-16.453167199970245,21,11
471,0.8392129692471489,0.030539437153663,-1.259637995013904,-0.17868111707388457,-32.41383114475601,22,11
472,0.21272167999464053,-0.4261025075164606,0.6570782687940454,-0.23629657109453694,-17.600541445324243,23,11
473,1.4657042584996574,0.8078108108224652,-1.9266931634280813,-0.08061118807615497,-37.56914893581563,24,11
474,0.39171919120964294,1.149825869900018,-2.414119073417295,-0.03745844413606747,-41.33620687131549,13,12
475,-0.9507621429028751,0.43564066987635347,0.8084201637811799,-0.12756866076086548,-16.43089971147081,14,12
476,0.12322292438713933,0.8206323572016826,0.8251948826075491,-0.07899346718014943,-16.301256751637077,15,12
477,-0.5032683648653691,0.8654550178998939,-0.010675464298349568,-0.0733380998257408,-22.761258074567497,16,12
478,1.4657042584996574,0.8023944479232927,0.24998933422105468,-0.08129458173111559,-20.746717243552332,17,12
479,0.12322292438713933,0.7596617643720834,0.5483836781284154,-0.08668625236729066,-18.440584643524215,18,12
480,0.12322292438713933,0.5374294995615345,-1.702816667803513,-0.1147257546174556,-35.83892550671419,19,12
481,0.7497142136396477,0.1656929286945962,0.7829419596758879,-0.16162852287290175,-16.627807321407364,20,12
482,0.6602154580321465,-0.1083332593190076,0.41639808359044334,-0.19620297101598183,-19.460631733936246,21,12
483,0.12322292438713933,0.49218764938186665,-0.6115725693762956,-0.12043401197151649,-27.405275066099318,22,12
