,OS,RH_MMS,RH_rsFC,RH_MMS_o,RH_rsFC_o,Subject_left,Subject_right
98,-0.7902513424421992,0.2764244933079539,-0.24013263486803238,-8.666450616676102,-0.514343125635927,5,18
99,-0.7902513424421992,0.3097457391011541,-1.2549421929404878,-8.531304002454604,-0.6348627373919775,5,19
100,-0.4214673826358393,0.640694552268171,0.5107384038353543,-7.189018907301516,-0.42516906795826626,5,20
101,0.4741508054653196,0.1307673654819804,-1.9465754301095244,-9.257216873888646,-0.7170016653889892,5,21
102,-0.7902513424421992,-0.9663671513527788,-0.1657096427098941,-13.707050959204086,-0.50550459031738,5,22
103,0.31610053697687984,0.6005044211393326,0.052907192451875994,-7.352024821932982,-0.4795414764627194,5,23
104,-0.4214673826358393,1.1077056172028676,-2.7386391772529484,-5.294883117133076,-0.8110678027567577,5,24
105,-0.4214673826358393,0.5970228177528246,2.0132577487145693,-7.366145749843927,-0.24672864368324243,6,7
106,1.1590353022485584,0.3319661290084869,0.22809839583826147,-8.441181007615366,-0.45873562609675844,6,8
107,1.6331861077138778,0.4777510236414349,1.4319605731311285,-7.849896544946769,-0.3157639709118051,6,9
108,-0.6322010739537594,0.00841918850291743,-0.792880961362594,-9.753445075484493,-0.5799879682352267,6,10
109,0.7375679196127188,0.8038320712234236,0.34777769395343244,-6.5273544702594615,-0.44452241492886835,6,11
110,1.1590353022485584,0.606802636363719,0.4060747232723957,-7.3264800848455165,-0.4375990121247031,6,12
111,1.7912363762023176,0.6335058485298608,1.3939291769302313,-7.218175349317627,-0.32028061057903356,6,13
112,-0.26341711414739954,0.8238020673417459,0.2841100137957366,-6.4463587782569,-0.45208364061202855,6,14
113,0.3687839598063596,0.3629186897375501,1.0097459454289717,-8.315641470168906,-0.36590652485566166,6,15
114,2.807536753984859e-16,0.8435019082482683,0.031790740029665414,-6.366458800454691,-0.48204928359495003,6,16
115,1.1590353022485584,0.3087677892353329,-0.3202773175563727,-8.535270439185823,-0.5238611735938681,6,17
116,0.3687839598063596,0.3908955300465133,2.165778062329111,-8.202171065495637,-0.22861520669842517,6,18
117,0.3687839598063596,0.46249233230646025,0.7478466843144448,-7.911783801028699,-0.3970098949585925,6,19
118,0.7375679196127188,0.6934491622161209,-0.2806552075685004,-6.975053110125467,-0.5191556194584064,6,20
119,1.6331861077138778,0.7380615245657178,-0.6228111143250096,-6.794111204129833,-0.5597903343310758,6,21
120,0.3687839598063596,-1.008596928008537,-0.7163880322905875,-13.878329409288938,-0.5709036055185887,6,22
121,1.4751358392254381,0.07613983583329469,1.2728836378567963,-9.478778988376302,-0.3346560776387266,6,23
122,0.7375679196127188,0.6735501946436071,-2.4272192716574783,-7.055760719637395,-0.7740833204793527,6,24
123,-0.4214673826358393,0.5661062596219741,-0.08841408772024845,-7.491539265461497,-0.49632490709138166,7,8
124,0.05268342282948002,0.9575602669496572,1.0028768441145424,-5.903853017411027,-0.3667223049367051,7,9
125,-2.2127037588381566,0.018331912507599468,-1.434455378790073,-9.713240363594089,-0.6561818699243684,7,10
126,-0.8429347652716783,0.3011306110119479,0.9594273902711489,-8.56624583504894,-0.3718823975536534,7,11
127,-0.4214673826358393,0.5972588102771899,-0.08742107625134443,-7.3651885950350255,-0.4962069762384944,7,12
128,0.2107336913179198,1.285749254618679,-0.08468772538530664,-4.572761413468051,-0.4958823612577352,7,13
129,-1.8439197990317973,0.3599399134158266,-0.31551341805931943,-8.327722997279343,-0.5232954089996518,7,14
130,-1.2117187250780381,0.7145726466134318,0.9488502853617654,-6.8893790205498675,-0.37313854316939155,7,15
131,-1.5805026848843975,0.6576762190428183,-1.133080434462655,-7.120143488216806,-0.620390335449337,7,16
132,-0.4214673826358393,0.6339741263365353,-1.7937784280180125,-7.216276075788663,-0.698855368654718,7,17
133,-1.2117187250780381,0.640084558410856,0.5007426260287433,-7.191492962594156,-0.42635617469259846,7,18
134,-1.2117187250780381,0.5379045027984616,0.48215301253409726,-7.605921902096695,-0.4285638923705096,7,19
135,-0.8429347652716783,0.778136113739443,-0.8977463567286693,-6.631573912554389,-0.5924418682163912,7,20
136,0.05268342282948002,-0.12559496787171254,-0.17945165906004143,-10.296988963494751,-0.5071366034001212,7,21
137,-1.2117187250780381,-0.5335933425335165,-0.2152659539618541,-11.951777001301817,-0.5113899383067038,7,22
138,-0.10536684565895976,-0.09352257418578341,0.8944726846029099,-10.166907530059367,-0.3795964714373621,7,23
139,-0.8429347652716783,0.7167952168173022,-1.3937478037711637,-6.880364566534947,-0.6513474050754879,7,24
140,1.6331861077138778,0.6282911991992751,-0.1319316998696062,-7.239325284879906,-0.5014930942444007,8,9
141,-0.6322010739537594,0.1614856180698277,0.0656245061060036,-9.132627659613366,-0.47803115790887507,8,10
142,0.7375679196127188,0.8450640273669081,-0.5251252863197877,-6.360123049648581,-0.5481890856321381,8,11
143,1.1590353022485584,0.7845933079161566,0.1505361919125262,-6.605384377632148,-0.4679469767681381,8,12
144,1.7912363762023176,0.6576621807446017,0.16809433993950662,-7.120200425718038,-0.4658617567714066,8,13
145,-0.26341711414739954,0.5478387055187909,-0.20879168140346965,-7.565630075345233,-0.5106210484111243,8,14
146,0.3687839598063596,0.005602999804597779,0.5563486773244984,-9.764867168462313,-0.41975235463577854,8,15
147,2.807536753984859e-16,0.6598212918449872,0.5949828248289655,-7.111443353525837,-0.4151641317315635,8,16
148,1.1590353022485584,0.39322484571295274,0.1838270300444415,-8.192723665847794,-0.46399332964806883,8,17
149,0.3687839598063596,0.7723363514383811,0.6231712576288602,-6.655096989786932,-0.4118164504350771,8,18
150,0.3687839598063596,0.6123562239926229,-0.15131269276361492,-7.303955459881407,-0.5037947967859784,8,19
151,0.7375679196127188,0.572597062358589,-0.10627042332130522,-7.465213418616595,-0.49844554008789455,8,20
152,1.6331861077138778,-0.015432889386154076,-2.827939079960636,-9.850185983338342,-0.8216731321198609,8,21
153,0.3687839598063596,-0.5014926933782571,1.1634228236343493,-11.821580967378896,-0.3476557333156478,8,22
154,1.4751358392254381,0.16243307874100427,1.4661215607572877,-9.128784883067368,-0.3117069841272817,8,23
155,0.7375679196127188,1.23532367762452,-0.4742624743287885,-4.777280957641778,-0.5421485765482272,8,24
156,-0.15805026848844006,-0.4233478365372694,0.15206751450641162,-11.504635650075116,-0.4677651156464919,9,10
