,SO,RH_MMS,RH_rsFC,RH_MMS_o,RH_rsFC_o,Subject_left,Subject_right
371,-0.7058458340135106,-0.453954237383604,0.9372733106688198,-453.789475830574,-0.966173233059958,15,5
372,-0.7058458340135106,0.8304509209892337,0.37254397199683664,-252.78007650584587,-1.7081885905201413,16,5
373,-0.7058458340135106,-0.5284689757181734,0.8638578938323073,-465.45103191809886,-1.0626360215793882,17,5
374,-0.7058458340135106,-0.13592120182563938,1.018902546345679,-404.01730773689104,-0.8589180537338706,18,5
375,-0.7058458340135106,0.877507557503187,-0.9043836828972581,-245.41571318306472,-3.3859833594711843,19,5
376,-0.7058458340135106,-0.18615465454096713,-0.4253567575075482,-411.8788427754977,-2.756575055464945,20,5
377,-0.7058458340135106,-1.1702759589400917,0.5669445677433504,-565.8938208144705,-1.452759630724045,21,5
378,-1.3392383799095176,-0.40130280367066073,-0.1339734882855997,-445.54952678082697,-2.373717559202962,22,5
379,-0.7058458340135106,-0.4166404685102538,1.170262313951561,-447.9498712331619,-0.660041770222056,23,5
380,-0.7058458340135106,0.015237975376200997,-0.8607205529075089,-380.3608974416732,-3.3286130215259964,24,5
381,1.2848164530882247,0.10675899395134389,0.9782059949042137,-366.0378586019019,-0.9123905123035776,7,6
382,1.2848164530882247,0.49492969870435494,0.9177950557516243,-305.2891457139008,-0.99176631508235,8,6
383,-0.16293793753121918,0.1122168925210508,0.8972055638533978,-365.1836975095703,-1.0188194857688833,9,6
384,-1.0677844316683718,-0.8308831064492085,-1.3554794030723354,-512.7788415031719,-3.978691988425359,10,6
385,2.0086936483979465,0.6336730808364213,-0.6270410606875529,-283.5758072701507,-3.0215743039016254,11,6
386,-1.0677844316683718,0.1024288779744052,-0.14111375323934552,-366.7155217254552,-2.3830993743296087,12,6
387,0.8323932060196483,0.10956240399705998,-0.4932821373806817,-365.5991249471226,-2.845824314491767,13,6
388,-0.7058458340135106,0.4042510409691845,0.9440302321065621,-319.48035508743726,-0.9572951048441526,14,6
389,0.4704546083647872,-0.34464429348435904,0.38598159024671447,-436.6824702878348,-1.6905324879834036,15,6
390,2.0086936483979465,0.7886878589904983,1.0791284783537907,-259.31599544980446,-0.7797853375685281,16,6
391,1.2848164530882247,0.03386122084362536,0.9269202807198503,-377.4463596414464,-0.979776399554629,17,6
392,0.4704546083647872,0.20795579862511987,1.106360057005039,-350.20055929766414,-0.7440049235127824,18,6
393,2.0086936483979465,0.283305043313502,0.05356365030773501,-338.4084029709398,-2.1273067081966532,19,6
394,0.4704546083647872,0.6869020437506682,-1.379386963254772,-275.2454749039791,-4.01010487173064,20,6
395,-0.16293793753121918,0.09461871575873301,-0.17630195854198227,-367.93781206380123,-2.429334246414383,21,6
396,-1.3392383799095176,-2.150294194230604,0.6845566129752776,-719.2666685633759,-1.2982255241914968,22,6
397,2.551601544880238,0.9707579414302477,0.5440804333579574,-230.82202867643673,-1.4828015245787032,23,6
398,-0.16293793753121918,1.4933439292000512,-0.04639911559489812,-149.03732482940072,-2.2586508803418055,24,6
399,1.2848164530882247,0.959887142396782,0.4524176857247381,-232.52330865779794,-1.6032400458193212,8,7
400,-0.16293793753121918,1.0338818223617936,0.2863068588780662,-220.9431417018856,-1.8214982026391713,9,7
401,-1.0677844316683718,-0.1565006801250905,-0.7659574460767467,-407.2379959632055,-3.2041008423740864,10,7
402,1.2848164530882247,0.10286593032868252,-0.003758441212187641,-366.6471230347196,-2.202623978465528,11,7
403,-1.0677844316683718,0.603404620210103,0.4270329954290962,-288.31282117056844,-1.6365937761001512,12,7
404,0.8323932060196483,1.8111514827074655,-1.1273202024853175,-99.30044467523135,-3.6789065528403655,13,7
405,-0.7058458340135106,0.005025332840586618,1.0999086562710063,-381.9591759351999,-0.7524816186195734,14,7
406,0.4704546083647872,1.196825579772595,0.9342040546574717,-195.44244467700508,-0.9702060235322094,15,7
407,1.2848164530882247,-0.14788571968353284,0.5642139767026392,-405.8897547074964,-1.4563474388090927,16,7
408,1.2848164530882247,0.8988896148509441,0.9042728400271584,-242.0694213406647,-1.0095335728593917,17,7
409,0.4704546083647872,0.5829941203547209,1.214461939865752,-291.5070642714334,-0.6019665136762395,18,7
410,1.2848164530882247,0.08753893570846767,-0.556048890251602,-369.04579759778795,-2.928295493831686,19,7
411,0.4704546083647872,1.1010363042867686,-0.7782755226059189,-210.4334656968441,-3.2202859443921783,20,7
412,-0.16293793753121918,-0.8961249015944952,0.4101233818995861,-522.9891820390468,-1.6588118406992367,21,7
413,-1.3392383799095176,-1.757911764886168,0.14891269259593062,-657.8588208029206,-2.0020246503114754,22,7
414,1.2848164530882247,0.48768463146097385,1.050861385174739,-306.4229986925857,-0.8169263462133741,23,7
415,-0.16293793753121918,0.5866294859509227,-0.5219610972361489,-290.9381295781595,-2.883506487510763,24,7
416,-0.16293793753121918,0.140908950385369,0.9757442323109782,-360.69339063163517,-0.9156250983707676,9,8
417,-1.0677844316683718,-0.16665776976731525,-1.7381780873943982,-408.827580429261,-4.481531634962153,10,8
418,1.2848164530882247,1.1228526953379632,-1.0472085655232926,-207.01920063254806,-3.5736453934380825,11,8
419,-1.0677844316683718,1.6831057542897374,-0.5284699314323328,-119.33960037899054,-2.8920586462211424,12,8
420,0.8323932060196483,1.1438401795569482,-0.19215299378314715,-203.73465948235534,-2.450161412235528,13,8
421,-0.7058458340135106,0.4660546181850588,0.5912822546676837,-309.8080956362056,-1.420781590579397,14,8
422,0.4704546083647872,0.1974783768215599,0.011031124341558863,-351.8402757449832,-2.18319151052106,15,8
423,1.2848164530882247,0.834708962140263,1.1582883585420747,-252.1136930921007,-0.675774720849831,16,8
424,1.2848164530882247,0.036486512560966244,0.6951880271459318,-377.03550150395387,-1.2842565800514665,17,8
425,0.4704546083647872,0.02480210033575267,0.6108611311304493,-378.8641119447809,-1.3950562987938642,18,8
426,1.2848164530882247,0.8972203656805271,0.318616792358999,-242.3306588254891,-1.7790451809885741,19,8
427,0.4704546083647872,0.5112182430005003,-1.772877017151049,-302.73998863250887,-4.527123632763106,20,8
428,-0.16293793753121918,-0.19511210718930636,-0.6652553282134372,-413.2806840594453,-3.071785212803541,21,8
429,-1.3392383799095176,-1.5501445063864607,1.0413979854683082,-625.3432461354381,-0.829360599996733,22,8
430,1.2848164530882247,0.36074774829474965,0.1792592874543472,-326.28862012135704,-1.9621513200458303,23,8
