,SO,RH_MMS,RH_rsFC,RH_MMS_o,RH_rsFC_o,Subject_left,Subject_right
38,-0.9396882776403382,0.24651038206050582,0.47398061785443363,-111683268.34494863,-0.42953445263580814,2,18
39,-0.7563749319960966,0.16545044708504644,0.4930310784711196,-121282317.88946936,-0.42727200437738033,2,19
40,-0.9396882776403382,-0.3387214948460744,1.0461971513302875,-180985936.5886358,-0.3615775498787106,2,20
41,-0.9118940471988597,-1.1343860416600413,-0.21128707655912776,-275207865.1899622,-0.5109174035774169,2,21
42,-0.9396882776403382,0.41471823282788184,-0.07488964199388952,-91764235.67138165,-0.49471873287357815,2,22
43,-0.5390890734987004,-3.081117415212801,1.8765564030986772,-505738162.43561345,-0.26296340711161437,2,23
44,,-0.9012471939824662,-0.744584886593672,-247599758.29613072,-0.5742522869596705,2,24
45,-1.077350259074632,0.009431235113523166,-1.027515122254018,-139757982.1749778,-0.607853312772435,3,4
46,1.0297233428373793,0.8687068027635436,-0.10002116465788374,-38003289.8135068,-0.49770337302621526,3,5
47,-1.9407903711788201,0.34827128557605497,0.5928059803112056,-99632827.46022952,-0.41542265556398783,3,6
48,1.4829216778912933,0.9108924022810214,1.2824881067177891,-33007706.484255746,-0.33351544307429803,3,7
49,1.4829216778912933,0.09386049633544519,0.5509694534352529,-129759939.84097064,-0.4203911956572527,3,8
50,-0.06439422409468612,0.8862306383199566,0.9994810458558142,-35928131.89773783,-0.3671255927107394,3,9
51,-0.06439422409468612,-1.7974583546285636,0.5566550022986406,-353728332.61584574,-0.4197159752317208,3,10
52,-0.6114530075607187,0.8669448499197634,0.622973410864851,-38211938.79216285,-0.4118399468783219,3,11
53,-0.06439422409468587,0.9295137593335837,0.8305578561573864,-30802580.993002012,-0.3871870486529928,3,12
54,0.2091351676383302,0.5394041803922515,0.48479194339314663,-76999030.28923763,-0.4282504907868787,3,13
55,-1.448355639897507,0.7594158825764442,0.4100532886256929,-50945428.959804356,-0.4371265144546612,3,14
56,1.3195671917081346,0.14948502487316873,1.25641146226988,-123172929.80344884,-0.3366123266617289,3,15
57,1.0297233428373793,0.7998606417470262,1.0310104792893708,-46155994.485027626,-0.36338113145091633,3,16
58,-1.6117101260806654,0.3982726123134426,-0.0553823922897698,-93711712.26578407,-0.4924020359701371,3,17
59,-0.7563749319960966,0.8209197986490179,-0.28812457682667425,-43662186.77929417,-0.5200426878505957,3,18
60,1.0297233428373789,1.0259459482348061,0.23598534665047158,-19383162.025670573,-0.45779896537823694,3,19
61,-0.7563749319960966,0.7699533088368495,0.41384218620410707,-49697595.77592645,-0.43667654188443705,3,20
62,-1.4044091028941768,0.006286293382722286,-1.1324702845679169,-140130403.5382287,-0.620317873549622,3,21
63,-0.7563749319960966,0.5163360497815179,0.5692296544390048,-79730738.97737,-0.4182225992757408,3,22
64,0.6861642347389675,-1.9468810583660268,1.4862348780727352,-371422843.9263518,-0.3093183101394369,3,23
65,,0.20555427774103863,-0.8457522185321598,-116533255.8835785,-0.5862670019085333,3,24
66,-1.077350259074632,-0.11181452832835331,-0.8334931321465411,-154115803.8373584,-0.5848111027992611,4,5
67,0.9779289367690722,0.7796334416876889,-0.35780008820810727,-48551282.55891138,-0.5283174084755615,4,6
68,0.4131178301574188,0.19974649890559493,-0.9409179233532187,-117221008.18441516,-0.5975689587203217,4,7
69,-1.4969303868510013,-1.0675703410105626,-0.5857424313679787,-267295605.9329028,-0.5553880272747892,4,8
70,-0.6492246635676137,-0.26471504451740463,-0.755195205287903,-172222154.7828142,-0.5755123770716177,4,9
71,0.4131178301574188,-0.6186100767227476,-1.4782889635041845,-214130107.81444803,-0.661387582237184,4,10
72,0.9485618108852598,-0.3071047286650825,-0.8201657540296039,-177241905.64288253,-0.5832283324916674,4,11
73,0.24821079502876098,-0.22687582375698584,-0.6916024256213428,-167741265.9822584,-0.5679600466319445,4,12
74,-0.5708722415846593,0.5900113375131883,-0.1426876899171549,-71006173.1686603,-0.5027704844052154,4,13
75,1.857554719995207,-0.4151166739727469,0.0708573346614415,-190032589.6561651,-0.47740970291678253,4,14
76,-0.7050438721246506,-1.0172374812884688,-1.5666349690831889,-261335230.88034374,-0.6718796259983832,4,15
77,-1.077350259074632,-0.2603495634342374,-0.6414115901049906,-171705198.17267534,-0.561999342022863,4,16
78,0.4131178301574188,-0.7541990179874284,-1.224456835204975,-230186436.57023612,-0.6312422714145907,4,17
79,0.5762554239352783,-0.22640085751548794,-0.33524362334941077,-167685020.87812042,-0.5256385842905364,4,18
80,-1.077350259074632,-0.10443109293219227,0.22877140352724415,-153241463.60752752,-0.45865569915407267,4,19
81,0.5762554239352783,0.39398787762171816,-1.3393241357535568,-94219106.9559407,-0.644884005822252,4,20
82,-0.06439422409468612,1.0945851237324555,-0.24021166326190782,-11254968.405771159,-0.514352511112514,4,21
83,0.5762554239352783,-0.511700209975702,0.11458928216982464,-201469931.02040437,-0.4722160611215108,4,22
84,-1.8015994922009506,-0.7676112934404774,-0.21136876740929414,-231774706.985424,-0.510927105249487,4,23
85,,0.8692722609730464,0.0879329468083748,-37936328.72638014,-0.4753817892751785,4,24
86,-0.43967345351151293,0.27661592034566446,-0.6998833793661539,-108118195.7397067,-0.5689434994604635,5,6
87,-0.06439422409468612,0.869914119369516,-1.5918701155875388,-37860320.39316171,-0.6748765726029147,5,7
88,-0.06439422409468612,0.2127755690626801,0.09862142886124586,-115678116.6191214,-0.4741124164189351,5,8
89,0.8831393835953033,0.9408170325277025,-0.3316358101253361,-29464056.85726902,-0.5252101174460975,5,9
90,-1.6117101260806654,-1.9053724829524232,-0.09589084059828111,-366507433.22390944,-0.4972128523682945,5,10
91,-1.1585117910267515,0.8533752936404078,-1.2767849957675268,-39818834.27094816,-0.6374568064913846,5,11
92,0.9485618108852598,0.9447201213350931,0.21356745084313353,-29001856.352788616,-0.4604613329895746,5,12
93,1.3032527345703955,0.47816927136712256,-0.6063966798224456,-84250416.88070709,-0.5578409426863995,5,13
94,-0.7563749319960966,0.6880352119883296,-1.8391143771892549,-59398268.130028985,-0.704239502997213,5,14
95,0.6275864838067243,0.25313502599123633,-1.2373084851567773,-110898783.56433362,-0.6327685438568387,5,15
96,0.48266455937134656,1.036824486367403,1.1120333817903092,-18094934.65985329,-0.35375878539092365,5,16
