,OS,LH_MMS,LH_rsFC,LH_MMS_o,LH_rsFC_o,Subject_left,Subject_right
62,-1.2846701461220675,0.5327779005771653,-0.4787681622761391,-3453.397944043099,-0.5364563068643187,3,21
63,-2.956611582301383,-1.4914594504218055,-1.365588881629547,-7476.419342536355,-0.637333818350712,3,22
64,-2.0478155986183064,-1.5534044073226723,-1.7526064042330978,-7599.530343831704,-0.6813577836571842,3,23
65,-1.7260960033980117,0.10823737314922069,-1.3329744852830796,-4297.1407124133,-0.633623869913263,3,24
66,0.5598795880337806,-0.12158081933017317,-0.04042039180608429,-4753.887301765269,-0.48659343008932765,4,5
67,-0.021660668380909246,0.1667314919265097,0.643202557438469,-4180.887995600765,-0.4088300440860544,4,6
68,-1.7964703687036976,0.6107066589179366,-0.8487005933068136,-3298.5203244753075,-0.5785368111264374,4,7
69,-1.233545124076795,-1.285483517997216,0.7099472197109168,-7067.057474319772,-0.4012377142181264,4,8
70,0.5341550935992044,-1.0186775479135046,-0.47329513640415566,-6536.800423997679,-0.5358337399596247,4,9
71,-2.956611582301383,-0.16100170466368274,-0.30085258761879435,-4832.233383644448,-0.5162180782861789,4,10
72,0.08135123378394511,-1.3393095417841872,-0.500548548473416,-7174.032699030416,-0.5389338664328365,4,11
73,-0.7553983968610278,-0.09791637596507528,0.5600269606988764,-4706.855978094535,-0.41829142340701064,4,12
74,0.08812484936385752,0.02841011274646201,-0.7615546251327534,-4455.7914638308175,-0.5686237946467578,4,13
75,-0.8084474740548669,0.21653919033468924,-0.3172318555225141,-4081.898894146374,-0.5180812505712163,4,14
76,-1.2429694415616437,-1.6111551762642082,-0.308303849440773,-7714.305708052991,-0.5170656732212441,4,15
77,-1.449543937872027,0.42906521255046365,-0.0301107274466091,-3659.5192089336847,-0.4854206865323186,4,16
78,-0.38852953262096857,-1.479106610806747,0.08968438080284895,-7451.868991225521,-0.4717937694511982,4,17
79,-0.8145589063767088,-0.28818419770535836,-0.06339359130963543,-5084.99914294035,-0.48920667439702537,4,18
80,-0.8145589063767088,-0.2675321756001368,0.6246806695610865,-5043.954782796289,-0.4109369433908684,4,19
81,-0.6781394702373867,-0.7206328912854214,0.21380959294003266,-5944.458804212024,-0.45767429497359546,4,20
82,-0.17004252200252407,0.20353540292813224,-1.4876297444527626,-4107.742955848041,-0.6512161942048018,4,21
83,-0.5443185407869603,-1.4398967963297136,0.7393897619512354,-7373.94239699772,-0.39788857010340395,4,22
84,-0.8360876203742056,-0.9624520168757349,0.780146841663572,-6425.056356833339,-0.3932523762401947,4,23
85,0.32476329477427274,-0.4230003821687547,-0.07239098143592322,-5352.936296995825,-0.4902301443115239,4,24
86,0.15637395822284994,0.971011394179546,-0.3505031362194872,-2582.4414223541903,-0.5218659208291723,5,6
87,-0.4955804244946407,1.0875049853502614,-0.1539818996486386,-2350.9190616805126,-0.4995112634933013,5,7
88,-0.3979884305054279,0.010949094644184847,0.9138029553179409,-4490.493940509391,-0.3780487439319353,5,8
89,0.7459055998026097,0.4803098618698042,-0.15326422146565272,-3557.6742742632273,-0.4994296262609186,5,9
90,-2.956611582301383,-1.6536100672922998,-0.3149481994478845,-7798.681650919781,-0.5178214804318049,5,10
91,0.2656345800683905,0.46846656170609574,-0.4481072534434616,-3581.211953757119,-0.532968571276446,5,11
92,0.15637395822284994,1.1288222344564047,1.171242411613705,-2268.804097642891,-0.34876452543909076,5,12
93,0.7034098398841961,1.6435943603923497,0.5622254301406364,-1245.7327285832537,-0.41804134340603216,5,13
94,0.46109658579461127,1.1262267038269123,-1.7984718022754844,-2273.9625220034236,-0.686575058261709,5,14
95,-0.6846216230936922,0.2702825520684749,-1.2137542890405473,-3975.087954127269,-0.6200623501456206,5,15
96,-0.29246720459429715,1.3034395201763178,-0.3280416322166632,-1921.7652107992412,-0.519310882839421,5,16
97,0.9346203433539086,0.30889101220187215,-0.5519450533852925,-3898.3565069958945,-0.544780314763891,5,17
98,-0.6846216230936922,0.9987948873929106,-0.40085666527749597,-2527.2237930247557,-0.5275937287108299,5,18
99,-0.23022363125215406,1.047683418051706,-1.5701273830937035,-2430.061469207262,-0.6606004545270794,5,19
100,-0.5399269605240526,0.9625096539334773,-0.13684279161806553,-2599.337999683665,-0.4975616579760991,5,20
101,0.2945515176888317,1.4362030077738488,-3.4863652118322976,-1657.9076393144176,-0.8785760829271243,5,21
102,-0.3979884305054279,-0.023243267947135483,-0.2215391323545221,-4558.448721751836,-0.5071960247641539,5,22
103,-0.3861483711917745,-1.1889713714044872,1.2702188669902956,-6875.246750757413,-0.33750576896640216,5,23
104,0.5238120584916719,0.472763740636813,-1.6341927884250065,-3572.671629776387,-0.6678880139189044,5,24
105,-0.7100077825450345,0.9794929430821603,0.7138930247798599,-2565.5849738202546,-0.4007888715293182,6,7
106,0.780496728081576,0.2724030816119299,0.7675236752588017,-3970.8735591477243,-0.394688284971466,6,8
107,0.7873001349702856,0.6045465271289456,-1.306650628243924,-3310.7631289035626,-0.6306294820591207,6,9
108,-0.7553983968610274,-1.5904363731182913,0.8151714050259907,-7673.12862555026,-0.38926826680771054,6,10
109,0.8673317204547728,0.2566636332095281,0.5610429723041387,-4002.154543905808,-0.4181758501912034,6,11
110,1.021844021741199,0.8915013785426209,0.6264195258861014,-2740.461673360835,-0.4107391452394813,6,12
111,1.1313557620878478,1.1405830310720397,-0.06271060663628066,-2245.4303878233995,-0.48912898361609547,6,13
112,-0.04468024664564128,0.4657522576720669,0.29990914164374655,-3586.6064314380715,-0.44788031066111245,6,14
113,1.025532901165159,0.09033767064645244,1.0132933550018304,-4332.715041757516,-0.3667315253353569,6,15
114,0.545497150788379,1.1292294026534753,1.2618217513230539,-2267.994881090893,-0.3384609565411719,6,16
115,0.45349322116368745,0.1352541973795471,1.8118155598194454,-4243.446780748471,-0.27589813462775004,6,17
116,1.025532901165159,0.689501233312162,1.6198134878348915,-3141.9219598039413,-0.29773872855992056,6,18
117,0.6936875275429463,0.9462326804921319,0.5400697615967094,-2631.6872755355917,-0.42056159204169585,6,19
118,1.1614812052821688,0.9154916717889933,0.42773712442202344,-2692.7827472513773,-0.43333963911433127,6,20
119,1.1444759318644628,0.7647668349499273,-0.7766253749063161,-2992.3371663953185,-0.5703381205530127,6,21
120,0.2466241123125823,-0.5923347647518242,0.01952674702808697,-5689.475806207103,-0.4797743311955516,6,22
121,1.0324403555906567,-0.2296782011880316,1.4867778497291062,-4968.722820001629,-0.3128717806168244,6,23
122,1.1737192494612807,-0.19687195022798964,-0.2312919816785488,-4903.522832682229,-0.5083054295719565,6,24
123,0.41989531014251064,-0.4205877123183581,-0.5205328387410917,-5348.1412948529905,-0.5412071167381459,7,8
124,-0.3256586078189763,-0.08017036340591263,0.24915560069017467,-4671.587096098949,-0.453653620642246,7,9
125,-2.956611582301383,-0.7711016732414803,-0.5067796006357492,-6044.76176012029,-0.5396426602424087,7,10
126,-1.096246893061955,-0.3396966970242374,1.2554771135147291,-5187.376409592132,-0.3391826709299076,7,11
127,-0.7100077825450345,0.9935903429682992,-0.29455789597656185,-2537.5674385361317,-0.5155020453670275,7,12
128,-0.4705946960206295,1.1854875269990686,-0.1609952477115615,-2156.186037147903,-0.5003090449211997,7,13
129,-0.9833968514395781,1.3785362485337542,-1.7701166149947294,-1772.5160404933451,-0.6833496028024604,7,14
130,-0.8578371590298833,-0.473713306077851,0.7991923130938293,-5453.724466903751,-0.3910859183293214,7,15
131,0.7349351544087308,1.5662783132979954,-0.5327461920895666,-1399.392630053799,-0.5425964084696207,7,16
132,0.18863373735750422,-0.47072128703725535,-1.1513911757084532,-5447.778051272661,-0.6129684296448993,7,17
133,-0.33314355321200867,0.8765266888426702,0.27115945564875854,-2770.2227569951074,-0.451150641085174,7,18
134,0.19155005260586552,0.710098891680568,-0.6097653154074788,-3100.9856435493,-0.5513574774519054,7,19
135,-0.6311557207520984,0.4210685651028252,-1.1164697588701449,-3675.4119518386506,-0.6089960533219869,7,20
136,0.11494096654017338,1.3391348806322423,-1.703071388468269,-1850.823332925955,-0.6757230831898355,7,21
137,-2.956611582301383,-0.4802394748153057,-1.4580043100585172,-5466.6947425821445,-0.6478462457663239,7,22
138,-0.7305251419871397,-0.9474816403395618,0.5475336918838871,-6395.3038452917435,-0.41971255604507707,7,23
139,-0.44483217491912314,0.4317826247607594,-2.8630250160216866,-3654.1185539832404,-0.8076699726045521,7,24
140,0.36480373749654976,1.3999227818519853,0.49095528809868627,-1730.0118938643086,-0.42614845504153354,8,9
141,-0.8889318324318777,-3.0800608268045817,0.7059066971321385,-10633.64659541249,-0.4016973312004054,8,10
142,0.3590523646623873,0.3506287790444028,1.1542000014107208,-3815.40579518833,-0.3507031313979827,8,11
143,0.780496728081576,0.41438461194756343,1.3396771459612857,-3688.695812329059,-0.3296047601358576,8,12
144,0.7356736853227334,0.11917147497777451,0.15988053216742198,-4275.409997085936,-0.46380882625913644,8,13
145,-0.6120831212675476,-0.5359665841691789,-1.5034073901028746,-5577.448233666659,-0.6530109308359643,8,14
146,0.7839618269348282,1.0342025182243355,0.02769842561141739,-2456.853756410979,-0.47884478750970483,8,15
147,1.0640819419494039,-0.2634183055015602,0.2789334592138721,-5035.7787715054055,-0.45026633367464486,8,16
148,0.5135604201970791,0.6666492225090346,-0.11162541985749755,-3187.3386340957236,-0.4946931348869136,8,17
149,1.0956762777045124,0.3336542071571484,-0.03471540524928436,-3849.1414961420674,-0.48594447722393574,8,18
150,1.0956762777045124,0.6461373938119436,-0.3683271551291997,-3228.104370253048,-0.5238934362368064,8,19
151,0.9116630224896822,0.9358449861904234,0.8723455750062089,-2652.3320464840954,-0.3827645982949702,8,20
152,1.0984420301775617,-0.44167923134745424,-3.735913142700782,-5390.059122492574,-0.9069626256783421,8,21
153,-1.2014105805178912,-0.8116147996963589,1.0199681126396425,-6125.278590109326,-0.3659722592000684,8,22
154,0.7904502505610435,-0.11807405984018583,0.9368264696582609,-4746.917877719899,-0.37542977621767604,8,23
155,0.6247147982539077,-1.674643291552594,-0.06842913085795577,-7840.483622035822,-0.48977947641612596,8,24
156,-1.345488501116496,-2.738624386427732,0.6440534875141312,-9955.067028059111,-0.40873324920225385,9,10
157,0.272819084332952,1.0113176994491209,0.5239021330776192,-2502.3356341106933,-0.42240068995184776,9,11
158,0.37130994416232194,0.5000643496470378,1.7678278579804398,-3518.4136969377155,-0.28090181778567136,9,12
159,0.9561159005761987,0.6622798677821148,0.7669430140458882,-3196.022402111036,-0.39475433626785217,9,13
160,-0.5208224369691898,-0.2441540947996444,-1.3946799599971293,-4997.492583455055,-0.6406429827941376,9,14
161,-0.041980263371434824,1.1123773847299785,-0.16955173941672982,-2301.487015143534,-0.5012823618176527,9,15
162,0.17628757178661142,0.14536686509329533,0.39812681584495346,-4223.348604717788,-0.4367078669628832,9,16
163,0.7873001349702856,1.2777377736971114,-1.8867714021160098,-1972.8455231022767,-0.6966193024959337,9,17
164,0.4437916231168899,0.39733762245341303,0.18454184576268712,-3722.5754378981715,-0.4610035558237662,9,18
165,0.2009056798727273,0.7366157228964665,0.13316042555578228,-3048.285410867027,-0.4668482882414846,9,19
166,0.272819084332952,1.1667391194062917,-1.0109139346697391,-2193.4471048266473,-0.5969888813695816,9,20
167,0.8349952006654491,-0.04101658503459985,-1.7945334665939823,-4593.771869469562,-0.6861270652296588,9,21
168,-0.41670574951472883,-0.3010681480412798,1.0209709353358152,-5110.605037364221,-0.3658581862472784,9,22
169,-0.03692452441313596,-0.4914294843257012,1.0152805816061632,-5488.934055421347,-0.3665054746012798,9,23
170,0.764117796177472,-1.0890856293607356,-2.2943186323227396,-6676.731256787262,-0.7429785603472869,9,24
171,-1.8173755262693847,-2.8845113933519535,0.06268449256051288,-10245.006619544583,-0.4748650571160641,10,11
172,-0.7553983968610274,-1.8605177322386943,0.4794071399449898,-8209.895268325283,-0.42746207844094,10,12
173,-1.1297697233022383,-1.5495458657646624,1.0954094747345637,-7591.861779052387,-0.3573906635007388,10,13
174,-2.956611582301383,-1.1232852137338019,-1.1437916370315817,-6744.700390784578,-0.6121039679409301,10,14
175,-0.386148371191774,-3.387348067339831,-0.5379086448970455,-11244.35716428287,-0.5431836471087496,10,15
176,-1.449543937872027,-0.8746890439710898,0.9314201174197871,-6250.633966190005,-0.3760447588721564,10,16
177,-1.856004989581205,-2.9647833279933797,0.23292432052471462,-10404.541127986264,-0.4554999590459359,10,17
178,-0.386148371191774,-2.020824650334372,1.4976662023918952,-8528.49336232209,-0.3116332101855773,10,18
179,-1.671379976746579,-2.1294197150234746,0.4234705268048216,-8744.317988223502,-0.4338249725540494,10,19
180,-0.6781394702373867,-2.52909109463016,0.07893999103371381,-9538.635172287672,-0.47301596383468136,10,20
181,-1.2846701461220675,-1.2675807954996225,-0.5409427955996577,-7031.4771429601315,-0.5435287874123922,10,21
182,-0.8889318324318777,-2.1074628116112564,0.7043748424093862,-8700.680273393069,-0.40187158253330457,10,22
183,-1.1390196149352303,-2.9030440953203946,1.3284479576440178,-10281.838988315045,-0.3308821012587443,10,23
184,-1.7260960033980117,-1.1033669287863903,-2.069728539309202,-6705.114278748271,-0.7174310182192432,10,24
185,0.8673317204547728,-0.023931571430131738,0.8918814347448493,-4559.816673805179,-0.38054235779903534,11,12
186,0.949340609808325,0.5410044845036323,0.18530777227689987,-3437.0482194634474,-0.460916430253683,11,13
187,0.05752370655732944,-0.3815565570412737,-1.1443966942436448,-5270.569772516377,-0.6121727943277384,11,14
188,0.47831436815537953,0.5706224486863556,0.7626272200730473,-3378.1847153254075,-0.39524526588481645,11,15
189,-0.13714619022783128,-0.09243468306397246,1.4886683619810694,-4695.961520569472,-0.3126567313207822,11,16
190,0.2790327507999796,1.2042639688545806,-1.0589275265686204,-2118.8692534540287,-0.602450517033455,11,17
191,0.47831436815537953,-0.1415770375797431,1.1652264444960403,-4793.628300451644,-0.349448852923519,11,18
192,0.8218069632010556,0.2763551763724872,0.33725628381487105,-3963.019064326379,-0.4436320035555923,11,19
193,0.6970721356969068,0.6017346092996235,-1.276569210262847,-3316.3516067530522,-0.6272076646368512,11,20
194,0.8415721471226905,0.02745515454648749,-0.6949139905091491,-4457.689372330168,-0.561043298117984,11,21
195,-0.19355829316490802,-0.2923422773663308,-0.9098293744693785,-5093.263017453127,-0.5854903240398163,11,22
196,0.9295635096052142,-1.3280722859935827,0.12145820886374145,-7151.699487718198,-0.468179437224594,11,23
197,0.9898178794222272,-0.6876542495674314,-0.8899658972496706,-5878.9162030643665,-0.5832308164441302,11,24
198,1.1313557620878478,0.9890869697861423,-0.08433413348511502,-2546.5175582779084,-0.4915887001410545,12,13
199,0.3713099441623224,1.0355103786618791,0.41915425908477055,-2454.2544809239002,-0.43431595606064277,12,14
200,1.025532901165159,0.44059897269171616,0.5822204564296815,-3636.5967172454207,-0.41576687185826033,12,15
201,0.545497150788379,0.9182518482342065,1.7404500607645113,-2687.2971015600606,-0.28401609330139865,12,16
202,0.7376686214524423,-0.013724772052817396,0.2296554692821171,-4539.531418084154,-0.455871796973914,12,17
203,0.6936875275429477,1.8061520315712016,0.9725637691457768,-922.6614299931882,-0.371364591721115,12,18
204,0.6936875275429468,1.357920607056278,0.5427841659051474,-1813.4880968416892,-0.4202528234869841,12,19
205,0.8673317204547722,1.2488046709543685,0.8063878789884444,-2030.3479159918331,-0.3902674092830799,12,20
206,0.9286292205925762,0.9345559723631823,-1.5087290866753487,-2654.893865732903,-0.6536162837504838,12,21
207,0.2466241123125823,-0.5695516807000783,1.0088628887005575,-5644.196118714621,-0.36723549914363984,12,22
208,1.0324403555906572,-0.5631722761909842,1.7504405157669725,-5631.5175260401675,-0.28287966040434154,12,23
209,0.8560014931718452,-0.37891527744128456,0.14473339368020716,-5265.32042547468,-0.4655318415240979,12,24
210,0.26563458006839097,0.9839228215496367,-1.5124021184599716,-2556.7809193655794,-0.6540340979692509,13,14
211,0.7154787192837718,0.25987170934536147,-0.09652760455069039,-3995.7787308441216,-0.49297573022575236,13,15
212,0.4881144621085726,1.3031316761268528,0.41222403454066303,-1922.3770279845069,-0.4351042820331812,13,16
213,0.9741262488421082,0.36242951300758464,-0.28980422548056284,-3791.952712856667,-0.5149613064785492,13,17
214,0.7154787192837727,0.9432150703578488,1.0264126751428526,-2637.6845515647788,-0.3652391781908466,13,18
215,0.7154787192837713,1.1478460317067818,0.24389103644017998,-2230.9957134723813,-0.45425247464848406,13,19
216,0.786592601803753,0.9947747646731777,-1.0592086206282452,-2535.213488362643,-0.602482492007212,13,20
217,1.103817619848382,1.3451124699090935,-1.0921976854396007,-1838.9433181834602,-0.6062350596816111,13,21
218,0.14490804250287445,-0.04918211225721228,0.24293308485879195,-4610.000248384879,-0.45436144342824525,13,22
219,0.8084003500999323,-0.9569069810790433,1.1207179063816322,-6414.0360100076605,-0.35451178217956125,13,23
220,1.086511034095408,0.38028780472665347,-3.3606486304719594,-3756.4606843695465,-0.8642755872311575,13,24
221,-0.04198026337143435,-0.43916797804375424,-0.8350501178532194,-5385.068193057922,-0.5769840440740746,14,15
222,-0.10852144222138797,1.1099718019769962,1.2467701171995638,-2306.2679322066037,-0.3401731080065644,14,16
223,0.3713099441623224,-0.49303021173390976,0.6847420123132913,-5492.115382261897,-0.4041048535883305,14,17
224,-1.0135240363480837,0.9807601145300276,1.027168384527988,-2563.0665646782563,-0.36515321483825947,14,18
225,-0.5277521498597596,0.675148716297968,0.1790145403248359,-3170.4465214329643,-0.46163229713035425,14,19
226,-0.3730670489939147,0.3879324051061246,0.5314490499348045,-3741.2676088666344,-0.4215422140780515,14,20
227,-0.1129064950762581,1.574140488643519,-0.048056760592102864,-1383.767140464775,-0.48746208128693114,14,21
228,0.16942636574373046,-0.37414185194711796,-0.6287996593106367,-5255.833596819103,-0.5535226695858091,14,22
229,0.13482177310970253,-1.2832350123544876,-0.6305017127361878,-7062.588736347486,-0.5537162813387141,14,23
230,0.29902662386761425,0.40136184813699094,0.9670803750873737,-3714.577588224362,-0.37198833802635956,14,24
231,0.6785723524309217,-0.3164415413254185,0.39949559373013727,-5141.158514761039,-0.4365521659245317,15,16
232,0.02999678029852352,0.7993158696000531,0.3389493232514974,-2923.673525925416,-0.4434394171607461,15,17
233,0.9185075125452876,0.504619366810471,0.2510865720828939,-3509.3609386186613,-0.4534339690434528,15,18
234,0.53099560306062,0.638071190283181,0.9428943481182822,-3244.135350703438,-0.3747395437211968,15,19
235,1.1652995582467316,1.2907529148486356,0.3842930701584557,-1946.9788966757103,-0.4382814813461906,15,20
236,0.824208246281386,-0.27623673293273576,-0.8783731855585473,-5061.254444022367,-0.5819121238591933,15,21
237,0.16053292539545966,-0.698045664406238,0.3770646655943207,-5899.568368304035,-0.43910372585236146,15,22
238,1.153572902505952,-0.9522472023123522,0.5535191087075417,-6404.775045782595,-0.4190317037135942,15,23
239,0.7535324848890234,-1.3087470392885656,-0.06948839896635164,-7113.291995144722,-0.4898999701398741,15,24
240,0.545497150788379,-0.08652597482253774,0.8583315784610211,-4684.218401769192,-0.3843587165497717,16,17
241,0.6785723524309222,0.7237589668649593,1.1789955100848934,-3073.837258630549,-0.347882596022001,16,18
242,0.6785723524309213,0.6379095780283462,1.0707710361932554,-3244.4565430572584,-0.3601933318560404,16,19
243,0.6684153503646123,0.5007230806885103,-0.10028023116879452,-3517.104517915607,-0.49340259850533874,16,20
244,0.885672081323417,1.1935632108837126,1.2395143130809854,-2140.136215194288,-0.34099846926317623,16,21
245,-1.1290236167328436,0.01972899448069892,0.8495396567233618,-4473.044541652339,-0.3853588140516939,16,22
246,0.5777753329743287,-1.056100190891844,1.1273445258314054,-6611.175147601971,-0.35375799185297996,16,23
247,0.5238120584916719,0.4022682597981185,0.4087302928334076,-3712.776162365502,-0.43550170167112234,16,24
248,0.02999678029852352,-0.12474097857217913,0.6181831405035783,-4760.167883559178,-0.41167604944446834,17,18
249,0.36184215392073493,0.11876218758440671,0.8879546874988081,-4276.223425383186,-0.38098903262492967,17,19
250,-0.015116734027416987,0.6583717508046961,0.9327707547174152,-3203.7894943545475,-0.37589112135948666,17,20
251,0.7127825093206893,-0.25818894840776796,-0.6205457201017567,-5025.385812656827,-0.5525837686003214,17,21
252,-0.5541848113409096,0.24653319431001575,0.4815974687190442,-4022.2880388483622,-0.42721292445610215,17,22
253,0.09383989961605908,-1.2584518736612644,0.892794779622107,-7013.3340887956765,-0.38043846311509766,17,23
254,0.5382837368824095,-1.0727576428071348,-0.18123394930184608,-6644.280596163384,-0.5026112349891451,17,24
255,0.9185075125452871,1.4111956925212885,0.8369163685011738,-1707.6078211287036,-0.3867947366399238,18,19
256,1.1652995582467316,1.2646246790395699,0.13483847526212764,-1998.9068248472142,-0.4666574069564262,18,20
257,1.0762629015202378,0.8716424725797179,-0.44828423311283494,-2779.929774075406,-0.5329887030440519,18,21
258,-0.7746104269135936,-0.6476748306337539,-0.5367820205259792,-5799.460077136181,-0.5430554914844471,18,22
259,0.8795606035187955,-0.6755454720041469,1.0180932855062486,-5854.850906955367,-0.3661855242846075,18,23
260,0.7535324848890234,-0.41759773107979753,-0.8501102983210846,-5342.198929202102,-0.5786971677020858,18,24
