,OS,LH_MMS,LH_rsFC,LH_MMS_o,LH_rsFC_o,Subject_left,Subject_right
0,-0.4471478555794588,0.9269213489743838,1.1627506689144906,-4008450.495117368,-0.3497304770153057,1,2
1,-0.040908192008745195,-0.712075610066894,0.022278556343784454,-12602501.90201868,-0.47946130775147255,1,3
2,0.6857705165336954,-0.5056281664306591,-1.7490399156447316,-11519998.402762046,-0.6809520889257832,1,4
3,1.3248975734445163,1.1159699531633023,-0.9889726532763679,-3017177.5010827365,-0.5944930196723044,1,5
4,-0.4471478555794588,1.0409442105646856,-1.1093694273413124,-3410573.64814491,-0.6081883773625447,1,6
5,0.26026948960402535,0.39523254106337974,-2.051441157685799,-6796351.303874249,-0.715350794438369,1,7
6,-0.4471478555794588,0.2777435931018445,-0.3115179042367566,-7412402.5130935805,-0.5174312779511788,1,8
7,-0.6835373149848311,0.7000464168221768,0.1328893739378035,-5198065.16712617,-0.46687912086876693,1,9
8,-0.3560941378825748,-2.2247144437114397,0.5929045255947271,-20533996.725548167,-0.4145515390560406,1,10
9,0.0011166007744320835,0.8124786472666469,-0.6474926858329245,-4608528.766279184,-0.5556490362307973,1,11
10,-0.4471478555794588,1.0383455883123769,0.32930985416018,-3424199.477711136,-0.4445359247555293,1,12
11,-0.6992966122785225,1.1647022605164148,0.6633127957308231,-2761650.5141293607,-0.4065424669579397,1,13
12,0.6857705165336954,0.46647339099824353,0.6675175367645815,-6422801.174184141,-0.4060641698200024,1,14
13,0.5772064685104873,0.23211914952348134,-0.6516279435727207,-7651633.471614136,-0.5561194295144022,1,15
14,1.3248975734445163,0.6170586274014438,0.693651785605049,-5633210.165103509,-0.4030913502522382,1,16
15,-0.4471478555794588,0.5212262591489781,0.3909519536724163,-6135705.483757755,-0.4375240209221086,1,17
16,0.5772064685104873,0.9976361005528197,-0.0373626132136577,-3637658.9528030865,-0.4862456020691329,1,18
17,0.5772064685104873,1.1181923634938584,0.6636792529330678,-3005524.3320376882,-0.4065007817674362,1,19
18,0.0011166007744320835,0.9819499730918169,0.32163092230903445,-3719908.883183628,-0.44540941758120656,1,20
19,-0.6835373149848311,0.6569578390342243,0.4106222680351165,-5423999.358472406,-0.43528648596181696,1,21
20,0.5772064685104873,0.4751744945286027,0.8845558289234744,-6377177.0925626485,-0.3813756591295786,1,22
21,-0.6362594231037566,-0.2646135146058523,-0.5518386056265786,-10256242.362109963,-0.5447682061327235,1,23
22,0.0011166007744320835,-0.23104236011219467,-1.4184823937711164,-10080212.610550031,-0.6433505540473106,1,24
23,-1.8129536210327202,-0.8849913035784812,0.2421959620141575,-13509182.265823519,-0.45444529252717103,2,3
24,-1.08627491249028,-0.545329855136279,-1.631731830845881,-11728173.50143732,-0.6676080754025414,2,4
25,-0.4471478555794588,0.6079375343894737,-1.4246014431328515,-5681036.454102758,-0.6440466073293362,2,5
26,1.3248975734445163,1.055213602046834,1.0142180479959895,-3335752.347674338,-0.36662633978194803,2,6
27,-1.51177593941995,0.2009478148924738,-0.5371240301663892,-7815079.8104025265,-0.5430943957191768,2,7
28,1.3248975734445163,0.612975930065719,-1.0170789091329482,-5654617.715976917,-0.5976901587175885,2,8
29,1.0885081140391442,0.8237834913183891,-0.1864857497698644,-4549252.017538598,-0.5032086370913682,2,9
30,-2.12813956690655,-2.370438656728771,0.5962850298118567,-21298099.044953167,-0.41416700039388354,2,10
31,0.8766331170906254,0.49631158881529946,0.4824621742927008,-6266345.114571274,-0.42711456258370195,2,11
32,1.3248975734445163,1.0005590113144007,0.7234853830225573,-3622332.7222056207,-0.39969772288146654,2,12
33,1.0727488167454526,0.725227084914877,0.3187786431730615,-5066030.781793712,-0.4457338696548019,2,13
34,-1.08627491249028,0.17287996374161407,1.0206930534143688,-7962253.088754941,-0.36588979583432435,2,14
35,0.3005432493545702,0.2785223495051232,1.0051480139196303,-7408319.117742349,-0.3676580730813087,2,15
36,-0.4471478555794588,0.3527863710509229,2.189976561557471,-7018917.041474217,-0.23288161509452598,2,16
37,1.3248975734445163,0.3949962465729769,1.4155894552251902,-6797590.309832428,-0.3209695933173471,2,17
38,0.3005432493545702,0.9487533093106201,1.6136390664569502,-3893974.999352694,-0.2984410805121046,2,18
39,0.3005432493545702,1.1439386266840725,0.9428874266346576,-2870524.258869927,-0.3747403310528734,2,19
40,0.8766331170906254,1.009885045495106,-0.5892020284533921,-3573431.827832769,-0.5490183651932052,2,20
41,1.0885081140391442,0.2744288177145654,1.1027333512734068,-7429783.478886995,-0.35655755887931007,2,21
42,0.3005432493545702,0.022483526845113812,-0.3927761535798938,-8750854.130979791,-0.526674555428337,2,22
43,1.1357860059202187,0.41476477245355103,0.7007532134840069,-6693934.395940012,-0.4022835495809236,2,23
44,0.8766331170906254,-0.7151112632785388,-0.9922762233917265,-12618419.29564805,-0.5948688069368387,2,24
45,0.5982188649020759,1.142314114722756,-1.1608129475529487,-2879042.3584488593,-0.6140401737716696,3,4
46,-0.040908192008745195,-0.3058871378301989,-2.596673743045855,-10472659.871478982,-0.7773720183363824,3,5
47,-1.8129536210327202,-0.3173761834154345,-0.4949008034263176,-10532902.477684611,-0.5382914248959763,3,6
48,1.0237198918317458,0.5124769764125637,-0.2089156061376519,-6181582.192189381,-0.5057600751035849,3,7
49,-1.8129536210327202,-1.9275139083465145,-0.7120632614008552,-18975631.00376013,-0.5629940596796024,3,8
50,-2.049343080438093,-1.6124237288095744,-0.34936153075353643,-17323461.25090458,-0.5217360610773745,3,9
51,1.0097116275706868,0.0348889426171144,0.4234975188334902,-8685806.553996537,-0.4338219021604257,3,10
52,-1.3646891646788295,-1.5660011624788575,1.1314942645810337,-17080045.349925827,-0.3532859513274875,3,11
53,-1.8129536210327202,-0.45754360395437965,-0.5229705561953948,-11267867.854550885,-0.5414844116469482,3,12
54,-2.0651023777317845,-0.2789255202875992,-0.82838835519051,-10331287.109378282,-0.5762262561414504,3,13
55,0.5982188649020759,0.367051613742483,-0.9168068090239779,-6944117.495113311,-0.5862840202391342,3,14
56,-0.7885992969427742,-2.082335636385129,0.3398263952710397,-19787435.981389523,-0.44333964858205266,3,15
57,-0.040908192008745195,0.24946737427356988,0.2493065359373969,-7560668.36365692,-0.4536364514762544,3,16
58,-1.8129536210327202,-1.8361688815321773,-0.620356072410663,-18496664.980134077,-0.5525621958216085,3,17
59,-0.7885992969427742,-0.5440143349462755,0.4264804381921984,-11721275.594716175,-0.4334825895177413,3,18
60,-0.7885992969427742,-0.7181672710710454,0.8679534353858802,-12634443.418160183,-0.38326421237178454,3,19
61,-1.3646891646788295,-1.2064228617137722,-1.0260816464776206,-15194602.924584795,-0.5987142368881553,3,20
62,-2.049343080438093,0.21924159888508152,-0.4787681622761391,-7719156.679372935,-0.5364563068643187,3,21
63,-0.7885992969427742,-0.9852322580992283,-1.365588881629547,-14034793.928173443,-0.637333818350712,3,22
64,-2.002065188557018,-1.4827990918021174,-1.7526064042330978,-16643776.771993382,-0.6813577836571842,3,23
65,-1.3646891646788295,0.4019238898629686,-1.3329744852830796,-6761265.335442183,-0.633623869913263,3,24
66,0.6857705165336954,-0.17101284851841486,-0.04042039180608429,-9765448.934069574,-0.48659343008932765,4,5
67,-1.08627491249028,-0.026380884472599706,0.643202557438469,-9007073.802722223,-0.4088300440860544,4,6
68,0.8993965465148465,0.6684171123517293,-0.8487005933068136,-5363912.862623154,-0.5785368111264374,4,7
69,-1.08627491249028,-1.609840179212212,0.7099472197109168,-17309914.454536512,-0.4012377142181264,4,8
