,OS,LH_MMS,LH_rsFC,LH_MMS_o,LH_rsFC_o,Subject_left,Subject_right
434,-1.0799069670692483,0.12090875602367357,-1.1783998767325208,-0.006484152483061357,-0.28681606043108454,12,9
435,-1.3541900863126035,-0.14877780235013874,-1.1060268413053795,-0.008485384776704553,-0.2803513977255191,13,9
436,-1.0799069670692483,0.4048071795161956,-2.6594803418259136,-0.004377459822390744,-0.41911237203555973,14,9
437,-1.0799069670692483,0.5335620106463969,-2.0775067899840787,-0.0034220235278492077,-0.3671280564128595,15,9
438,-1.0799069670692483,0.22943032864384025,-1.535444825260116,-0.005678858822917591,-0.3187088109469939,16,9
439,-1.0799069670692483,0.593884454252729,-3.4279799845932484,-0.002974395648638656,-0.48775797948475674,17,9
440,-1.0799069670692483,0.5855500428405043,-2.373966049748948,-0.0030362418651027844,-0.3936090394061853,18,9
441,-1.0799069670692483,0.14976229293680518,-1.6263994405460849,-0.0062700423316152925,-0.3268332582065011,19,9
442,-1.0799069670692483,0.41820873726488456,-2.839608216720363,-0.004278012410871532,-0.4352021484031019,20,9
443,-1.0799069670692483,0.8752973969714652,-2.9107056044499346,-0.0008861467117476869,-0.44155286491244594,21,9
444,-1.0799069670692483,0.13893494254359853,-1.165493653642279,-0.006350387616126808,-0.2856632225186111,22,9
445,-1.0799069670692483,-2.026160957148739,-1.1301271320338857,-0.022416667891367675,-0.2825041366530262,23,9
446,-1.0799069670692483,0.5543149716897647,-3.7297809029819553,-0.0032680243961196237,-0.5147161018033517,24,9
447,0.47436404197643084,0.23627871270690537,1.171740246059594,-0.005628039800164219,-0.07689169958315467,11,10
448,-0.25705760933918276,0.8110915437435294,1.282857404712491,-0.00136259176594486,-0.06696624948627516,12,10
449,-1.3541900863126035,0.7335117100665759,-0.2936664053759571,-0.0019382795919379837,-0.20778796049181736,13,10
450,2.2114904638510136,0.6364610240690357,0.5528212673834735,-0.0026584525516495806,-0.13217613550048102,14,10
451,1.114357986877593,0.5063794518716287,1.042999779769741,-0.0036237340423514487,-0.08839133734477611,15,10
452,1.754351931778755,0.7415006399583461,0.8429631151759648,-0.0018789970508003516,-0.10625945020908922,16,10
453,-0.25705760933918276,-0.33356743855204246,-1.0210958146231766,-0.009856632160065939,-0.27276500263379244,17,10
454,1.114357986877593,0.3779425163209361,1.703860397351894,-0.004576811365413074,-0.02936049854071332,18,10
455,1.114357986877593,0.82367276301131,0.30901437988361075,-0.0012692317466546543,-0.1539539880346208,19,10
456,0.47436404197643084,0.6295843320857686,1.573419319965361,-0.002709481635758683,-0.041012042009598404,20,10
457,-1.0799069670692483,0.10360464512367637,1.1804846440554269,-0.006612559125775295,-0.07611061332260682,21,10
458,1.114357986877593,-0.694363371069846,0.835818025243914,-0.012533949397986731,-0.10689767957364504,22,10
459,-0.8056238478258931,-2.943756843280219,0.8971569458233697,-0.029225767057871693,-0.10141863022979314,23,10
460,0.47436404197643084,-0.33412431893314715,-1.596268236463611,-0.009860764538813634,-0.3241418128338409,24,10
461,-0.25705760933918276,0.2984509914840068,1.2048046888807797,-0.005166685060023026,-0.07393824503858737,12,11
462,-1.3541900863126035,0.029845693088066325,-0.3928358627660113,-0.007159893771035375,-0.21664619186123457,13,11
463,0.47436404197643084,0.5795435427733558,0.3443157701981268,-0.0030808136152805803,-0.15080071996904953,14,11
464,0.47436404197643084,0.6921117905985708,1.1399330137437163,-0.0022454912538509217,-0.07973285481874948,15,11
465,0.47436404197643084,0.40153926926870404,1.0403547064898138,-0.00440170963135209,-0.08862760637073741,16,11
466,-0.25705760933918276,0.41579596021499066,-1.3506372705567662,-0.0042959166304170834,-0.3022010259750587,17,11
467,0.47436404197643084,0.7222401030148993,1.369020705808867,-0.0020219215211801714,-0.05926978248169712,18,11
468,0.47436404197643084,0.32951758214776383,0.3376563902359711,-0.00493615275294553,-0.15139556368438434,19,11
469,0.47436404197643084,0.5881558166515751,0.991046586423788,-0.0030169054964973587,-0.09303201421394969,20,11
470,-1.0799069670692483,0.8221756723324591,0.8691297934208987,-0.0012803410367545922,-0.10392213289221575,21,11
471,0.47436404197643084,-0.023191415624800277,0.3101434538068145,-0.007553460196287217,-0.1538531344219447,22,11
472,-0.8056238478258931,-2.202755855841006,0.5695223709351478,-0.023727105520468028,-0.13068432296788401,23,11
473,0.47436404197643084,0.3819982345842718,-1.1504207720041781,-0.004546715559335651,-0.2843168495881938,24,11
474,-1.3541900863126035,0.630825657985872,-0.5107913988186531,-0.002700270270189697,-0.22718247447442075,13,12
475,-0.25705760933918276,0.6447709949952584,0.8329190178384306,-0.0025967876979131866,-0.10715663105946815,14,12
476,-0.25705760933918276,0.556688179904462,1.1157622572028607,-0.003250413800517716,-0.08189188804780723,15,12
477,-0.25705760933918276,0.8570299277813274,1.1212667132774072,-0.0010217020374816584,-0.08140020697225847,16,12
478,-0.25705760933918276,-0.2757915230237642,-0.7939989005272926,-0.009427901011405103,-0.2524797549246146,17,12
479,-0.25705760933918276,0.4593161267121678,1.3726194170013082,-0.0039729714931286365,-0.05894833052246162,18,12
480,-0.25705760933918276,0.8618438998320105,0.41322678532917,-0.0009859795439817439,-0.1446452994192401,19,12
481,-0.25705760933918276,0.6691037060635056,1.3447489543286852,-0.0024162247233426525,-0.06143783700181804,20,12
482,-1.0799069670692483,0.16480550698144272,0.7172922989739411,-0.006158412868404942,-0.11748489396565331,21,12
483,-0.25705760933918276,-0.6320183279978534,0.9248165571965541,-0.012071312645541293,-0.09894795787178945,22,12
484,-0.8056238478258931,-2.8754331027784126,1.0990927882776644,-0.028718764867109225,-0.08338087484304513,23,12
485,-0.25705760933918276,-0.2809288211110986,-0.7109092235801499,-0.009466022773559058,-0.24505783690490646,24,12
486,-1.3541900863126035,0.4328996241833054,-1.2265837964218786,-0.00416899742139381,-0.2911200499872133,14,13
487,-1.3541900863126035,0.2803091379780556,-0.5085941691156728,-0.00530130824377225,-0.22698620871283448,15,13
488,-1.3541900863126035,0.5390393486844058,-0.27600063019590054,-0.0033813784700051676,-0.20620997944822295,16,13
489,-1.3541900863126035,-0.5431342189146878,-1.3039149866866877,-0.011411740471972378,-0.29802759585331384,17,13
490,-1.3541900863126035,0.14213197616418494,-0.36860038667252065,-0.006326663753269275,-0.2144813776106158,18,13
