,OS,LH_MMS,LH_rsFC,LH_MMS_o,LH_rsFC_o,Subject_left,Subject_right
118,0.7497142136396477,0.7244140989315137,1.1498238085208705,-5070293.6593393795,-0.0788493675952705,6,20
119,0.6602154580321465,0.8417836322029336,0.7671676402080523,-4454868.598924003,-0.11302981955153535,6,21
120,0.12322292438713933,0.14598645065971586,0.5652591595187731,-8103268.746327119,-0.13106513087080973,6,22
121,0.9287117248546501,0.04300165843995216,1.0060494287551272,-8643267.672855578,-0.09169189748781725,6,23
122,0.7497142136396477,-0.13215225206598027,-0.849488880843902,-9561684.08766594,-0.25743635242212426,6,24
123,-1.2192584097253787,-0.8070466217057407,-0.11312244402561811,-13100480.712587733,-0.19166101753898823,7,8
124,-2.0247472101928894,-0.4696303042080145,-1.682573492435278,-11331244.252381608,-0.33185095984254964,7,9
125,1.1077092360696525,-1.0121647346931912,0.682468954852015,-14176013.890228208,-0.12059546094269713,7,10
126,-0.5032683648653691,-0.4428948756076813,1.0679063442675778,-11191057.50797715,-0.08616657866659383,7,11
127,-1.2192584097253787,0.6714264920677834,0.6164477049084636,-5348133.233600668,-0.12649275556031148,7,12
128,-2.2932434770153933,0.8663174798937415,-0.5522249372538354,-4326225.804865847,-0.2308834916985938,7,13
129,1.1972079916771539,1.3860670482512747,-0.15134086933720736,-1600928.1863808134,-0.1950748473903836,7,14
130,0.12322292438713933,-0.9291054279976038,0.9229446079963622,-13740493.89269203,-0.09911516821621913,7,15
131,0.7497142136396477,1.3550190082416689,0.18546048367799597,-1763728.0320145492,-0.16499033962901866,7,16
132,-1.2192584097253787,-0.6885402052297395,-1.4416894678259384,-12479094.425307402,-0.31033418966609083,7,17
133,0.12322292438713933,0.5826258197728357,0.8449989379959758,-5813757.979552962,-0.10607760198644678,7,18
134,0.12322292438713933,0.3965900739041396,-0.15360223133311446,-6789233.104566013,-0.19527684171703363,7,19
135,-0.5032683648653691,-0.05841940018316828,0.5781350660633175,-9175067.190079391,-0.1299150009591984,7,20
136,-2.0247472101928894,1.2662887874701863,0.25539713975295325,-2228983.366656459,-0.15874330453353913,7,21
137,0.12322292438713933,-0.0009519208878773977,-0.133654483138156,-8873737.48439302,-0.19349502528423002,7,22
138,-1.756250943370386,-0.6674725794770557,0.5797316961167274,-12368626.704338701,-0.1297723832743114,7,23
139,-0.5032683648653691,0.5845582829887844,-2.223730639789217,-5803625.143046954,-0.38018938323051266,7,24
140,0.6602154580321465,1.1861192177495314,-1.374121224347352,-2649351.0797555014,-0.30429871110534534,8,9
141,-1.5772534321553835,-3.436722315838912,0.38363067534317064,-26889138.448767338,-0.14728894794561587,8,10
142,0.7497142136396477,0.6360386990809217,0.6346597874596366,-5533688.496792716,-0.12486597605376759,8,11
143,1.4657042584996574,0.1574073558921784,0.6956475165005851,-8043383.432849451,-0.11941829660932779,8,12
144,0.39171919120964294,-0.12222597889958661,-0.49961366348252223,-9509635.85084625,-0.22618403232903206,8,13
145,-0.9507621429028751,-0.7705591061933594,-0.5344611890630239,-12909159.073890528,-0.2292967592952555,8,14
146,0.12322292438713933,1.0697010880386335,0.22426348071876953,-3259787.4725209894,-0.1615242933819162,8,15
147,-0.5032683648653691,-0.6284933654953961,0.1774035784732612,-12164239.889030064,-0.16571001615345793,8,16
148,1.4657042584996574,0.7679108634588014,-0.9538127002358614,-4842219.14808461,-0.2667549929979267,8,17
149,0.12322292438713933,0.19345932978847202,0.17720546773922607,-7854345.548870553,-0.16572771223413674,8,18
150,0.12322292438713933,0.4268837426031666,-0.33683117764849524,-6630388.791483601,-0.21164361877473437,8,19
151,0.7497142136396477,0.8347627382889389,0.3369261998367122,-4491682.531302843,-0.15146078734972035,8,20
152,0.6602154580321465,-0.6393426952975216,-1.013806280666458,-12221128.156903625,-0.2721138709238562,8,21
153,0.12322292438713933,-0.4577503041894422,0.5286644070468876,-11268951.68355749,-0.13433392746236017,8,22
154,0.9287117248546501,0.15379213555577675,0.46750974202197526,-8062339.776390494,-0.13979651832820683,8,23
155,0.7497142136396477,-1.5973871003430788,-0.8409880551767357,-17244616.95695108,-0.256677023062333,8,24
156,-2.382742232622894,-3.1064703813642742,-2.144248915140495,-25157468.303531785,-0.37308974262433847,9,10
157,-0.05577458682786308,1.0896736865884247,-1.745664262571833,-3155061.507216751,-0.33748649172759526,9,11
158,0.6602154580321465,0.4404898908316201,-1.1783998767325208,-6559045.195218695,-0.28681606043108454,9,12
159,1.1972079916771539,0.27997101251275414,-1.1060268413053795,-7400723.07902478,-0.2803513977255191,9,13
160,-1.756250943370386,-0.41630173699142625,-2.6594803418259136,-11051616.85857373,-0.41911237203555973,9,14
161,-0.6822658760803715,1.0626167213109203,-2.0775067899840787,-3296934.223469766,-0.3671280564128595,9,15
162,-1.30875716533288,-0.2550071626412888,-1.535444825260116,-10205871.626422608,-0.3187088109469939,9,16
163,0.6602154580321465,1.1420308050881767,-3.4279799845932484,-2880527.8874794133,-0.48775797948475674,9,17
164,-0.6822658760803715,0.4670956388698221,-2.373966049748948,-6419538.428535541,-0.3936090394061853,9,18
165,-0.6822658760803715,0.6950404907741738,-1.6263994405460849,-5224313.651333761,-0.3268332582065011,9,19
166,-0.05577458682786308,1.144003339857439,-2.839608216720363,-2870184.936496236,-0.4352021484031019,9,20
167,1.4657042584996574,-0.26244476906777536,-2.9107056044499346,-10244870.583449908,-0.44155286491244594,9,21
168,-0.6822658760803715,0.008478561548675694,-1.165493653642279,-8824288.917448133,-0.2856632225186111,9,22
169,1.1972079916771539,-0.044679800777436655,-1.1301271320338857,-9103023.844939716,-0.2825041366530262,9,23
170,-0.05577458682786308,-1.1705237865388096,-3.7297809029819553,-15006366.762332054,-0.5147161018033517,9,24
171,-0.8612633872953739,-3.047902347045575,1.171740246059594,-24850367.85715238,-0.07689169958315467,10,11
172,-1.5772534321553835,-2.0131449562442554,1.282857404712491,-19424635.880554095,-0.06696624948627516,10,12
173,-2.651238499445398,-1.782159270549704,-0.2936664053759571,-18213466.545451425,-0.20778796049181736,10,13
174,0.8392129692471489,-1.1515463791523641,0.5528212673834735,-14906859.064194394,-0.13217613550048102,10,14
175,-0.23477209804286547,-3.6128896109208437,1.042999779769741,-27812868.527579974,-0.08839133734477611,10,15
176,0.39171919120964294,-1.199702681491872,0.8429631151759648,-15159365.779102577,-0.10625945020908922,10,16
