,SS,RH_MMS,RH_rsFC,RH_MMS_o,RH_rsFC_o,Subject_left,Subject_right
184,0.42456202129206705,-0.15931750841368106,-2.7737765250312183,-0.04552418519025514,-5.842236475789674,10,24
185,0.8211931561861381,0.7593073172799013,1.0280441042281068,-0.002649154409046006,-0.8469066778846471,11,12
186,-0.8865413368734611,0.41441572201100685,-2.7353727281747724,-0.0187463002184568,-5.791776538434063,11,13
187,-0.07550819212148789,0.45671052863141887,-0.11641810943543152,-0.016772272209398476,-2.3506510035614765,11,14
188,1.3091527233384472,0.7122556821110541,0.4841881493578669,-0.004845198158078601,-1.5614958502993066,11,15
189,-0.6364293223481153,0.6994789512429143,-0.9347546342232078,-0.005441527273004398,-3.4258886924533973,11,16
190,1.616863916216808,0.6566677504651538,-0.2913382832513181,-0.007439656977088038,-2.5804840340291597,11,17
191,0.6145708456350133,0.3623788330992285,-0.1678661994156433,-0.02117502101006652,-2.4182502413965135,11,18
192,0.08159942551206659,0.6627426124087817,-2.154382249566087,-0.007156124586562895,-5.028395165899798,11,19
193,-0.22493794041276838,0.6484919030093497,0.7521067610174091,-0.007821248788593249,-1.2094692938815217,11,20
194,-0.22493794041276838,0.5780001346660736,0.9371190928771539,-0.011111315258610421,-0.9663758645897432,11,21
195,-0.5046594479791685,0.271950429239265,-1.4059163774488914,-0.02539559124782842,-4.044962690172923,11,22
196,0.2477061197649668,-3.3429088006987215,0.3968544306706959,-0.19411212972838854,-1.676246326416554,11,23
197,-0.22493794041276838,0.39087150799865394,-2.0026245583759352,-0.019845180710541088,-4.828996038274167,11,24
198,-0.22493794041276838,0.4222474698440769,-2.2430910176483927,-0.01838076858898008,-5.14495236197754,12,13
199,-0.22493794041276838,0.41064291767912514,0.365891027004941,-0.01892238853801509,-1.7169301008654922,12,14
200,1.616863916216808,0.7129878011057591,0.9144669751256694,-0.004811027924969791,-0.9961391832268165,12,15
201,0.42456202129206705,0.7401597077963875,-0.4000490495158071,-0.0035428319181122214,-2.7233224746159497,12,16
202,2.0178809502831214,0.6709251395974689,0.20979855412839657,-0.006774221011490056,-1.9220248323180893,12,17
203,1.3091527233384472,0.41955788592175025,0.3346029268155904,-0.01850629969834383,-1.7580405041267189,12,18
204,0.6145708456350133,0.6791313384729294,-1.669765707595332,-0.0063912126063814245,-4.391642491659132,12,19
205,-0.36771626599175417,0.6496488142228781,0.3522613125483154,-0.007767252203149666,-1.7348386045539956,12,20
206,-0.36771626599175417,0.5961138700940523,0.9280544561359229,-0.010265891814441153,-0.978286171370702,12,21
207,-0.6364293223481153,0.3770761038903129,-0.8945162859882118,-0.02048905442181137,-3.373018281258876,12,22
208,1.3091527233384472,-3.0063957936523527,0.9137129723908917,-0.1784060382622703,-0.9971298907577688,12,23
209,0.2477061197649668,0.427012939922988,-1.5432370480400497,-0.018158349522343187,-4.22539256958203,12,24
210,-0.36771626599175417,-0.15474601335092947,-1.0002846542533494,-0.04531081953101157,-3.511990614041858,13,14
211,0.08159942551206659,0.2998198735237043,-1.681500211862585,-0.024094839027629766,-4.407060820019687,13,15
212,0.2477061197649668,0.5248644590048864,-0.21104759914367036,-0.013591319789114653,-2.474987619040415,13,16
213,-0.36771626599175417,0.359840734879486,-0.9273337845368367,-0.021293481818280613,-3.4161382083619567,13,17
214,-0.07550819212148789,0.6487635667311901,-1.0000967085045611,-0.007808569411648203,-3.5117436663052697,13,18
215,-0.5046594479791685,0.5629764144392213,1.0189410340518341,-0.011812518240674641,-0.8588674835454904,13,19
216,-1.0057249111128908,0.2110364250316355,-3.498031493281824,-0.02823863416628747,-6.793857495555631,13,20
