,SS,RH_MMS,RH_rsFC,RH_MMS_o,RH_rsFC_o,Subject_left,Subject_right
424,0.7287120323266602,0.5162271414965344,0.010463479113886152,-0.007659844023770734,-0.22740026937666036,17,8
425,0.7667426168757853,0.8527543476434106,0.16836086252783744,-0.003915594662140087,-0.20400436119234677,18,8
426,0.6802052092198165,0.7747649715600611,-0.9996502842216942,-0.004783315506934449,-0.37707044345899166,19,8
427,0.7635709716649011,0.3952045492231559,-0.2643604182297009,-0.009006358527161917,-0.26812136639604056,20,8
428,1.0217789282239738,0.6611561210652926,-0.7958766892772907,-0.006047343669207228,-0.3468769835382015,21,8
429,0.9035493528958388,0.07678504811510234,0.2470777994644931,-0.012549138997737685,-0.19234074657568,22,8
430,0.02010376778752445,-0.951517373733516,0.3509610817863694,-0.023990177392979706,-0.17694819425759645,23,8
431,0.7431467156445242,0.9168495686023089,-1.1403528168459747,-0.003202462155242003,-0.39791856306302553,24,8
432,-0.15352305304855565,0.6380020021721631,0.11695690116747737,-0.0063049596755840875,-0.21162096847420453,10,9
433,0.03221629839069719,1.1383934061378314,0.3726157521745997,-0.0007375340391373442,-0.1737395870646805,11,9
434,-0.2802672947781051,0.8392232802559272,0.6983757964056819,-0.004066143234446762,-0.12547119958312503,12,9
435,-2.2650677970999644,0.30759350175875116,-1.6126067399315795,-0.009981131450564784,-0.467893183194802,13,9
436,-0.26383059195294917,1.0167553573958854,0.41850989774290254,-0.002090896198371661,-0.166939378013093,14,9
437,-0.13519251700884277,1.0773314583264015,0.21721752739459582,-0.0014169179193609382,-0.19676519091162215,15,9
438,-1.4396714491155178,-0.3807426382107287,0.37253378811053156,-0.01763965684046498,-0.17375173181132475,16,9
439,0.3926501921502881,0.9821837944034162,-0.3729590035080795,-0.002475544304975652,-0.2842125927050815,17,9
440,0.21333410854401638,1.131412913014544,0.38408229601547,-0.0008151999943508681,-0.1720405708992948,18,9
441,-0.11038245940655098,0.958982955226057,-0.7354247794721788,-0.002733680127852356,-0.33791972724435315,19,9
