,SO,LH_MMS,LH_rsFC,LH_MMS_o,LH_rsFC_o,Subject_left,Subject_right
0,0.48108043846456683,0.5249217982385319,0.8650362426930631,-618.49940314846,-1.0928080074644255,1,2
1,-1.6353565364499512,0.27279239257097027,0.08072882693285435,-666.0622893486712,-1.7961827652535862,1,3
2,-0.4501518304978213,-0.2960986804113362,-0.27954107713931187,-773.380597948701,-2.119276429068897,1,4
3,-1.8470002339414031,0.245434893366371,0.4864866711773434,-671.2231376755276,-1.4322950604052407,1,5
4,1.3276552284303742,-1.746242872801932,0.8384694018154232,-1046.9426722095416,-1.1166334168537029,1,6
5,-0.4501518304978213,0.010210172639523618,0.6560894485855542,-715.5970439788609,-1.2801935883514028,1,7
6,-0.4501518304978213,1.5433871303551066,0.20612521208882592,-426.371275284661,-1.6837260292029304,1,8
7,-1.6353565364499512,-0.2689047461843806,-1.749215930096206,-768.2506052945395,-3.437295579411121,1,9
8,-1.9175481331052207,-1.37253689488678,0.3788141708551491,-976.445005137129,-1.5288568387498578,1,10
9,0.48108043846456683,-0.017226023626199925,0.9465731453785323,-720.7727380923586,-1.0196848952448612,1,11
10,-1.9175481331052207,-0.1577316902491956,1.1758325836893664,-747.2783930530729,-0.8140827312815619,1,12
11,-0.917531662458111,0.62484407812579,-1.0588574353309042,-599.6495906303212,-2.8181751563655566,1,13
12,-1.8470002339414031,-0.1966578108213305,0.7839526240778169,-754.6216009509621,-1.1655246099829517,1,14
13,-1.227942418778907,-0.988629633736243,1.0879039658337466,-904.0229196402329,-0.8929379977805861,1,15
14,0.48108043846456683,-0.4310877690747934,0.4458895263331712,-798.8455794940737,-1.468702987128748,1,16
15,-0.4501518304978213,-0.35242495727850764,-1.0869343003338616,-784.0062538083243,-2.84335477053737,1,17
16,-1.227942418778907,-0.7580871886634873,0.9016201004736702,-860.532300010677,-1.0599992368365383,1,18
17,0.48108043846456683,1.5842848328197954,-0.6083530582623553,-418.65613883309254,-2.4141583120311063,1,19
18,-1.227942418778907,-1.2688214434143723,0.03968590241358264,-956.8796307512077,-1.832990471661309,1,20
19,-1.6353565364499512,-0.02465727716222812,1.2450364956581945,-722.1746049841763,-0.7520199688480891,1,21
20,-1.9334214104170795,-1.4962210398017575,0.3537872756973555,-999.7773685073821,-1.551301209370484,1,22
21,0.8567480015118939,-2.740293899269735,0.6048291716744576,-1234.4651697298464,-1.326164318873695,1,23
22,-1.6353565364499512,-0.9034100909126276,-0.7641940079799043,-887.9467011340187,-2.5539180389679825,1,24
23,-0.788781746484144,0.8532787074311576,0.6885704649003938,-556.5565993583535,-1.2510642871053452,2,3
24,0.3964229594679861,1.179689872103742,0.21580264766748614,-494.98085003750407,-1.6750472079022767,2,4
25,-1.0004254439755964,1.2196919360653173,0.4729496693049978,-487.43467107856657,-1.4444351794731236,2,5
26,0.48108043846456683,-0.5740798649924529,1.1237099572086489,-825.8202862628223,-0.8608268255480611,2,6
27,0.3964229594679861,1.4366836350214025,0.7237410840935448,-446.5003284281622,-1.2195229230187907,2,7
28,0.3964229594679861,1.2606849738152426,0.34873468373753475,-479.70155012689366,-1.5558324245222646,2,8
29,-0.788781746484144,0.8728597084446387,-1.0517056657501058,-552.8627465115404,-2.811761377666573,2,9
30,-1.0709733431394133,-0.9180196579935537,-0.5411873257887344,-890.7027191187699,-2.353923409413778,2,10
31,1.3276552284303742,0.5152024923140587,0.39117808547371813,-620.3328990883992,-1.5177687560983217,2,11
32,-1.0709733431394133,0.6210066915967262,0.5119930040602884,-600.3734934147062,-1.4094207252234907,2,12
33,-0.0709568724923036,1.0409217799175308,-0.3654423972407851,-521.158720720211,-2.196313594606314,2,13
34,-1.0004254439755964,1.396091557948594,1.140577547143624,-454.1578102571157,-0.8456998016967051,2,14
35,-0.38136762881309944,0.1432704794532521,0.6434451306298582,-690.4959169842131,-1.2915331395283816,2,15
36,1.3276552284303742,0.6978352073139635,1.1426834928250906,-585.8801980360298,-0.8438111684849653,2,16
37,0.3964229594679861,0.4327173304183315,-0.2925665822175329,-635.8932910151757,-2.130957832681019,2,17
38,-0.38136762881309944,0.4296768986451042,0.07840485808442071,-636.4668524767856,-1.7982669238284381,2,18
39,1.3276552284303742,1.2238618686395344,0.09297549616054042,-486.648035231927,-1.7851998294446747,2,19
40,-0.38136762881309944,-0.03636198433290592,-0.910856806592404,-724.3826364261723,-2.6854467079284285,2,20
41,-0.788781746484144,1.4739108639975427,0.683028706549998,-439.47760749383383,-1.2560341915829887,2,21
42,-1.0868466204512721,-1.1245744174143846,0.6658107685643873,-929.6681880232522,-1.2714754110804727,2,22
43,0.010173211546086467,-0.8863818886647599,0.8575117966963618,-884.7344203468367,-1.0995560061114835,2,23
44,-0.788781746484144,-0.27986895488748037,-0.19534617469615825,-770.3189455955851,-2.043769596004423,2,24
45,0.14245052247824389,0.446914838394848,1.0188680253001698,-633.2150058130759,-0.9548501217460152,3,4
46,1.1160115309389225,0.3082315893786218,0.39143350264415405,-659.3768712780329,-1.5175396954178022,3,5
47,-1.6353565364499512,-0.8446558356059739,0.771187754331582,-876.8630199127447,-1.1769722732149326,3,6
48,0.14245052247824389,0.492295744876732,0.48904291282905593,-624.6541365049309,-1.4300025972504953,3,7
49,0.14245052247824389,-0.033444296831145,0.6363427225895264,-723.8322300257503,-1.2979026503027327,3,8
50,1.3276552284303742,-0.47682279901814417,-0.06145079527619147,-807.4732523305655,-1.9236908766449712,3,9
51,1.0454636317751052,-0.6231718534581754,-1.3917619327014388,-835.0812316672466,-3.1167272489502738,3,10
52,-0.788781746484144,-0.5716592187334861,-0.2655547712770363,-825.3636440784592,-2.1067333696759065,3,11
53,1.0454636317751052,0.2992401877193254,-0.2196942547383105,-661.0730519070603,-2.065605198420193,3,12
54,0.6098303544385334,0.16658430740400923,0.5529324580417838,-686.0978859700313,-1.3727058122319518,3,13
55,1.1160115309389225,0.4780009686974149,0.7793481055488384,-627.3507708418666,-1.169653988387358,3,14
56,0.9202411107593295,-0.9215283712225751,-0.09342573067941749,-891.3646194138952,-1.9523663194530299,3,15
57,-0.788781746484144,-0.26506879955261065,1.2418014550328031,-767.5269741392052,-0.7549211857314168,3,16
58,0.14245052247824389,-0.8492472161144758,0.48948189734164405,-877.7291596954072,-1.4296089115361819,3,17
59,0.9202411107593295,-0.29227219441860036,-0.7764378418019162,-772.6587514931584,-2.5648984319566437,3,18
60,-0.788781746484144,0.1893584741684457,1.0964220138150813,-681.8016592000774,-0.8852989269069537,3,19
61,0.9202411107593295,-1.1000228974410315,-1.7519916678158114,-925.0366729191612,-3.439784888841303,3,20
62,1.3276552284303742,0.6041774343727595,-0.1850656869385425,-603.5482442695629,-2.0345499514605057,3,21
63,1.0295903544632463,-1.4540089735751076,1.0416167306725228,-991.81428424556,-0.934448854577342,3,22
64,-2.106263763368432,-0.9187263209005002,0.5462284717750172,-890.8360273591793,-1.3787180143632274,3,23
65,1.3276552284303742,-0.5276342048021693,0.44098685030333457,-817.0585567681005,-1.473099756170722,3,24
66,-0.06919317501320797,0.4818850688247366,0.5839786405695903,-626.6180557828798,-1.3448632843188275,4,5
67,-0.4501518304978213,-0.2310387325007095,0.6426852726976867,-761.107380985088,-1.2922145877440372,4,6
68,1.3276552284303742,1.6082579060974498,0.20854538702816042,-414.13374465556524,-1.6815555920407217,4,7
69,1.3276552284303742,-0.33976803668357003,0.8525478544939608,-781.6185923124024,-1.10400771927157,4,8
70,0.14245052247824389,0.758358338314581,0.1909420651100515,-574.4628277192235,-1.6973424277146305,4,9
71,-0.13974107417702547,-0.42797603645574916,-1.6804135309415469,-798.2585675029368,-3.375592897696943,4,10
72,0.3964229594679861,0.5617837391744821,-0.6272551710572627,-611.5455918815298,-2.4311099163914127,4,11
73,-0.13974107417702547,0.03915974216284251,-0.38265873904565134,-710.135859960531,-2.211753382632895,4,12
74,0.8602753964700849,1.3723619157114169,0.7639894914933644,-458.6342824492833,-1.1834277475335409,4,13
75,-0.06919317501320797,1.5928906285867805,0.5971707969554149,-417.0327007273959,-1.3330324261423787,4,14
76,0.5498646401492885,0.1698198742995361,-0.3998013612089839,-685.4875132939935,-2.227127058145472,4,15
77,0.3964229594679861,0.38781567693789615,1.0259646866632437,-644.363751765427,-0.9484857646494735,4,16
78,1.3276552284303742,0.3311963759606463,0.8022445160218511,-655.044685082135,-1.149120257802793,4,17
79,0.5498646401492885,-0.4512998045342214,-1.0771477278246755,-802.6584736699278,-2.8345780741426756,4,18
80,0.3964229594679861,-0.15677367356070987,1.1928213997317534,-747.0976682438754,-0.7988469906410679,4,19
81,0.5498646401492885,0.11330812657640378,-1.9700698031050614,-696.1481572550331,-3.6353595480959404,4,20
82,0.14245052247824389,1.3401424540648124,-0.593630987915667,-464.71231441731993,-2.40095541166809,4,21
83,-0.15561435148888436,-0.9740710722259915,1.242422485393828,-901.2765235881045,-0.7543642394741357,4,22
84,-0.9210590574163017,-0.7699342238104175,0.6467241807529787,-862.7671808767601,-1.2885924544860339,4,23
85,0.14245052247824389,0.3844084592737539,0.7926711155955175,-645.0065054560957,-1.1577057793352705,4,24
86,-1.8470002339414031,-0.33845830557837103,1.0294731708625073,-781.3715184284795,-0.9453393208262029,5,6
87,-0.06919317501320797,1.8601285897004367,0.9180769090381722,-366.61966501198026,-1.0452406058387433,5,7
88,-0.06919317501320797,0.44879719457803113,1.1481559319969734,-632.8599092201499,-0.8389034301419482,5,8
89,1.1160115309389225,-0.44681260038832127,-0.849696027574418,-801.8119862101114,-2.6305971078054013,5,9
90,1.2571073292665569,-0.15930092214301553,-0.622686045397552,-747.5744203958174,-2.4270122786671893,5,10
91,-1.0004254439755964,-0.33560415479162886,0.30237012424673787,-780.8330978951481,-1.5974126265534168,5,11
92,1.2571073292665569,1.828183270824725,0.6481105231574319,-372.6459813882554,-1.287349168711412,5,12
93,0.3981866569470816,0.8413344130305793,-0.20613500787634345,-558.8098276710621,-2.0534451298224794,5,13
94,1.3276552284303742,0.8810346253044288,0.6043379903647907,-551.3205914453001,-1.3266048151992111,5,14
95,0.7085974132678776,0.40918450566919734,0.3900799651109101,-640.332634623467,-1.5187535614548602,5,15
96,-1.0004254439755964,1.267446369307821,0.7768687212786755,-478.4260484315771,-1.1718775250713784,5,16
97,-0.06919317501320797,-0.46992108180825914,-0.3629071440415329,-806.1712796813592,-2.1940399541062687,5,17
98,0.7085974132678776,1.4846860090040528,-0.10216742594867867,-437.4449330646911,-1.9602059594578658,5,18
99,-1.0004254439755964,0.3614808961710714,-0.017806856301660807,-649.3316696384081,-1.8845505543831695,5,19
100,0.7085974132678776,0.6869089309019267,-0.9401945792517478,-587.941382609887,-2.71175711673457,5,20
101,1.1160115309389225,1.4521045750257344,-0.003324102910837047,-443.59124920916224,-1.871562275866745,5,21
102,1.2412340519546983,-0.6724811770391126,0.8899908641137618,-844.3831761979922,-1.070428452656199,5,22
103,-2.3179074608598835,-1.8727565657738034,1.364010444551423,-1070.8088149375485,-0.6453229380608914,5,23
104,1.1160115309389225,0.758430871694263,-0.20187164298922056,-574.4491446786658,-2.0496217014261786,5,24
105,-0.4501518304978213,-0.2819700035932901,1.1671597774153288,-770.7152973826007,-0.8218605909444604,6,7
106,-0.4501518304978213,-1.3823530879818318,0.9163974855616366,-978.2967783321797,-1.0467467296586854,6,8
107,-1.6353565364499512,-0.3150322229200356,-0.992362739546983,-776.9523111541631,-2.7585420461826753,6,9
108,-1.9175481331052207,-1.9552665951293433,-0.3945123624213144,-1086.373897979818,-2.2223838309790955,6,10
109,0.48108043846456683,-0.6409081018003808,0.6062869589184036,-838.4270816258638,-1.3248569606503575,6,11
110,-1.9175481331052207,-0.2590526324008848,0.7852990156920284,-766.3920558505536,-1.1643171524777622,6,12
111,-0.917531662458111,-0.8408727231022575,-0.27926466712700315,-876.1493556377648,-2.119028541797208,6,13
112,-1.8470002339414031,-0.3348969950939905,1.2138888872587377,-780.6996959377877,-0.7799534565003055,6,14
113,-1.227942418778907,0.23861496396589654,0.874564899303116,-672.5096814846854,-1.0842626126352108,6,15
114,0.48108043846456683,-0.9806431312528904,1.1786919113959375,-902.5163079550641,-0.8115184575125833,6,16
