,SO,LH_MMS,LH_rsFC,LH_MMS_o,LH_rsFC_o,Subject_left,Subject_right
19,-1.0746928234408695,-0.09139629675566605,1.1509699672990015,-0.07199912921898227,-0.07874698789178136,1,21
20,-1.0746928234408695,-1.3917960791657105,0.8852155670686322,-0.10362791783916468,-0.10248528420434555,1,22
21,-1.347903034619574,-1.9739210531420677,0.36524559652826577,-0.11778656966414762,-0.1489311802031429,1,23
22,-1.0746928234408695,-0.5673447880630557,-1.3768654499401047,-0.08357531865647742,-0.30454383683125175,1,24
23,-0.5282724010834611,1.3670099640850542,0.18508873021772249,-0.036527250516424394,-0.1650235462054198,2,3
24,-0.5282724010834611,-0.4509900533820487,-0.7524216286889264,-0.08074529718310983,-0.24876589883074895,2,4
25,-0.5282724010834611,1.9806327129974997,-0.4664947389538353,-0.02160249854367514,-0.22322571125011892,2,5
26,-1.0746928234408695,-0.9491592145007833,0.7077500940270574,-0.0928619456993964,-0.11833724368519882,2,6
27,-0.5282724010834611,1.8374797086794277,0.009893637070900104,-0.025084317116059882,-0.1806727058431209,2,7
28,-0.5282724010834611,1.7278935980771573,-0.5598860795498478,-0.027749709693658923,-0.23156781702211737,2,8
29,-0.5282724010834611,1.4825507965885365,-1.8659798827701746,-0.033717025062925954,-0.34823358694341244,2,9
30,-0.5282724010834611,1.5364019027080484,0.5291723657916453,-0.03240723919902769,-0.13428855445936505,2,10
31,-0.5282724010834611,-1.8456874156341774,0.5309766354950338,-0.11466762526751187,-0.13412738953110914,2,11
32,-0.5282724010834611,0.8631779593302262,0.617410262839547,-0.048781632741050414,-0.12640677585361138,2,12
33,-0.5282724010834611,1.5090965162393106,-0.3652082042008913,-0.03307137057500463,-0.21417837366190218,2,13
34,-0.5282724010834611,0.4421054753445149,0.6571284935975333,-0.05902310830103305,-0.1228589770968398,2,14
35,-0.5282724010834611,1.720619406454864,0.7107201818234188,-0.027926635184047584,-0.11807194300109636,2,15
36,-0.5282724010834611,-0.3875410918480755,1.1199699651996227,-0.07920206884696779,-0.08151603794283324,2,16
37,-0.5282724010834611,0.9661031830500917,0.000579436723236901,-0.04627824863659652,-0.18150468923671947,2,17
38,-0.5282724010834611,1.2813906429116086,0.7404106999807025,-0.038609714269363195,-0.11541986154137185,2,18
39,-0.5282724010834611,-0.37988284627103297,0.40350188395752395,-0.0790158022589276,-0.14551396834878738,2,19
40,-0.5282724010834611,0.1749994136179348,0.22048566058377495,-0.06551975746984649,-0.1618617441022141,2,20
41,-0.5282724010834611,0.5004512605835896,0.7400360397860971,-0.05760400124398238,-0.11545332775946027,2,21
42,-0.5282724010834611,0.666775316027639,0.012389887975002411,-0.05355860807855001,-0.18044973025520694,2,22
43,-1.347903034619574,-0.7353358124055787,0.4520464307800898,-0.0876612564356812,-0.14117776606640076,2,23
44,-0.5282724010834611,0.05593710261413966,-1.3552247476525057,-0.06841563358295247,-0.3026107986468616,2,24
45,0.20028816205975022,-0.06890921106759527,-0.4830240302979059,-0.07145219027794848,-0.22470217679658633,3,4
46,1.657409288346173,0.9406896252560581,-0.9174928144417057,-0.046896366278899246,-0.26351074864948776,3,5
47,-1.0746928234408695,-1.6343614942475924,0.21386435351649646,-0.1095276806228626,-0.16245318698708555,3,6
48,0.20028816205975022,1.6637104161240952,0.19351400247235645,-0.02931079600144176,-0.1642709655929402,3,7
49,0.20028816205975022,1.2495272758162215,-0.3708460174031916,-0.03938470648038887,-0.21468196675475437,3,8
50,1.657409288346173,0.9558819921171481,-1.9821280578256002,-0.04652685209826848,-0.35860842850102814,3,9
51,1.657409288346173,0.5321783998512132,0.5554938841424067,-0.056832322414908,-0.13193740617559124,3,10
52,-0.5282724010834611,-1.8951236351785166,0.8046658716619228,-0.11587003068106168,-0.10968032043250864,3,11
53,1.657409288346173,0.8926606233854323,0.2588872552899994,-0.04806454484087117,-0.15843155279316656,3,12
54,0.6556385140242577,1.4467788904999799,-0.9930280498767693,-0.03458708215730588,-0.2702578723066784,3,13
55,1.657409288346173,0.27163446905007643,-0.09024850550278173,-0.06316936508828344,-0.18961782152786,3,14
56,1.0199187955958635,0.7939190440438229,0.5316915348168003,-0.05046617285039814,-0.1340635317288713,3,15
57,-0.5282724010834611,-0.02321122274083264,0.30923214941361954,-0.07034070746112117,-0.15393453594793205,3,16
58,0.20028816205975022,0.14635912549342608,-1.2146512199460875,-0.06621635680134774,-0.2900541822690904,3,17
59,1.0199187955958635,0.9210774756918415,0.5386565125929554,-0.047373379995253755,-0.13344139073659622,3,18
60,-0.5282724010834611,0.10854503822720378,0.39091743657934963,-0.06713608455675531,-0.14663806390669354,3,19
61,1.0199187955958635,0.015419523413974243,0.21003649302401875,-0.06940111663613206,-0.1627951075217402,3,20
