,OS,LA_MMS,LA_rsFC,Subject_left,Subject_right
0,-0.4471478555794588,-0.3064594629619443,0.2449548723406125,1,2
1,-0.040908192008745195,0.6048119844995645,0.6091045140199968,1,3
2,0.6857705165336954,0.5396139979600646,-2.5010209312822727,1,4
3,1.3248975734445163,1.6428102053117148,0.7135333983115748,1,5
4,-0.4471478555794588,0.7182626922184794,0.7334682712272904,1,6
5,0.26026948960402535,1.2063571870761067,-0.8797073469721273,1,7
6,-0.4471478555794588,-0.062209326080395436,0.6748889952682751,1,8
7,-0.6835373149848311,0.06635375202990161,0.7366653778621859,1,9
8,-0.3560941378825748,-1.5252247166420356,0.5460153643307591,1,10
9,0.0011166007744320835,0.2550880718777977,0.3577506896967888,1,11
10,-0.4471478555794588,0.1895242496183639,0.1423491529933891,1,12
11,-0.6992966122785225,0.2405737847429804,-0.6021369894519671,1,13
12,0.6857705165336954,-0.8054126779724741,1.1538421116916135,1,14
13,0.5772064685104873,0.7896348202479833,0.9281142246654646,1,15
14,1.3248975734445163,1.1573699358642584,0.03093173614979353,1,16
15,-0.4471478555794588,-0.5650801782193665,-0.07518470421838273,1,17
16,0.5772064685104873,-1.0608283964793574,1.1625452737924866,1,18
17,0.5772064685104873,1.0560652585178798,0.8690336521608153,1,19
18,0.0011166007744320835,-1.2566154783627994,0.15883319207080637,1,20
19,-0.6835373149848311,-0.4648748432694706,0.376005089376953,1,21
20,0.5772064685104873,0.7502928810976915,-0.4254465447988336,1,22
21,-0.6362594231037566,-1.6936738383787684,0.3066934107967658,1,23
22,0.0011166007744320835,0.7987644535388194,0.15104895884590716,1,24
23,-1.8129536210327202,-1.710878871905088,-0.31907958461118513,2,3
24,-1.08627491249028,-0.36764493915843505,-1.7722826374297531,2,4
25,-0.4471478555794588,-0.30809970018501537,0.5652735529196692,2,5
26,1.3248975734445163,-0.18689455673808836,0.42273186523585904,2,6
27,-1.51177593941995,0.3905809509806622,-0.3555773152827522,2,7
28,1.3248975734445163,1.6079231596446557,0.339610785277774,2,8
29,1.0885081140391442,-0.3784317575473567,-0.22438430183311717,2,9
30,-2.12813956690655,0.7514580896488084,-1.0349645410625108,2,10
31,0.8766331170906254,1.4205140746173361,0.1809942898338887,2,11
32,1.3248975734445163,1.5839634951937278,0.33886907445655606,2,12
33,1.0727488167454526,1.6613499543339616,-0.0054530271542576865,2,13
34,-1.08627491249028,0.5054263796951658,0.5424936312119645,2,14
35,0.3005432493545702,0.31600934806852743,0.1855597904399519,2,15
36,-0.4471478555794588,0.39245934954263256,0.6056430596244888,2,16
37,1.3248975734445163,0.5246806215596056,0.10599978576102333,2,17
38,0.3005432493545702,0.11447271792392522,0.06329961559038458,2,18
