,OS,LA_MMS,LA_rsFC,Subject_left,Subject_right
0,0.3833869204667208,-0.3064594629619443,0.27569242722849496,1,2
1,-1.054470526091799,0.6048119844995645,0.5767393092038295,1,3
2,0.8080263181797166,0.5396139979600646,-3.4394254518784835,1,4
3,0.7924029187544064,1.6428102053117148,0.6161022052532633,1,5
4,0.8155809064598266,0.7182626922184794,0.6061022722716922,1,6
5,-0.30849793624361715,1.2063571870761067,-0.7146052311321338,1,7
6,0.006957522321758716,-0.062209326080395436,0.6972993226933244,1,8
7,-0.5273405468316154,0.06635375202990161,0.62988922873926,1,9
8,-0.08120586838396937,-1.5252247166420356,0.9620891103613619,1,10
9,1.0513603473102062,0.2550880718777977,0.46706101220587554,1,11
10,0.8479508306663914,0.1895242496183639,0.20310580164493452,1,12
11,-1.9974064711387411,0.2405737847429804,-0.2118883145360126,1,13
12,0.9506104588297363,-0.8054126779724741,0.8356830486706801,1,14
13,1.0449020916881555,0.7896348202479833,0.731924348069189,1,15
14,0.4071258212977648,1.1573699358642584,0.2060562046935716,1,16
15,0.4201260874547944,-0.5650801782193665,0.37664239158842283,1,17
16,0.696041169394744,-1.0608283964793574,0.9989050848067685,1,18
17,0.6107750115067363,1.0560652585178798,0.6984054930381175,1,19
18,0.7702705898999791,-1.2566154783627994,1.0216965221413086,1,20
19,-0.4169790395047927,-0.4648748432694706,0.36942246898463593,1,21
20,0.8725386861397206,0.7502928810976915,0.0718032386073836,1,22
21,0.19716259340830597,-1.6936738383787684,0.5135874765246653,1,23
22,1.1713200042981242,0.7987644535388194,0.3587553495287006,1,24
23,-0.8973962052316635,-1.710878871905088,-0.12978575088848493,2,3
24,-0.1733202922225155,-0.36764493915843505,-2.917868410864416,2,4
25,0.32568123939555926,-0.30809970018501537,0.31337079101301923,2,5
26,0.9491361929983444,-0.18689455673808836,0.2365231542946433,2,6
27,-0.08909547267920902,0.3905809509806622,-0.5873214545059199,2,7
28,1.3064888039108191,1.6079231596446557,0.11621897873142042,2,8
29,0.1725409974831972,-0.3784317575473567,-0.37211052056531735,2,9
30,-0.7854346881226753,0.7514580896488084,0.0965071985071096,2,10
31,0.6110585766152985,1.4205140746173361,0.3399180648978205,2,11
32,1.1322837208893608,1.5839634951937278,0.2060960546376029,2,12
33,-1.341252084090978,1.6613499543339616,-0.05425349967992538,2,13
34,0.11148725335273352,0.5054263796951658,0.39481061584199934,2,14
35,0.8920141639949927,0.31600934806852743,0.20637645987878123,2,15
36,0.8155809064598266,0.39245934954263256,0.37063703741830223,2,16
37,1.2579443814664695,0.5246806215596056,0.03824838715366088,2,17
38,1.0821901165603938,0.11447271792392522,0.4879884297067297,2,18
39,1.1213601745559567,0.06504398066389075,0.13495242767181762,2,19
40,0.9330442616394791,0.30738152059908,0.33109722001723585,2,20
41,0.5323428697600464,0.8952782107611438,0.19448076642084078,2,21
42,-0.36896134430218386,0.27589741742403395,-0.36156560864144816,2,22
43,0.4597523760451743,0.6336809323897494,0.14569187090883384,2,23
44,0.9729598831281137,0.105180264279767,0.32854703240219557,2,24
45,-0.8509927519105165,-0.5012489586834239,-3.236487290668087,3,4
46,-0.3675998902120987,0.36328130735732056,0.5021449811001182,3,5
47,-1.5840204585749875,-0.7398002006759001,0.6308287062210893,3,6
48,1.0412869580216488,-0.5059167754277354,-0.41825983813060613,3,7
49,-1.1310358593960992,-1.579212345600989,0.3487507619202143,3,8
50,-2.281814333184004,-0.6262395038985917,0.3085057885826349,3,9
51,0.3313899674478506,-2.5808021120224005,0.6945689869669093,3,10
52,-1.6693439946601523,-1.4378000578680297,0.7825575924409583,3,11
53,-1.4880308860632474,-1.3790621973044512,0.5819763592582904,3,12
54,-4.240416167288668,-1.3723937472362948,-0.5278919866703725,3,13
55,-0.1668394058516992,-2.095397994177775,0.8281685188868764,3,14
56,-0.942811940077562,-1.0809944397148608,0.94637790356908,3,15
57,0.20781379366685615,-0.4633455932625072,0.028793294247476935,3,16
58,-0.831165436655048,-1.8037158052727835,0.46008793027271283,3,17
59,-0.865315941614859,-2.2027103570663855,0.7256539242269924,3,18
60,-0.7598736144673992,-0.6925862132076622,0.45232956635582716,3,19
61,-1.3368647354102723,-2.272200637200385,0.6591358730756263,3,20
62,-2.3027813521224094,-1.842779632062336,0.31115724871977635,3,21
63,-1.8329258870893013,-1.053411892529086,-0.5745708174413034,3,22
64,-2.160912989037428,-2.7730703501671794,0.14720140606755058,3,23
65,-1.1631862911092172,-0.9913789237227703,0.03655325644795518,3,24
66,1.232010829264156,0.9283071798159643,-3.568586980369197,4,5
67,0.07562252223104889,0.3655463363653649,-3.3356996629844837,4,6
68,-0.18512311567551348,0.5554773960151125,-2.7047092280827125,4,7
69,-0.5823711863672145,-0.1544101734814183,-2.697660550673916,4,8
70,-0.5386619442634552,-1.144225639615912,-2.7820923352528406,4,9
71,-0.054241212713207365,-1.5730591601800346,-3.2513310368717185,4,10
72,0.2702738989700151,0.17200491218379632,-3.0648709042801943,4,11
73,-0.08294019726816174,0.09952881108024839,-2.605966722613558,4,12
74,-2.476102362943473,0.17065340651907634,-2.4383792125719794,4,13
75,0.6760190297655401,-0.8498091532744122,-2.949185636129442,4,14
76,0.024516835715953728,0.48417294149719664,-2.816012130985747,4,15
77,0.06566997024281894,0.19707715677607993,-2.9189150900706804,4,16
78,0.24762492032221278,-0.6557527015717607,-1.712557318002771,4,17
79,0.055766336048211976,-1.11306328313334,-3.203983633521144,4,18
80,0.060712083475137034,0.3391394613122625,-2.865861006056129,4,19
81,-0.11031256141738652,-1.3397291067373638,-3.775696045393753,4,20
82,-0.9516210540474824,-0.5294255766746756,-3.4814030262199367,4,21
83,0.16992178727207996,0.8125340683555514,-2.434476175123795,4,22
84,-0.783107151914027,-1.6957404076432039,-1.9645728600242416,4,23
85,0.5597724687147881,0.6621111464780594,-3.018046460126367,4,24
86,0.16752399470709772,1.049000976856452,0.924104620166446,5,6
87,0.2992823906497303,1.1382924324272732,-0.4600163021723653,5,7
88,-0.21091172168236644,-0.0698514097977549,0.36893731947927927,5,8
89,-0.4134724431354947,-0.3322355541814866,0.42757677114999776,5,9
90,0.05144869531864792,-1.5250354904771661,0.88085925295481,5,10
91,0.2813578450306443,0.3069460339940741,0.8240777064123049,5,11
92,0.18305399065894426,0.2633216250090829,0.2970190271052495,5,12
93,-2.360493297665744,0.2646197135167265,-0.2826265007122188,5,13
94,1.094369286998554,-0.6946933546541442,0.6792403267330683,5,14
95,0.24013719663432445,0.8387707437893579,0.7210587688867217,5,15
96,0.5641632747575098,0.9235512026511974,0.47105082823435657,5,16
97,0.8479508306663914,-0.65351466302164,0.25066438752826403,5,17
98,0.24217627867514677,-0.9751716977009168,0.8723663989067575,5,18
99,0.36021772677729985,1.0472856947842886,0.39438822276597496,5,19
100,0.011786585074553728,-1.3140676451710287,0.7486890104594849,5,20
101,-0.7538516917987731,-0.5332841785816365,0.2280694886706815,5,21
102,0.048165220610012605,0.9385301265745686,-0.4132369097689111,5,22
103,-0.6544804466826433,-1.6778436312968585,0.2959800354287209,5,23
104,0.6831581647225642,1.04406774984834,0.22879336340080456,5,24
105,-0.738666702193279,1.0780033487860001,-0.39747418333281614,6,7
106,0.7617112072539804,0.028233293578547612,0.4416791156693156,6,8
107,0.38338692046672046,-0.6058955309545985,0.3113057408954179,6,9
108,-1.0104259954197725,-1.4939707375639442,0.9096650699638478,6,10
109,1.3740377153116876,0.44191037038235825,0.7985092601689948,6,11
110,1.515622598445664,0.35130205787713986,0.3826824909157605,6,12
111,-0.924145523271531,0.4081791774526097,-0.40014661923417333,6,13
