,OS,LA_MMS,LA_rsFC,Subject_left,Subject_right
0,-1.3221570290923421,-0.9199999562304276,0.27569242722849496,1,2
1,-1.739814405245047,1.6586976487341671,0.5767393092038295,1,3
2,0.581387526977209,0.23720443749608247,-3.4394254518784835,1,4
3,-0.09965259561522587,1.4718419583353968,0.6161022052532633,1,5
4,1.1228518378618906,0.284550381801904,0.6061022722716922,1,6
5,-1.739814405245047,1.040193967856373,-0.7146052311321338,1,7
6,-0.8999696104477963,-0.8878189155275064,0.6972993226933244,1,8
7,-0.848280613192515,0.744485346778642,0.62988922873926,1,9
8,-0.09965259561522587,-1.3791698047233831,0.9620891103613619,1,10
9,1.540509214014595,-0.7513460198305071,0.46706101220587554,1,11
10,1.1228518378618906,-0.6655217296158161,0.20310580164493452,1,12
11,1.5405092140145953,-0.5442573038057664,-0.2118883145360126,1,13
12,0.789850035033956,-1.6502063714131197,0.8356830486706801,1,14
13,0.7898500350339558,0.6021664462371942,0.731924348069189,1,15
14,-1.158372491245512,0.9632331632858189,0.2060562046935716,1,16
15,-1.3221570290923421,-0.8419077723574199,0.37664239158842283,1,17
16,-0.09965259561522587,-1.5325141205869726,0.9989050848067685,1,18
17,-0.09965259561522587,0.9976586827055918,0.6984054930381175,1,19
18,0.7204283091996847,-0.969982688557125,1.0216965221413086,1,20
19,-0.09965259561522587,-1.0573432702433676,0.36942246898463593,1,21
20,1.4116624900944779,0.5137642796571734,0.0718032386073836,1,22
21,1.1970091667982057,-1.4296623238864052,0.5135874765246653,1,23
22,1.1970091667982055,0.5143395641193282,0.3587553495287006,1,24
23,0.8472952666890954,-1.4789993556534602,-0.12978575088848493,2,3
24,-2.065646086153617,-0.9819822675404843,-2.917868410864416,2,4
25,-1.3221570290923421,-1.0834943486408608,0.31337079101301923,2,5
26,-0.8054658593687503,-0.9637477580596943,0.2365231542946433,2,6
27,0.8472952666890949,0.18157533757717836,-0.5873214545059199,2,7
28,1.2865371362366405,1.5677035930627725,0.11621897873142042,2,8
29,-0.9640937705575137,0.14491080451334962,-0.37211052056531735,2,9
30,0.8472952666890949,1.517581536666133,0.0965071985071096,2,10
31,-1.0466004579195467,1.6956189518069194,0.3399180648978205,2,11
32,0.606160668138298,1.6475018265515937,0.2060960546376029,2,12
33,-1.0466004579195471,1.695361594041386,-0.05425349967992538,2,13
34,-0.6132071788654114,0.6767416471128086,0.39481061584199934,2,14
35,0.41390198763495945,0.34270644905839487,0.20637645987878123,2,15
36,1.1228518378618906,0.19586392809384404,0.37063703741830223,2,16
37,0.6061606681382983,0.8177593205030468,0.03824838715366088,2,17
38,0.41390198763495967,0.4780267175141447,0.4879884297067297,2,18
39,0.41390198763495967,-0.5314269993759632,0.13495242767181762,2,19
40,-0.09965259561522563,1.1099221410966928,0.33109722001723585,2,20
41,-0.09965259561522587,1.048149462476338,0.19448076642084078,2,21
42,-0.9722107671800659,0.24460200360020173,-0.36156560864144816,2,22
43,-0.09965259561522587,1.5385890797044681,0.14569187090883384,2,23
44,-1.5969086307698042,-0.38587714818866176,0.32854703240219557,2,24
45,-0.9788716132484121,0.3414850878827018,-3.236487290668087,3,4
46,-0.09965259561522587,1.5858234404814175,0.5021449811001182,3,5
47,-1.0466004579195467,0.11165022506280683,0.6308287062210893,3,6
48,1.594299237393232,0.6423945799615667,-0.41825983813060613,3,7
49,0.5202702984113698,-1.4434281202846528,0.3487507619202143,3,8
50,-0.09965259561522587,0.3078529823651744,0.3085057885826349,3,9
