,OS,LA_MMS,LA_rsFC,Subject_left,Subject_right
0,2.807536753984859e-16,0.5088450045227279,0.4590335047969411,1,2
1,-1.6858695305433575,0.36436587651230223,0.943527877332396,1,3
2,-1.4224524163959578,0.5670175856753055,-2.4173080892021983,1,4
3,-1.159035302248558,0.5004618959983663,0.7090938483051161,1,5
4,2.807536753984859e-16,0.24359261456237177,0.8855368716587116,1,6
5,-1.5805026848843975,0.5349937175142669,-0.7210872580042829,1,7
6,2.807536753984859e-16,0.49021370429624767,0.19381328242462761,1,8
7,0.4741508054653196,0.5534106669816333,0.5534050687287324,1,9
8,-1.7912363762023176,-0.24357223334118136,0.2802747952354646,1,10
9,-0.4214673826358393,0.4251114211479961,0.8524528990087721,1,11
10,2.807536753984859e-16,0.4373454511298789,0.5059183367951288,1,12
11,0.6322010739537594,0.44851236096118213,-0.8280899473215966,1,13
12,-1.4224524163959578,0.4335644967506399,1.0139651234612295,1,14
13,-0.7902513424421992,0.5389912199839575,1.092685127278244,1,15
14,-1.159035302248558,0.4787180469066384,-0.11050431878659425,1,16
15,2.807536753984859e-16,0.49916693781440286,-0.5004540025461351,1,17
16,-0.7902513424421992,0.0833788287522888,0.8166639784430058,1,18
17,-0.7902513424421992,-3.1522279141289644,0.7334579963801204,1,19
18,-0.4214673826358393,0.42926112705145003,-0.31683414834760576,1,20
19,0.4741508054653196,0.4894949102115742,0.5958631133052191,1,21
20,-0.7902513424421992,0.495297104690866,-0.7857780020267776,1,22
21,0.31610053697687984,0.3789763545683258,-0.08314297332303429,1,23
22,-0.4214673826358393,0.5491966774868059,-0.10561587413115717,1,24
23,-0.5268342282947988,-0.0028738118262678987,0.3550380639961432,2,3
24,-0.26341711414739954,0.5263735004732092,-1.5521192610579515,2,4
25,2.807536753984859e-16,0.22403160509935888,0.973053730635153,2,5
26,1.1590353022485584,0.13627959655451855,0.8607508357184261,2,6
27,-0.4214673826358393,0.4794163978000654,0.12532012562196426,2,7
