,OS,LA_MMS,LA_rsFC,Subject_left,Subject_right
0,-0.25357938947360736,0.5066677594178878,0.4590335047969411,1,2
1,-1.1554854654364373,-0.3108864797778055,0.943527877332396,1,3
2,-0.7045324274550226,0.962526019522925,-2.4173080892021983,1,4
3,-0.25357938947360736,1.4074595683615656,0.7090938483051161,1,5
4,-0.25357938947360736,0.8517873097585206,0.8855368716587116,1,6
5,-0.9751042502438715,1.2974185302650887,-0.7210872580042829,1,7
6,-0.25357938947360736,0.5468054839583869,0.19381328242462761,1,8
7,-0.25357938947360736,0.05994903149998332,0.5534050687287324,1,9
8,-1.3358666806290036,-1.4202056155760043,0.2802747952354646,1,10
9,-0.25357938947360736,0.7238368300620016,0.8524528990087721,1,11
10,-0.25357938947360736,0.6747549657010276,0.5059183367951288,1,12
11,-0.25357938947360736,0.7354563738514437,-0.8280899473215966,1,13
12,-0.7045324274550226,-0.20302189781795357,1.0139651234612295,1,14
13,-0.25357938947360736,1.1310014713545369,1.092685127278244,1,15
14,-0.25357938947360736,1.1512304165341551,-0.11050431878659425,1,16
15,-0.25357938947360736,-0.19181024626084034,-0.5004540025461351,1,17
16,-0.25357938947360736,-0.9168490965649752,0.8166639784430058,1,18
17,-0.25357938947360736,-0.02187680819389788,0.7334579963801204,1,19
18,-0.25357938947360736,-1.5860020482533153,-0.31683414834760576,1,20
19,-0.25357938947360736,0.2365268015855285,0.5958631133052191,1,21
20,-0.25357938947360736,1.0023574636673955,-0.7857780020267776,1,22
21,-0.25357938947360736,-0.6107836091380262,-0.08314297332303429,1,23
22,-0.25357938947360736,1.138312239383135,-0.10561587413115717,1,24
23,-1.1554854654364373,-1.603380357261154,0.3550380639961432,2,3
24,-0.7045324274550226,0.5017454037862603,-1.5521192610579515,2,4
25,-0.25357938947360736,0.5136228067951562,0.973053730635153,2,5
26,1.7306139776446179,0.37394045831341044,0.8607508357184261,2,6
27,-0.9751042502438715,0.8948823056462881,0.12532012562196426,2,7
28,1.7306139776446179,1.4256469571051518,0.8071487023659311,2,8
29,1.7306139776446179,-0.11780827740836984,0.6949557697304993,2,9
30,-1.3358666806290036,-0.12601035595062207,-0.7294559110292548,2,10
31,1.009089116874354,1.4167376129318756,0.40317633415826365,2,11
32,1.7306139776446179,1.347120908581782,0.8637821178777945,2,12
33,1.7306139776446179,1.5955680128019551,0.02930942284860147,2,13
34,-0.7045324274550226,0.6924406021678419,0.7525878448235699,2,14
35,0.37775486370037314,0.8509237986254677,0.5177255331907311,2,15
36,-0.25357938947360736,0.7155486146135394,0.7472499909449251,2,16
37,1.7306139776446179,0.3884548184786984,0.26425584867298546,2,17
38,0.37775486370037314,-0.09860540292456003,-0.12079515461233516,2,18
39,0.37775486370037314,-0.2807015961987873,0.9113952894063594,2,19
40,1.009089116874354,-0.7612955634461864,-1.2782583778800307,2,20
41,1.7306139776446179,1.0608834147236788,0.9002222793701818,2,21
42,0.37775486370037314,0.880313737396045,-0.019342509858059492,2,22
43,1.7306139776446179,0.72984082901329,0.5922091157963413,2,23
44,1.009089116874354,0.7071880386889522,0.7190415762445064,2,24
45,-1.1554854654364373,-1.1542509759549762,-2.406159678785038,3,4
46,-1.1554854654364373,-0.6859091770094577,0.6798641202481472,3,5
47,-1.1554854654364373,-1.2482669028481377,0.885871246089321,3,6
48,-1.1554854654364373,-0.9547751680425076,-0.6425749723511751,3,7
49,-1.1554854654364373,-1.5789079046010257,0.1332893294535481,3,8
50,-1.1554854654364373,-0.7066424587535205,0.46261453711057493,3,9
51,-1.3358666806290036,-2.770873449458396,0.18958723853970438,3,10
52,-1.1554854654364373,-1.5752217525028391,1.134766330930768,3,11
53,-1.1554854654364373,-1.437747299601555,0.70365695479706,3,12
54,-1.1554854654364373,-1.4783563521953815,-0.8579443892003592,3,13
55,-1.1554854654364373,-1.9628729482007572,1.0968608381193519,3,14
