,SO,RH_MMS,RH_rsFC,Subject_left,Subject_right
0,0.21860303094699055,0.10411144287130916,0.5376468130659825,1,2
1,-1.1576589678370974,-1.1889841136447896,0.4463337752497127,1,3
2,-0.6323644833421812,0.1423082656756693,0.06062598315190771,1,4
3,0.14226828058922236,0.35883943212964153,0.27218239908692055,1,5
4,-1.4327064683346724,-0.399734184965266,-0.0810978139424116,1,6
5,-0.09329079699402654,0.6331891531436634,-0.19599278707544285,1,7
6,-0.9011348476011802,0.4385544768231789,0.016563502696693728,1,8
7,-1.8841997424056758,0.21080615082720758,0.18426209629267593,1,9
8,-0.9635175611503669,-0.9013088512689568,0.3459211975369511,1,10
9,0.05239570820916316,0.1829817283762331,0.42294319748935727,1,11
10,0.30441826069827316,0.2094025077449691,0.553445761300099,1,12
11,-0.3078568346567431,0.6437661030283552,-2.0494221900907834,1,13
12,-0.11473678305901533,-0.7272272462600124,0.662160101616702,1,14
13,0.5789643577158525,0.30420609978449775,0.11773983887727044,1,15
14,-0.8508013979790254,0.47047537827340863,0.35463059768055205,1,16
15,-0.9011348476011802,0.4329660294640389,0.3800188907914914,1,17
16,-0.10378847881190216,0.7485126081726962,-0.15996255547223642,1,18
17,0.05239570820916316,0.51400637684303,-0.8092524475878142,1,19
18,-0.10378847881190216,0.27308939359526285,0.3768179406337908,1,20
19,-1.616356101044966,-0.48968155839720756,-0.05844025050194351,1,21
20,-0.04024234128915512,0.5941151156161649,0.16959813985603764,1,22
21,-4.249324946161352,-2.3329734487474845,0.3934905431414424,1,23
22,-0.03838017420044261,0.6973284374324141,-1.3832174499721466,1,24
23,-0.6595099564342893,-0.6906207076795852,0.7738406977605886,2,3
24,-0.9079263078231641,0.6481015970159775,0.36171279387227817,2,4
25,-0.4182986901555,0.6115275415066102,0.6055804944831553,2,5
26,-2.2899910739492917,0.4937277945494953,0.8646936880017208,2,6
27,0.3294284551538032,0.6055414336802989,0.6502670496234748,2,7
28,0.3294284551538032,0.740564848897814,0.10725531292102715,2,8
29,-2.1660822315887334,0.5889040516523573,0.46902552252126345,2,9
30,-0.09773060969019533,-1.742715123983286,0.5891966679021338,2,10
31,0.6276086398690763,0.7703499782239536,0.9271443883544269,2,11
32,-0.31706927203308644,0.794758867375948,0.8605454371882282,2,12
33,-1.2929184414667596,0.48608139558312735,-1.7604538257719111,2,13
34,-0.6595099564342882,0.549980686036948,0.8287301922606715,2,14
35,0.7035559402518362,0.7018095072485644,0.8864550749219872,2,15
36,-0.1729900262594049,0.6933772963496507,0.434104165931998,2,16
37,-0.38664876090977546,0.5779219494060193,0.6610180679854382,2,17
38,-0.506835471488732,0.3666850793687002,0.6200729385564173,2,18
39,-0.9735886923878861,0.6424579999094531,-0.772745286551479,2,19
40,-0.506835471488732,0.5933061283929715,0.6581307557339559,2,20
41,-0.821080004656013,0.6166620275140469,0.5223775564706661,2,21
42,-0.263316366089603,0.3097236216571635,-0.053807659325759184,2,22
43,-2.690197087133653,-3.4635385983480385,0.9686340297724467,2,23
44,0.07816457958096279,0.33425813506609736,-1.2587871358545917,2,24
45,-2.687628421204003,-0.47554975621833095,0.6109144563157798,3,4
46,-0.0814186680436745,-0.9290388368149255,0.8720978868911909,3,5
