,SS,LH_MMS,LH_rsFC,LH_MMS_o,LH_rsFC_o,Subject_left,Subject_right
0,-0.5158742873427266,0.7975388327819202,0.8650362426930631,-4.572185104549394,-1.0928080074644255,1,2
1,1.1006021545211635,0.8277419683345699,0.08072882693285435,-4.459815601537263,-1.7961827652535862,1,3
2,1.6529684984875563,0.7072032366453137,-0.27954107713931187,-4.908274912989315,-2.119276429068897,1,4
3,0.8510614489293933,0.6127045676664176,0.4864866711773434,-5.259853259878362,-1.4322950604052407,1,5
4,-0.27258696221756046,-0.7183506784892397,0.8384694018154232,-10.21198865096952,-1.1166334168537029,1,6
5,0.06339303826769684,0.8514793440795736,0.6560894485855542,-4.371501687552122,-1.2801935883514028,1,7
6,-0.14863351848799014,0.6637846359488514,0.20612521208882592,-5.069812001522349,-1.6837260292029304,1,8
7,0.3873914376613139,-0.7591922867340855,-1.749215930096206,-10.36393814683194,-3.437295579411121,1,9
8,-1.120261264161776,0.24311671677710134,0.3788141708551491,-6.634889406418797,-1.5288568387498578,1,10
9,1.7657413249023823,-0.909077832828686,0.9465731453785323,-10.92158105427088,-1.0196848952448612,1,11
10,0.06339303826769684,0.38939708552032043,1.1758325836893664,-6.090659410581008,-0.8140827312815619,1,12
11,-0.5408846662440183,0.6958683688525805,-1.0588574353309042,-4.950445814694449,-2.8181751563655566,1,13
12,-0.8741757997616889,0.8513187256809804,0.7839526240778169,-4.372099261588535,-1.1655246099829517,1,14
13,,-1.3854327345010284,1.0879039658337466,-12.69383954925411,-0.8929379977805861,1,15
14,-1.9716066943667483,0.8340627007067342,0.4458895263331712,-4.4362995810202985,-1.468702987128748,1,16
15,1.100602154521163,-0.754344028587097,-1.0869343003338616,-10.345900405104697,-2.84335477053737,1,17
16,-1.3978691914971435,0.24549318112927912,0.9016201004736702,-6.626047870157942,-1.0599992368365383,1,18
17,-1.250355825052198,0.7265578595992991,-0.6083530582623553,-4.836266847517592,-2.4141583120311063,1,19
18,0.06339303826769684,-0.4866656257527956,0.03968590241358264,-9.35001409915682,-1.832990471661309,1,20
19,0.06339303826769684,0.3768395786276961,1.2450364956581945,-6.137379089938001,-0.7520199688480891,1,21
20,,-0.4292162170543083,0.3537872756973555,-9.136275976088884,-1.551301209370484,1,22
21,-0.08982793216932032,-2.6326577250247154,0.6048291716744576,-17.334087979260595,-1.326164318873695,1,23
22,-1.3978691914971435,0.5660851054276594,-0.7641940079799043,-5.433299019949536,-2.5539180389679825,1,24
23,0.8807642268671672,0.5254261466779604,0.6885704649003938,-5.5845689760019495,-1.2510642871053452,2,3
24,0.5545790158616176,0.7841849951643535,0.21580264766748614,-4.6218674990734625,-1.6750472079022767,2,4
25,-1.4569752193558634,1.3440585437659978,0.4729496693049978,-2.5388813701552895,-1.4444351794731236,2,5
26,0.7706298233695456,0.2515416440538536,1.1237099572086489,-6.603544816736983,-0.8608268255480611,2,6
27,-0.14863351848799014,1.1191165141113595,0.7237410840935448,-3.3757687865220354,-1.2195229230187907,2,7
28,1.2131316987021803,1.7242855014381289,0.34873468373753475,-1.1242628716569307,-1.5558324245222646,2,8
29,0.4192618342034369,0.28741266926751113,-1.0517056657501058,-6.470088167218994,-2.811761377666573,2,9
30,-1.1780312638431478,-0.58719487315143,-0.5411873257887344,-9.724028960914344,-2.353923409413778,2,10
31,-0.7165288711794171,0.034493764870651956,0.39117808547371813,-7.411062376333991,-1.5177687560983217,2,11
32,-1.7210645479236184,0.605446785402099,0.5119930040602884,-5.28685553534046,-1.4094207252234907,2,12
33,0.1745900780175424,1.1205121201364465,-0.3654423972407851,-3.3705764926568373,-2.196313594606314,2,13
34,1.318848000249994,1.2141436671028287,1.140577547143624,-3.0222242369604486,-0.8456998016967051,2,14
35,,-0.4153789420335616,0.6434451306298582,-9.084794972919097,-1.2915331395283816,2,15
36,0.2874803818013009,0.5477862408023749,1.1426834928250906,-5.5013791807012264,-0.8438111684849653,2,16
37,-1.1780312638431478,0.16933302827110497,-0.2925665822175329,-6.909398534564377,-2.130957832681019,2,17
38,0.8807642268671672,0.8138488785931679,0.07840485808442071,-4.511504261041601,-1.7982669238284381,2,18
39,-1.5103987356781607,1.1233986155737916,0.09297549616054042,-3.3598374070683286,-1.7851998294446747,2,19
40,-0.14863351848799014,0.6200239612867323,-0.910856806592404,-5.232621761942289,-2.6854467079284285,2,20
41,1.4237975109476382,1.4268904156028828,0.683028706549998,-2.2307088542371973,-1.2560341915829887,2,21
42,,0.14239056790806853,0.6658107685643873,-7.009636831864368,-1.2714754110804727,2,22
43,-0.5847474187772812,-1.8506862401344586,0.8575117966963618,-14.424795764430698,-1.0995560061114835,2,23
44,0.8807642268671672,1.3440225580601466,-0.19534617469615825,-2.5390152534693247,-2.043769596004423,2,24
45,1.1803132563066725,1.2555517407841212,1.0188680253001698,-2.8681672301259944,-0.9548501217460152,3,4
46,-0.3134690789828305,0.3013431386293387,0.39143350264415405,-6.418260438399727,-1.5175396954178022,3,5
47,1.125345724905587,-0.44230249672884697,0.771187754331582,-9.184962932472677,-1.1769722732149326,3,6
48,1.6343356776639917,0.6413090378127869,0.48904291282905593,-5.153431524669123,-1.4300025972504953,3,7
49,-0.14863351848799014,0.2595354982609769,0.6363427225895264,-6.573804016387297,-1.2979026503027327,3,8
50,0.06601074921641441,-0.949222443008831,-0.06145079527619147,-11.070937397975495,-1.9236908766449712,3,9
51,-0.5377092948280388,0.15537433437280684,-1.3917619327014388,-6.961331271591497,-3.1167272489502738,3,10
52,-0.3632777861923944,-1.023994359748726,-0.2655547712770363,-11.349123187946871,-2.1067333696759065,3,11
53,-0.742956583871984,0.41060010160014915,-0.2196942547383105,-6.011774475767028,-2.065605198420193,3,12
54,-1.0038027727095156,0.3495104071283807,0.5529324580417838,-6.23905612985189,-1.3727058122319518,3,13
