,SS,LH_MMS,LH_rsFC,LH_MMS_o,LH_rsFC_o,Subject_left,Subject_right
115,0.020275397270299964,-0.49995981109336207,1.8118155598194454,-0.28341392136226606,-0.27589813462775004,6,17
116,-0.4032088416293355,-0.6442289346116454,1.6198134878348915,-0.3049759788711437,-0.29773872855992056,6,18
117,-1.3745263444147124,-1.1384550480110651,0.5400697615967094,-0.3788416239906751,-0.42056159204169585,6,19
118,-1.7203548729228388,-1.1222407293186496,0.42773712442202344,-0.3764182775144014,-0.43333963911433127,6,20
119,-1.7726338282299023,0.28552525900503944,-0.7766253749063161,-0.16601753160960975,-0.5703381205530127,6,21
120,-2.400042876669341,-1.2348335724275248,0.01952674702808697,-0.3932460872286119,-0.4797743311955516,6,22
121,-0.3937772590160442,0.8327156336752443,1.4867778497291062,-0.08423599693876238,-0.3128717806168244,6,23
122,-1.0189569782824583,0.18019435983107268,-0.2312919816785488,-0.18175999160426715,-0.5083054295719565,6,24
123,1.0987661184556214,0.8190821505831231,-0.5205328387410917,-0.08627361898365804,-0.5412071167381459,7,8
124,-0.05449171487657435,0.8648590183982738,0.24915560069017467,-0.07943193704690266,-0.453653620642246,7,9
125,-0.7822297734679983,0.3934133443183063,-0.5067796006357492,-0.14989288176551097,-0.5396426602424087,7,10
126,1.017510574866648,1.0047152811163031,1.2554771135147291,-0.05852941330404038,-0.3391826709299076,7,11
127,1.4288531559758868,1.2122977635133523,-0.29455789597656185,-0.0275047192175506,-0.5155020453670275,7,12
128,0.15670486535879383,0.6227629622283328,-0.1609952477115615,-0.11561493281555157,-0.5003090449211997,7,13
129,0.17416780476788857,1.0700066890415825,-1.7701166149947294,-0.04877114307831154,-0.6833496028024604,7,14
130,1.3996486025869859,0.5958441099507518,0.7991923130938293,-0.11963814877976742,-0.3910859183293214,7,15
131,0.8541960107862886,0.7515789662834056,-0.5327461920895666,-0.09636245508668195,-0.5425964084696207,7,16
132,1.3977459667583227,1.2075735239197116,-1.1513911757084532,-0.028210790782412398,-0.6129684296448993,7,17
133,1.0830270080223132,0.04605692334972036,0.27115945564875854,-0.20180779565942797,-0.451150641085174,7,18
134,0.066176515183668,1.2504501111858652,-0.6097653154074788,-0.021802576620772673,-0.5513574774519054,7,19
135,-0.46519365736244206,0.6740207208090532,-1.1164697588701449,-0.10795409235751974,-0.6089960533219869,7,20
136,-0.4333589167269407,1.2308444776847076,-1.703071388468269,-0.024732779471810074,-0.6757230831898355,7,21
137,-0.9733559767772596,-1.3262131307289065,-1.4580043100585172,-0.4069034190483378,-0.6478462457663239,7,22
138,1.106730944683823,0.27978843187150376,0.5475336918838871,-0.16687494166073624,-0.41971255604507707,7,23
139,0.4156344206831518,1.0229321129335507,-2.8630250160216866,-0.055806776847298734,-0.8076699726045521,7,24
140,-0.3902311380883459,1.0032679131923214,0.49095528809868627,-0.058745732843885956,-0.42614845504153354,8,9
141,-0.2876903110355894,-0.706669552030112,0.7059066971321385,-0.3143081779642932,-0.4016973312004054,8,10
142,1.1037365334373992,0.7927993425564084,1.1542000014107208,-0.0902017735627284,-0.3507031313979827,8,11
143,0.9261798571933583,0.9794765415308466,1.3396771459612857,-0.062301524349854254,-0.3296047601358576,8,12
144,0.07651944788368892,-0.8846105836001289,0.15988053216742198,-0.3409027441634528,-0.46380882625913644,8,13
145,0.772237191864846,-0.18630947850023144,-1.5034073901028746,-0.23653662465369762,-0.6530109308359643,8,14
146,1.5379998541274778,0.5164026055641103,0.02769842561141739,-0.1315112526318154,-0.47884478750970483,8,15
147,0.7522924682838641,0.09993399975381971,0.2789334592138721,-0.1937554793251698,-0.45026633367464486,8,16
148,1.2728284841799324,1.154588040971587,-0.11162541985749755,-0.0361298520659471,-0.4946931348869136,8,17
149,1.3977459667583227,-1.096024506615523,-0.03471540524928436,-0.3725000745905531,-0.48594447722393574,8,18
150,0.5072709275543692,0.29285083783231464,-0.3683271551291997,-0.1649226711979881,-0.5238934362368064,8,19
151,0.005200484771901301,-0.25558597342090994,0.8723455750062089,-0.24689049477549008,-0.3827645982949702,8,20
152,0.06875726618706819,1.2157598573077428,-3.735913142700782,-0.026987284414626056,-0.9069626256783421,8,21
153,-0.5107098628604918,-0.9987380155104345,1.0199681126396425,-0.35795990920458276,-0.3659722592000684,8,22
154,0.9147092801971988,1.1779584493328044,0.9368264696582609,-0.0326369765510649,-0.37542977621767604,8,23
155,0.8269720594872628,0.8078704418599071,-0.06842913085795577,-0.08794928944153069,-0.48977947641612596,8,24
156,-2.6732754685361027,-0.9126595281846697,0.6440534875141312,-0.34509486054598937,-0.40873324920225385,9,10
157,0.0973670345628634,1.196307512907244,0.5239021330776192,-0.029894577107735798,-0.42240068995184776,9,11
158,0.11133300326760007,1.0470198536059871,1.7678278579804398,-0.052206690862356964,-0.28090181778567136,9,12
159,-1.6227990097115734,-0.07356644451306527,0.7669430140458882,-0.2196863678331622,-0.39475433626785217,9,13
160,-1.6227113064662129,0.324196504740682,-1.3946799599971293,-0.16023783596748442,-0.6406429827941376,9,14
161,-0.4590632241309292,0.7164764937257364,-0.16955173941672982,-0.10160877192520035,-0.5012823618176527,9,15
162,-0.8376213187890873,0.4540160135567655,0.39812681584495346,-0.1408353772389409,-0.4367078669628832,9,16
163,0.04261871602164981,1.2433588007542031,-1.8867714021160098,-0.022862423936760745,-0.6966193024959337,9,17
164,-0.7655048759320928,-1.4074941746495682,0.18454184576268712,-0.4190514553062611,-0.4610035558237662,9,18
165,-1.7726338282299023,0.6775102789634796,0.13316042555578228,-0.10743255280857544,-0.4668482882414846,9,19
166,-2.356919770372753,-0.06729503805069123,-1.0109139346697391,-0.21874906105881198,-0.5969888813695816,9,20
167,-2.351060148025922,0.9902893973592382,-1.7945334665939823,-0.06068546532404728,-0.6861270652296588,9,21
168,-2.9113133185345057,-1.3790520305449112,1.0209709353358152,-0.41480057242914514,-0.3658581862472784,9,22
169,-0.2606606304330362,0.3455328384342084,1.0152805816061632,-0.15704896753251318,-0.3665054746012798,9,23
170,-1.4715837627819721,0.5243236822510898,-2.2943186323227396,-0.13032739078465283,-0.7429785603472869,9,24
171,-0.9292227953023575,-0.9831621159908833,0.06268449256051288,-0.3556319790626179,-0.4748650571160641,10,11
172,-0.9608880934654079,0.394803999978784,0.4794071399449898,-0.14968503828109092,-0.42746207844094,10,12
