,SS,LH_MMS,LH_rsFC,LH_MMS_o,LH_rsFC_o,Subject_left,Subject_right
0,-2.2394549670723465,-0.9015877043343571,0.7655945595889994,-2.77114544501986,-0.11317033370229357,1,2
1,-0.8167887044350739,0.03142915818390533,0.4374074799551363,-1.8666827181356513,-0.14248537847878817,1,3
2,-0.4054370954367684,-0.4174391389237183,-0.2475805232361898,-2.3018138077475347,-0.20367137643860367,1,4
3,-1.087654063785784,-0.0997915400013055,0.2593004790382648,-1.9938875257571453,-0.15839464191691688,1,5
4,-3.6969020350362216,-0.27568806236007476,0.6217800280687692,-2.1644008944358895,-0.12601645011775264,1,6
5,-1.5753516560110083,-0.5083516939475621,0.0903710442954816,-2.3899440664043197,-0.17348412669821123,1,7
6,-1.7216564464028676,-0.7565311576900369,0.11312866198342206,-2.6305282225441404,-0.17145132095134086,1,8
7,-1.8255215657730752,-0.5445825795397923,-1.963267134590842,-2.4250661385732317,-0.35692369182653805,1,9
8,-1.8157886504991096,-0.6085027255402603,1.2967879170631285,-2.4870300664259166,-0.06572191776616587,1,10
9,-0.2692608545713925,-2.491082266612005,0.8192632344834644,-4.311994966522611,-0.1083764228348042,1,11
10,-1.5753516560110097,-0.291692027123157,1.0871200381209496,-2.17991507235922,-0.08445033104264155,1,12
11,-2.882387593984805,-0.725272521821941,-0.20396681453748583,-2.6002262289021068,-0.19977561727344129,1,13
12,-2.3824873527699175,-0.5947403114688324,0.9043186925468417,-2.4736888385664795,-0.10077891301084985,1,14
13,-1.4484874430804318,-0.42061956101315257,0.8019693246713325,-2.3048968959008276,-0.10992118730593725,1,15
14,-4.090788291095845,-1.005952943096808,0.7918071500313677,-2.872316680219438,-0.11082891531561234,1,16
15,-0.9869023841315818,-0.5318459026518163,-0.721325192813547,-2.4127192561402078,-0.24598823491084953,1,17
16,-2.089096687044307,-0.04060148024133789,1.2002525873888659,-1.9365089241416877,-0.07434485781326294,1,18
17,-2.224251454462223,-0.4247389745703863,0.4558711713230598,-2.308890238538905,-0.14083612421870606,1,19
18,-1.4685492649722125,-1.4391730935139495,1.26665014967685,-3.2922785204908998,-0.06841394940061651,1,20
19,-1.4685492649722125,-0.19689476832473352,1.1509699672990015,-2.0880189977667936,-0.07874698789178136,1,21
20,-1.4484874430804318,-0.5673486254556969,0.8852155670686322,-2.4471354502830907,-0.10248528420434555,1,22
21,-2.0886988062224696,-0.5055741656954047,0.36524559652826577,-2.387251541887492,-0.1489311802031429,1,23
22,-2.7952075214591194,-1.4777197337152297,-1.3768654499401047,-3.3296454756974483,-0.30454383683125175,1,24
23,0.42374035407133775,0.25365477721502566,0.18508873021772249,-1.6512581128075947,-0.1650235462054198,2,3
24,0.4573510574468159,1.3310540803887503,-0.7524216286889264,-0.6068316390335696,-0.24876589883074895,2,4
25,-0.9069437849682492,-0.2690779261142138,-0.4664947389538353,-2.1579930554201283,-0.22322571125011892,2,5
26,-1.0544142456370735,-0.9120085692815079,0.7077500940270574,-2.781247388838059,-0.11833724368519882,2,6
27,0.3199044504132727,1.2420545509281058,0.009893637070900104,-0.6931074185410494,-0.1806727058431209,2,7
