,SS,RH_MMS,RH_rsFC,Subject_left,Subject_right
0,-0.058882985741415386,0.004740770777080582,0.8971923991691138,1,2
1,-1.7517688258071136,-1.1369299389436363,0.3506078641294593,1,3
2,0.9568485182980031,0.1575853588926644,1.0038271459640604,1,4
3,0.2796941822717239,0.33569480138330543,0.6952787894836366,1,5
4,-1.0746144897808345,-0.48990734810591346,0.8873708357733764,1,6
5,-0.058882985741415386,0.6176601706060658,0.7278418070139883,1,7
6,-0.7360373217676949,0.367055916011175,0.8139726279555591,1,8
7,0.2796941822717239,0.11554981418421428,0.6187736813903271,1,9
8,-2.428923161833393,-0.8268813362659734,-1.1776026956251757,1,10
9,0.2796941822717239,0.0599487287802071,-0.4829991808338918,1,11
10,-0.058882985741415386,0.15328172163683362,0.029300535331164314,1,12
11,-1.7517688258071136,0.6393098109832155,-0.732243229138304,1,13
12,-1.7517688258071136,-0.840306292633472,1.107286289778051,1,14
13,-0.058882985741415386,0.1478948105090864,0.4311796022883834,1,15
14,-1.074614489780834,0.46031734160842325,0.9534932562744658,1,16
15,0.2796941822717239,0.37142495642240836,1.092425766428067,1,17
16,-0.3974601537545551,0.7587237350435004,0.8215344982989842,1,18
17,-1.4131916577939738,0.5570431447474191,-0.17228000005809707,1,19
18,-2.0903459938202538,0.18778459478092419,-1.2045112873268,1,20
19,-2.0903459938202538,-0.5249364061978382,-0.10747530464402642,1,21
20,-2.7675003298465324,0.5700904945405727,0.5747212307287934,1,22
21,-1.074614489780834,-2.3887072197240227,0.6338203438935671,1,23
22,-1.4131916577939738,0.6987681000368784,-0.11959220290459767,1,24
23,-1.4131916577939743,-0.7668000516635682,0.879948738239367,2,3
24,1.2954256863111426,0.6817761077335428,0.8935445839243472,2,4
25,-0.058882985741415386,0.5659217371740508,1.0482085037707387,2,5
26,-0.05888298574141584,0.533907550111887,0.8384579481363382,2,6
27,0.9568485182980031,0.6151951361722497,1.1449683234618413,2,7
28,0.9568485182980029,0.7548991453572433,0.421355072450356,2,8
29,1.2954256863111426,0.5695634400991364,0.1920546353501452,2,9
30,-1.4131916577939743,-1.619559683592101,-0.6634047302252013,2,10
31,-0.058882985741415386,0.7967437846205946,0.09346707531214887,2,11
32,0.2796941822717239,0.8155802578480033,0.5596995638904483,2,12
33,-0.7360373217676949,0.44613932553048846,-1.2141781639702016,2,13
34,-0.058882985741415386,0.5744437457328708,1.2015099795988482,2,14
35,0.9568485182980031,0.7407212057364729,1.033717431498251,2,15
36,-0.05888298574141584,0.6833595421279683,0.5407246971454079,2,16
37,0.6182713502848636,0.5954313797527201,1.078244705204757,2,17
38,0.6182713502848636,0.30444069219871034,1.0943254843644512,2,18
39,-0.39746015375455557,0.6443683548198018,-0.6518917608668972,2,19
40,-1.0746144897808345,0.6209044681874861,-0.6780430538268654,2,20
41,-1.0746144897808345,0.6690758366724914,0.4390397485975454,2,21
42,-1.7517688258071136,0.18079217267777217,0.07108671589235067,2,22
43,-0.05888298574141584,-3.5775824874015463,1.1785674903569152,2,23
44,0.2796941822717239,0.28711076443827643,-0.577563382767581,2,24
45,-1.0746144897808345,-0.552270552254083,0.41767776801823264,3,4
46,-1.0746144897808345,-0.9473697357415665,1.054527766768862,3,5
47,-1.0746144897808345,-0.6071331548509132,0.2337878769107447,3,6
48,-0.7360373217676949,-0.8319025465242633,0.8172714246896847,3,7
49,-0.7360373217676949,-0.9741523545297539,-0.16476741117882765,3,8
50,-2.428923161833393,-0.1531300041768675,-0.432266443584261,3,9
51,0.9568485182980029,-0.5835157689447167,0.03396735546188318,3,10
52,-1.0746144897808345,-1.0986397934816268,0.712583406016483,3,11
53,-1.4131916577939743,-0.8371908251365445,1.179742488434018,3,12
54,-1.0746144897808345,-0.6377327112089193,-1.868308527832521,3,13
55,0.2796941822717239,-0.2881087543165289,0.7069756468631277,3,14
56,-0.7360373217676949,-0.6760456993636017,1.204787413901711,3,15
57,-1.0746144897808345,-0.9885020037840476,-0.046446127831189905,3,16
58,-1.0746144897808345,-0.528103397549799,0.5693316939968256,3,17
59,-0.39746015375455557,-0.5795023350845965,0.6881872136841627,3,18
60,-0.05888298574141584,-0.9198594870225321,-1.2953148130962253,3,19
61,1.2954256863111426,-0.8036497164070027,0.015477951345921752,3,20
62,1.2954256863111426,-0.45770164809087466,0.9408279844832634,3,21
63,1.2954256863111426,-0.7938691968799451,-0.5251602715638227,3,22
64,-1.0746144897808345,-1.715406555178912,1.2445586259769765,3,23
65,-0.058882985741415386,-0.889212435145079,-1.188616262154715,3,24
66,0.2796941822717239,0.4743884426469828,0.7647153296509125,4,5
67,-1.074614489780834,0.4150536700636756,1.0982572105155248,4,6
68,1.2954256863111426,0.6610323811427193,0.9864195724310164,4,7
69,0.6182713502848634,0.5833501091744414,0.7678557723527528,4,8
70,0.2796941822717239,0.7207489656975754,0.6335229140720047,4,9
71,-1.0746144897808345,-1.2997037656998958,-1.1406417422890416,4,10
72,0.9568485182980029,0.5774548216005332,-0.4220796922399627,4,11
73,0.6182713502848636,0.7192982983405926,0.05291950764032019,4,12
74,-0.39746015375455557,0.5094354561795184,-0.721968165804727,4,13
75,-0.39746015375455557,0.36312532838151923,1.164852085532471,4,14
76,1.2954256863111426,0.6511112078278256,0.4961585377805375,4,15
77,0.2796941822717239,0.6332555586362728,0.9350640890368983,4,16
78,0.9568485182980031,0.5423275949614589,1.0533630620290089,4,17
79,0.9568485182980029,0.46759838425277184,1.073741204825108,4,18
80,-0.05888298574141584,0.5757056855713865,-0.1463882944320047,4,19
81,-0.7360373217676949,0.5504935537858118,-1.1597020523635138,4,20
82,-0.7360373217676949,0.43799029973763237,0.05453151358360269,4,21
83,-1.4131916577939743,0.2846125898861042,0.5727390841717915,4,22
84,-0.39746015375455557,-3.0778571273408395,0.7153854280023301,4,23
85,-0.05888298574141584,0.3118723513167978,-0.07582113973361554,4,24
86,-1.0746144897808345,0.1749157623900894,0.5746501357351979,5,6
87,0.6182713502848634,0.5419830574399954,0.9267846239067953,5,7
88,0.6182713502848634,0.7559113666474809,0.22354619880238363,5,8
89,0.2796941822717241,0.22247771593715887,-0.040547272073067075,5,9
90,-0.39746015375455557,-0.728854093948721,-0.3986823901565409,5,10
91,0.9568485182980029,0.5945674194303895,0.21219483561834304,5,11
92,1.2954256863111426,0.7183540077643876,0.7476112815271516,5,12
93,-1.0746144897808345,0.37261470011253706,-1.4579365737479275,5,13
94,-0.39746015375455557,0.020519225238737986,0.9070772761118892,5,14
95,1.2954256863111426,0.6173314132514244,0.9372733106688198,5,15
96,-0.39746015375455557,0.797085573292888,0.37254397199683664,5,16
97,1.6340028543242822,0.7484057140397226,0.8638578938323073,5,17
98,0.9568485182980029,0.5793191685465952,1.018902546345679,5,18
99,0.6182713502848634,0.7329218688597416,-0.9043836828972581,5,19
100,-0.05888298574141584,0.6350342321752286,-0.4253567575075482,5,20
101,-0.05888298574141584,0.3729236292100499,0.5669445677433504,5,21
102,-0.7360373217676949,0.6689648832519981,-0.1339734882855997,5,22
103,0.9568485182980031,-2.174090676839008,1.170262313951561,5,23
104,-0.05888298574141584,0.7042563145577178,-0.8607205529075089,5,24
105,-0.7360373217676949,0.25052617816065803,0.9782059949042137,6,7
106,-0.05888298574141584,0.36079906125763056,0.9177950557516243,6,8
107,0.2796941822717239,0.44170661738734585,0.8972055638533978,6,9
108,-1.7517688258071136,-1.5112552211952124,-1.3554794030723354,6,10
109,-0.39746015375455557,0.46137456139763955,-0.6270410606875529,6,11
110,-0.7360373217676949,0.4674260157874865,-0.14111375323934552,6,12
111,-3.1060774978596726,-0.14735095202211845,-0.4932821373806817,6,13
112,-0.39746015375455557,0.4371915425524577,0.9440302321065621,6,14
113,-0.7360373217676949,0.7103506404513718,0.38598159024671447,6,15
114,-1.074614489780834,0.27412310651338667,1.0791284783537907,6,16
115,-0.39746015375455557,0.46285978166642083,0.9269202807198503,6,17
116,-0.39746015375455557,-0.05157075822072344,1.106360057005039,6,18
117,-1.4131916577939743,0.32023896252278516,0.05356365030773501,6,19
118,-1.4131916577939743,0.6247906434653989,-1.379386963254772,6,20
119,-1.4131916577939743,0.5303225809969729,-0.17630195854198227,6,21
120,-2.0903459938202538,-0.09812498076674173,0.6845566129752776,6,22
121,-1.0746144897808345,-3.183478513673433,0.5440804333579574,6,23
122,-0.7360373217676953,-0.19138251137034562,-0.04639911559489812,6,24
123,0.9568485182980029,0.704747890605087,0.4524176857247381,7,8
124,-0.058882985741415386,0.5852275014500447,0.2863068588780662,7,9
125,-0.7360373217676949,-1.2589888280616994,-0.7659574460767467,7,10
126,0.6182713502848636,0.6331861478477027,-0.003758441212187641,7,11
127,1.6340028543242824,0.647267046819672,0.4270329954290962,7,12
128,-0.058882985741415386,0.7589502008984684,-1.1273202024853175,7,13
129,-0.05888298574141584,0.04178756298006204,1.0999086562710063,7,14
130,1.6340028543242824,0.6294027899098024,0.9342040546574717,7,15
131,0.6182713502848636,0.7275256155622521,0.5642139767026392,7,16
132,1.2954256863111426,0.6093115269540156,0.9042728400271584,7,17
133,1.2954256863111426,0.7029926503045575,1.214461939865752,7,18
134,0.2796941822717239,0.7695872640007865,-0.556048890251602,7,19
135,-0.39746015375455557,0.5759224801652547,-0.7782755226059189,7,20
136,-0.39746015375455557,0.17761580819374798,0.4101233818995861,7,21
137,-1.0746144897808345,0.46489451722193403,0.14891269259593062,7,22
138,0.6182713502848634,-3.130319487108686,1.050861385174739,7,23
139,0.2796941822717239,0.6015342652053799,-0.5219610972361489,7,24
140,-0.05888298574141584,0.40118800199704674,0.9757442323109782,8,9
141,-0.05888298574141584,-1.1880845277968317,-1.7381780873943982,8,10
142,1.2954256863111426,0.7718461056315922,-1.0472085655232926,8,11
143,0.9568485182980031,0.8055981369018115,-0.5284699314323328,8,12
144,-0.7360373217676949,0.5471209624359604,-0.19215299378314715,8,13
145,1.2954256863111426,0.20504083750994465,0.5912822546676837,8,14
146,1.6340028543242822,0.7231812881829851,0.011031124341558863,8,15
147,-0.05888298574141584,0.8243065430602375,1.1582883585420747,8,16
148,1.2954256863111426,0.7159668232169824,0.6951880271459318,8,17
149,1.2954256863111426,0.5375640157530205,0.6108611311304493,8,18
150,0.2796941822717239,0.7882483469652297,0.318616792358999,8,19
151,0.2796941822717239,0.6637769737435489,-1.772877017151049,8,20
152,0.2796941822717239,0.43981291042087595,-0.6652553282134372,8,21
153,-0.39746015375455557,0.5199199642927534,1.0413979854683082,8,22
154,0.6182713502848631,-3.03246861863809,0.1792592874543472,8,23
155,0.9568485182980029,0.6036980382211321,0.33844556662378333,8,24
156,-2.428923161833393,-1.2408896693939757,-2.0339876150906107,9,10
157,-0.39746015375455557,0.3751649036420922,-1.3009004194638532,9,11
158,-0.058882985741415386,0.5136859302332972,-0.7881855194315759,9,12
159,-1.7517688258071136,0.511665162436491,0.18757889539656913,9,13
160,-1.074614489780834,0.41363130335506876,0.4041297032218003,9,14
161,-0.058882985741415386,0.5933852315450522,-0.27993461287618276,9,15
162,-0.39746015375455557,0.40959170208402346,1.1386100565183837,9,16
163,0.2796941822717239,0.4629712654783376,0.4083718240539868,9,17
164,-0.39746015375455557,0.4352707427653746,0.41241149250351683,9,18
165,-1.4131916577939743,0.4518086808507823,0.7134576489876558,9,19
166,-2.0903459938202538,0.46382392784767323,-2.060833118154202,9,20
167,-2.0903459938202538,0.4429070371343207,-0.8620108391620913,9,21
168,-2.7675003298465324,0.14864925174310287,1.2110474487513936,9,22
169,-0.39746015375455557,-2.928320441220285,-0.1108253298590567,9,23
170,-0.7360373217676949,0.1579393252716626,0.48915097078527586,9,24
171,-0.39746015375455557,-1.8119195771832521,0.7092636110368147,10,11
172,-0.7360373217676949,-1.272267302582106,0.36130599160748283,10,12
173,-0.39746015375455557,-1.1649451392641845,-3.4732934554599764,10,13
174,0.9568485182980029,-1.9029554731790588,-0.8579148160239942,10,14
175,-0.05888298574141584,-1.0979899310318306,-0.2474142843007363,10,15
176,-0.39746015375455557,-1.0979286849873287,-1.6446187326971908,10,16
177,-0.39746015375455557,-0.5890256738598659,-0.9468951634302619,10,17
178,0.2796941822717239,-0.4435934824825806,-0.8577519512754032,10,18
179,1.2954256863111426,-1.0016740936931074,-2.8951336101390495,10,19
180,1.9725800223374217,-0.9261824554029122,1.4252240470947386,10,20
181,1.2954256863111426,-1.464323181402861,0.26416152354451644,10,21
182,1.9725800223374217,-0.19001419242829254,-2.121890985765997,10,22
183,-1.0746144897808345,0.20396340588822454,-0.31408867275695834,10,23
184,0.6182713502848631,-0.49343382562131216,-2.7737765250312183,10,24
185,1.2954256863111426,0.7813869100609613,1.0280441042281068,11,12
186,-1.0746144897808345,0.39784877581849976,-2.7353727281747724,11,13
187,0.2796941822717239,0.38778173213942063,-0.11641810943543152,11,14
188,1.2954256863111426,0.6936948901114398,0.4841881493578669,11,15
189,-0.39746015375455557,0.724766555852745,-0.9347546342232078,11,16
190,1.6340028543242822,0.5753013884495374,-0.2913382832513181,11,17
191,0.9568485182980031,0.28516327376547224,-0.1678661994156433,11,18
192,-0.058882985741415386,0.6723467350992244,-2.154382249566087,11,19
193,-0.05888298574141584,0.5895927130293781,0.7521067610174091,11,20
194,-0.05888298574141584,0.48861540412819576,0.9371190928771539,11,21
195,-0.7360373217676949,0.18401053753624383,-1.4059163774488914,11,22
196,0.2796941822717239,-3.782287026525541,0.3968544306706959,11,23
197,-0.05888298574141584,0.33843341598591675,-2.0026245583759352,11,24
198,-0.05888298574141584,0.4595684710062925,-2.2430910176483927,12,13
199,-0.05888298574141584,0.43033436541622505,0.365891027004941,12,14
200,1.6340028543242824,0.749550835642057,0.9144669751256694,12,15
201,0.6182713502848634,0.7837233549240055,-0.4000490495158071,12,16
202,1.972580022337422,0.6777707420808737,0.20979855412839657,12,17
203,1.2954256863111426,0.435908807140173,0.3346029268155904,12,18
204,0.2796941822717239,0.722592581622996,-1.669765707595332,12,19
205,-0.39746015375455557,0.6690904122012806,0.3522613125483154,12,20
206,-0.39746015375455557,0.6005905121047069,0.9280544561359229,12,21
207,-1.0746144897808345,0.38930345367904706,-0.8945162859882118,12,22
208,1.2954256863111426,-3.094267648147328,0.9137129723908917,12,23
209,0.2796941822717239,0.4545604326303016,-1.5432370480400497,12,24
210,-0.39746015375455557,-0.09422413367668211,-1.0002846542533494,13,14
211,-0.05888298574141584,0.35005788358512563,-1.681500211862585,13,15
212,0.2796941822717239,0.5568969573039224,-0.21104759914367036,13,16
213,-0.39746015375455557,0.4014756954857887,-0.9273337845368367,13,17
214,-0.39746015375455557,0.683552042507804,-1.0000967085045611,13,18
215,-0.05888298574141584,0.6061069976309759,1.0189410340518341,13,19
216,-0.7360373217676953,0.26183193585199976,-3.498031493281824,13,20
217,-0.05888298574141584,-0.02310802753729776,-2.2560861090612776,13,21
218,-0.05888298574141584,0.36221683391983517,0.24146110341401147,13,22
219,-0.39746015375455557,-3.1293603049849836,-1.5374806999441022,13,23
220,-0.05888298574141584,0.5566438419377845,0.4619151561139518,13,24
221,0.6182713502848634,0.38156973205216693,0.8020331875536584,14,15
222,0.2796941822717239,0.09227548003069784,0.7339016934415551,14,16
223,0.2796941822717239,0.14841657768959346,1.2419607422332146,14,17
224,0.9568485182980029,-0.3158300816426007,1.071406639293773,14,18
225,0.6182713502848634,0.09770417262473127,-0.4219725924235897,14,19
226,1.2954256863111426,0.22492359166376547,-0.8792444617591589,14,20
227,1.2954256863111426,0.7321460119311322,0.2748007998768772,14,21
228,0.6182713502848631,-0.5404829227101621,0.3163368473199937,14,22
229,-0.39746015375455557,-3.7197123324421852,1.027341912460717,14,23
230,1.9725800223374217,-0.404180666986497,-0.3006096749786919,14,24
231,0.6182713502848634,0.6931872818550653,0.10478587585394032,15,16
232,1.972580022337422,0.7639178415750639,0.6948350900971997,15,17
233,1.9725800223374217,0.4570980816764866,0.7553092719907861,15,18
234,0.9568485182980029,0.7054240704523645,-1.1074375264652057,15,19
235,0.2796941822717239,0.8180374569401576,-0.24773738474358012,15,20
236,0.2796941822717239,0.6026490064371726,0.6949362757716263,15,21
237,-0.39746015375455557,0.4250884681472249,-0.34712853127203097,15,22
238,0.6182713502848634,-2.738767218677405,1.3161900929734858,15,23
239,0.9568485182980029,0.40408265905817264,-0.9773467939482992,15,24
240,0.2796941822717239,0.7411020471660515,0.7678842902383822,16,17
241,0.9568485182980031,0.6294883636058861,0.7433738593366663,16,18
242,-0.05888298574141584,0.795112376160813,0.3145202722779113,16,19
243,-0.05888298574141584,0.6588623129610811,-1.6675538273162325,16,20
244,-0.05888298574141584,0.3593947426012924,-0.5309509405367985,16,21
245,-0.7360373217676949,0.6209543586164052,1.043011638072404,16,22
246,-0.39746015375455557,-2.7496433932028532,0.28376001445708826,16,23
247,0.6182713502848636,0.6945149396848889,0.2851941688781261,16,24
248,1.6340028543242822,0.639409148940008,0.9974706523306422,17,18
249,0.6182713502848634,0.7279120883213545,-0.35327956806218513,17,19
250,-0.05888298574141584,0.7668784012367645,-0.983968306225423,17,20
251,-0.05888298574141584,0.4780177207265412,0.12418930564331843,17,21
252,-0.7360373217676949,0.6929544221407392,0.37410341187870827,17,22
253,0.9568485182980029,-1.9430534146148597,0.8965437128254293,17,23
254,0.6182713502848634,0.6612933420819335,-0.27680654794507403,17,24
255,1.2954256863111426,0.6851751235261477,-0.45464889547076426,18,19
256,0.6182713502848634,0.48221389908719087,-0.886331350409448,18,20
257,0.6182713502848634,-0.02867710452780341,0.23174108791568263,18,21
258,-0.05888298574141584,0.7246754845049783,0.24934266668162688,18,22
259,0.2796941822717239,-1.8799693887575666,0.9669659007247782,18,23
260,1.2954256863111426,0.7734802120494358,-0.4694194709849412,18,24
261,0.9568485182980029,0.7177054283816774,-2.917720400418488,19,20
262,0.9568485182980029,0.3539989428308818,-1.667183239462931,19,21
263,0.9568485182980029,0.5719308982858812,0.8047989614414833,19,22
264,-0.05888298574141584,-2.6570693384707273,-0.9642944586758913,19,23
265,0.9568485182980029,0.6900545022246752,0.8036235791292011,19,24
266,1.6340028543242822,0.5208681239763546,0.2783412642916542,20,21
267,1.6340028543242822,0.4662563833774335,-2.1452644055016163,20,22
268,-0.7360373217676949,-2.408023390482625,-0.33204262585052624,20,23
269,0.9568485182980029,0.4634472966383925,-2.7844253094268203,20,24
270,1.6340028543242822,-0.08622164887533564,-0.9654458228038895,21,22
271,-0.05888298574141584,-2.9939000235042323,0.6645927785469322,21,23
272,0.9568485182980029,-0.0399158513932055,-1.5917975767219579,21,24
273,-0.7360373217676949,-1.3951237892066826,-0.1920928085684709,22,23
274,0.2796941822717239,0.7674189292414512,0.7332507956038783,22,24
275,-0.05888298574141584,-1.8660175243406232,-0.8370772417255886,23,24
276,-0.058882985741415386,0.004740770777080582,0.8971923991691138,2,1
277,-1.7517688258071136,-1.1369299389436363,0.3506078641294593,3,1
278,0.9568485182980031,0.1575853588926644,1.0038271459640604,4,1
279,0.2796941822717239,0.33569480138330543,0.6952787894836366,5,1
280,-1.0746144897808345,-0.48990734810591346,0.8873708357733764,6,1
281,-0.058882985741415386,0.6176601706060658,0.7278418070139883,7,1
282,-0.7360373217676949,0.367055916011175,0.8139726279555591,8,1
283,0.2796941822717239,0.11554981418421428,0.6187736813903271,9,1
284,-2.428923161833393,-0.8268813362659734,-1.1776026956251757,10,1
285,0.2796941822717239,0.0599487287802071,-0.4829991808338918,11,1
286,-0.058882985741415386,0.15328172163683362,0.029300535331164314,12,1
