,SS,RH_MMS,RH_rsFC,Subject_left,Subject_right
0,-0.5158742873427266,-1.0120990760551671,0.5376468130659825,1,2
1,1.1006021545211635,-0.8495821185597665,0.4463337752497127,1,3
2,1.6529684984875563,-0.4156216954428575,0.06062598315190771,1,4
3,0.8510614489293933,-1.6565809942810505,0.27218239908692055,1,5
4,-0.27258696221756046,-1.2269418853267924,-0.0810978139424116,1,6
5,0.06339303826769684,-0.5968951479072131,-0.19599278707544285,1,7
6,-0.14863351848799014,-1.2198398888771675,0.016563502696693728,1,8
7,0.3873914376613139,-1.3460235357078798,0.18426209629267593,1,9
8,-1.120261264161776,-1.4246816269902636,0.3459211975369511,1,10
9,1.7657413249023823,-1.8323338803330504,0.42294319748935727,1,11
10,0.06339303826769684,-1.2452780638629368,0.553445761300099,1,12
11,-0.5408846662440183,-0.4268783704663416,-2.0494221900907834,1,13
12,-0.8741757997616889,-0.8569221200160368,0.662160101616702,1,14
13,,-0.5372239816435213,0.11773983887727044,1,15
14,-1.9716066943667483,-1.1876823555218177,0.35463059768055205,1,16
15,1.100602154521163,-0.7842979185619202,0.3800188907914914,1,17
16,-1.3978691914971435,-1.1422884818608583,-0.15996255547223642,1,18
17,-1.250355825052198,-0.40445171486679576,-0.8092524475878142,1,19
18,0.06339303826769684,-1.0546760695905422,0.3768179406337908,1,20
19,0.06339303826769684,-1.290106984584219,-0.05844025050194351,1,21
20,,-2.4401331651261535,0.16959813985603764,1,22
21,-0.08982793216932032,-1.6167922685789409,0.3934905431414424,1,23
22,-1.3978691914971435,-0.5474990689428403,-1.3832174499721466,1,24
23,0.8807642268671672,-0.8514082364662735,0.7738406977605886,2,3
24,0.5545790158616176,0.7297861179103711,0.36171279387227817,2,4
25,-1.4569752193558634,1.1032452511941566,0.6055804944831553,2,5
26,0.7706298233695456,1.1971026587103988,0.8646936880017208,2,6
27,-0.14863351848799014,0.8178499481334012,0.6502670496234748,2,7
28,1.2131316987021803,0.8759790651190357,0.10725531292102715,2,8
29,0.4192618342034369,0.15158278556455887,0.46902552252126345,2,9
30,-1.1780312638431478,0.7617321256743379,0.5891966679021338,2,10
31,-0.7165288711794171,0.9181788148320351,0.9271443883544269,2,11
32,-1.7210645479236184,1.1652919932097516,0.8605454371882282,2,12
33,0.1745900780175424,-0.04571271592291926,-1.7604538257719111,2,13
34,1.318848000249994,1.0697227860217706,0.8287301922606715,2,14
35,,-1.5374086422692759,0.8864550749219872,2,15
36,0.2874803818013009,1.4858565186602977,0.434104165931998,2,16
37,-1.1780312638431478,0.4448908199606633,0.6610180679854382,2,17
38,0.8807642268671672,0.5811945710812179,0.6200729385564173,2,18
39,-1.5103987356781607,0.7542787315274098,-0.772745286551479,2,19
40,-0.14863351848799014,0.9337128173691072,0.6581307557339559,2,20
41,1.4237975109476382,0.8510502941663425,0.5223775564706661,2,21
42,,-2.0459550349194138,-0.053807659325759184,2,22
43,-0.5847474187772812,0.8842291923564755,0.9686340297724467,2,23
44,0.8807642268671672,1.2483250059785729,-1.2587871358545917,2,24
45,1.1803132563066725,-0.15519998848064465,0.6109144563157798,3,4
46,-0.3134690789828305,-1.3591966107994085,0.8720978868911909,3,5
47,1.125345724905587,-0.9783309660743299,0.7323888630783447,3,6
48,1.6343356776639917,-0.04691084544089117,0.9974838106101377,3,7
49,-0.14863351848799014,-0.5775827975091011,0.06653873629835838,3,8
50,0.06601074921641441,-0.23889386582293526,0.3855899032070919,3,9
51,-0.5377092948280388,-0.7926618314549572,1.1840582301698783,3,10
52,-0.3632777861923944,-1.278458588278195,1.108377236322754,3,11
53,-0.742956583871984,-0.6495549993843407,1.1104501701635505,3,12
54,-1.0038027727095156,-0.9187213805260906,-2.5593901022644348,3,13
55,0.4060223603925925,-0.5927685306144088,0.9024758280330026,3,14
56,,-1.5336586061823563,1.012575841325318,3,15
57,-0.3134690789828305,-0.9897871049851931,0.6245026117227427,3,16
58,-0.5377092948280388,-0.38401932356110996,0.5972248189387387,3,17
59,0.2404422578520587,-0.7479092679691969,0.761206843045065,3,18
60,-1.1780312638431478,-0.6174953757251245,-1.2116891570485802,3,19
61,1.6343356776639915,-0.5560110043262305,1.1814941128451268,3,20
62,1.6343356776639917,-0.8176070026017039,0.7924348155638391,3,21
63,,-2.0134914912677075,0.11177591252661385,3,22
64,-0.3134690789828305,-1.0185808016069435,1.1746787938918035,3,23
65,0.2404422578520587,-0.5063698409876366,-1.4608627181602076,3,24
