,SS,RH_MMS,RH_rsFC,Subject_left,Subject_right
0,0.5836771516786089,-0.15452600204375644,0.5376468130659825,1,2
1,-2.1249855702543843,-0.15163650933234274,0.4463337752497127,1,3
2,0.3085785939822891,-0.13911047965681816,0.06062598315190771,1,4
3,-0.8552999193482937,-0.4149491332516533,0.27218239908692055,1,5
4,0.8728833277183294,-0.4770827206444659,-0.0810978139424116,1,6
5,-0.0776174581683135,0.11930755564471675,-0.19599278707544285,1,7
6,-1.460164055821612,0.30199619110649245,0.016563502696693728,1,8
7,1.3331443761717874,-0.1858356102190883,0.18426209629267593,1,9
8,-2.2307927078298926,-0.04863831113046234,0.3459211975369511,1,10
9,-0.8552999193482937,-0.22546878669404746,0.42294319748935727,1,11
10,-0.0776174581683135,-0.14605986441737295,0.553445761300099,1,12
11,-1.728208804346231,-0.3298886873203189,-2.0494221900907834,1,13
12,-1.9839093868203743,0.36972107922300124,0.662160101616702,1,14
13,-1.460164055821612,0.48883878164465083,0.11773983887727044,1,15
14,-0.8552999193482937,-0.32855614963446833,0.35463059768055205,1,16
15,-0.8552999193482937,-0.5169199137060563,0.3800188907914914,1,17
16,-1.728208804346231,-0.22676500466685584,-0.15996255547223642,1,18
17,-2.0615012877090804,-0.005892578645629617,-0.8092524475878142,1,19
18,-2.1937602096784636,-0.23725822327007043,0.3768179406337908,1,20
19,-2.1937602096784636,0.11155595128598673,-0.05844025050194351,1,21
20,-2.2378465170015924,-2.7812133567253974,0.16959813985603764,1,22
21,-0.8552999193482937,-0.13617454150952432,0.3934905431414424,1,23
22,-1.8922098675882677,0.3238229180933491,-1.3832174499721466,1,24
23,-1.375518345761206,0.18538287698061162,0.7738406977605886,2,3
24,1.0580458184754677,0.9010813290093692,0.36171279387227817,2,4
25,-0.10583269485511541,0.8173910576686851,0.6055804944831553,2,5
26,1.0439382001320667,0.4027898025665197,0.8646936880017208,2,6
27,0.6718497663248651,0.8095297923585794,0.6502670496234748,2,7
28,-0.7106968313284338,0.05537637322793614,0.10725531292102715,2,8
29,0.5836771516786089,0.03190019775357356,0.46902552252126345,2,9
30,-1.4813254833367135,0.7066560935169951,0.5891966679021338,2,10
31,-0.10583269485511541,0.7540968733254505,0.9271443883544269,2,11
32,0.6718497663248651,0.3126875465843616,0.8605454371882282,2,12
33,-0.9787415798530528,0.23073247759901977,-1.7604538257719111,2,13
34,-1.2344421623271962,0.31818661045197194,0.8287301922606715,2,14
35,-0.7106968313284338,-0.05446550878165728,0.8864550749219872,2,15
36,-0.10583269485511541,0.5712448559991974,0.434104165931998,2,16
37,-0.10583269485511541,0.8132359367748085,0.6610180679854382,2,17
38,-0.9787415798530528,0.6075929376180332,0.6200729385564173,2,18
39,-1.3120340632159013,0.12067364016160577,-0.772745286551479,2,19
40,-1.444292985185286,0.5335804501190181,0.6581307557339559,2,20
41,-1.444292985185286,-0.039305649741845576,0.5223775564706661,2,21
42,-1.4883792925084136,-3.6426815926212313,-0.053807659325759184,2,22
43,-0.10583269485511541,0.7350948226901625,0.9686340297724467,2,23
44,-1.1427426430950895,0.7475714028163677,-1.2587871358545917,2,24
45,-1.100419788064886,0.19476209710710585,0.6109144563157798,3,4
