,OS,LA_MMS,LA_rsFC,LA_MMS_o,LA_rsFC_o,Subject_left,Subject_right
0,0.15637395822284994,0.5066677594178878,0.2449548723406125,-1.0627095248923262,-2.250308268123888,1,2
1,-2.956611582301383,-0.3108864797778055,0.6091045140199968,-1.55348522493633,-1.9951899676039662,1,3
2,0.05752370655732897,0.962526019522925,-2.5010209312822727,-0.7890589877194161,-4.17410167640052,1,4
3,0.24036167094711997,1.4074595683615656,0.7135333983115748,-0.5219665265278858,-1.9220285074888532,1,5
4,0.9346203433539076,0.8517873097585206,0.7334682712272904,-0.855535149423455,-1.9080624058722664,1,6
5,-1.7260960033980117,1.2974185302650887,-0.8797073469721273,-0.588023877730049,-3.0382313667896015,1,7
6,-0.03247083739171961,0.5468054839583869,0.6748889952682751,-1.0386149524283435,-1.9491022521822334,1,8
7,0.17628757178661142,0.05994903149998332,0.7366653778621859,-1.3308736244783825,-1.9058225563216422,1,9
8,-1.449543937872027,-1.4202056155760043,0.5460153643307591,-2.219406639494923,-2.039389370288361,1,10
9,1.071196120660834,0.7238368300620016,0.3577506896967888,-0.9323434922017918,-2.1712850481724613,1,11
10,0.9346203433539076,0.6747549657010276,0.1423491529933891,-0.9618072087191445,-2.322192443603964,1,12
11,0.9187052176598182,0.7354563738514437,-0.6021369894519671,-0.9253683100498827,-2.8437693386006573,1,13
12,0.46109658579461177,-0.20302189781795357,1.1538421116916135,-1.488734394736514,-1.6135541941719929,1,14
13,0.6785723524309217,1.1310014713545369,0.9281142246654646,-0.6879236087453764,-1.7716960905980967,1,15
14,-0.29246720459429715,1.1512304165341551,0.03093173614979353,-0.675780225155994,-2.400249974849551,1,16
15,0.1563739582228504,-0.19181024626084034,-0.07518470421838273,-1.4820040692390828,-2.4745937138660197,1,17
16,0.2241743605893841,-0.9168490965649752,1.1625452737924866,-1.9172430200727022,-1.6074568768326585,1,18
17,0.22417436058938361,-0.02187680819389788,0.8690336521608153,-1.3799934648903904,-1.813087138469567,1,19
18,0.6684153503646119,-1.5860020482533153,0.15883319207080637,-2.318933810183997,-2.3106439493757662,1,20
19,0.5901117995061246,0.2365268015855285,0.376005089376953,-1.2248744447649993,-2.1584962633148472,1,21
20,0.6985643488356965,1.0023574636673955,-0.4254465447988336,-0.7651482745867955,-2.7199824092764078,1,22
21,0.8990832343630304,-0.6107836091380262,0.3066934107967658,-1.7335126977896869,-2.207055085352984,1,23
22,0.958865013590804,1.138312239383135,0.15104895884590716,-0.6835349735636612,-2.316097477606711,1,24
