,OS,LA_MMS,LA_rsFC,LA_MMS_o,LA_rsFC_o,Subject_left,Subject_right
301,0.2315358740188486,-0.30809970018501537,0.31337079101301923,-4.7547400506140685,-0.11081789406170106,5,2
302,0.8629352285213346,-0.18689455673808836,0.2365231542946433,-4.556037245829728,-0.11867731518036251,6,2
303,0.2315358740188486,0.3905809509806622,-0.5873214545059199,-3.6093282216518765,-0.20293419012670977,7,2
304,1.435702441311311,1.6079231596446557,0.11621897873142042,-1.6136265182021612,-0.13098115715210468,8,2
305,-0.1148395644737527,-0.3784317575473567,-0.37211052056531735,-4.8700418989244065,-0.1809239705362462,9,2
306,-0.5686264251437568,0.7514580896488084,0.0965071985071096,-3.0177089421671983,-0.13299713563104099,10,2
307,0.23153587401884795,1.4205140746173361,0.3399180648978205,-1.9208635691883789,-0.1081028306723385,11,2
308,1.435702441311311,1.5839634951937278,0.2060960546376029,-1.6529058127328893,-0.12178917912096143,12,2
309,-0.840013462299921,1.6613499543339616,-0.05425349967992538,-1.5260390309595038,-0.14841585071186525,13,2
310,0.05292006811111324,0.5054263796951658,0.39481061584199934,-3.421051485588903,-0.10248881711810365,14,2
311,0.8629352285213346,0.31600934806852743,0.20637645987878123,-3.731580349197879,-0.12176050129860527,15,2
312,1.1249291946838764,0.39245934954263256,0.37063703741830223,-3.606248789111707,-0.10496111608382308,16,2
313,1.435702441311311,0.5246806215596056,0.03824838715366088,-3.389486225620084,-0.13895542598130128,17,2
314,0.8629352285213346,0.11447271792392522,0.4879884297067297,-4.061977991885806,-0.09295926345384564,18,2
315,0.8629352285213346,0.06504398066389075,0.13495242767181762,-4.143011093709721,-0.12906523532919822,19,2
316,0.6321139106887088,0.30738152059908,0.33109722001723585,-3.745724744960467,-0.10900496296292495,20,2
317,0.6321139106887088,0.8952782107611438,0.19448076642084078,-2.781931312301532,-0.12297710688827468,21,2
318,-0.840013462299921,0.27589741742403395,-0.36156560864144816,-3.7973395480050307,-0.17984551312352703,22,2
319,0.23153587401884795,0.6336809323897494,0.14569187090883384,-3.210791932058208,-0.12796688265910905,23,2
320,0.6321139106887088,0.105180264279767,0.32854703240219557,-4.077211970823599,-0.10926577772905299,24,2
321,-1.329862305089085,-0.5012489586834239,-3.236487290668087,-5.071387499015916,-0.4738717336698103,4,3
322,-0.42442730332061707,0.36328130735732056,0.5021449811001182,-3.6540830530336503,-0.09151143364749315,5,3
323,-1.329862305089085,-0.7398002006759001,0.6308287062210893,-5.462466619263389,-0.07835059188276594,6,3
324,1.1249291946838762,-0.5059167754277354,-0.41825983813060613,-5.079039882841691,-0.1856437893436047,7,3
325,-0.8400134622999204,-1.579212345600989,0.3487507619202143,-6.838592605531369,-0.10719948623031039,8,3
326,-2.0703891504639276,-0.6262395038985917,0.3085057885826349,-5.276296063120317,-0.11131545136439114,9,3
327,-0.2735105700526171,-2.5808021120224005,0.6945689869669093,-8.48059137036409,-0.0718316964424418,10,3
328,-1.8707583604348992,-1.4378000578680297,0.7825575924409583,-6.6067623596819995,-0.06283285752435508,11,3
329,-1.329862305089085,-1.3790621973044512,0.5819763592582904,-6.510467950805489,-0.08334685700959954,12,3
330,-3.813106480763173,-1.3723937472362948,-0.5278919866703725,-6.4995357436860175,-0.19685617348855045,13,3
331,-0.2735105700526171,-2.095397994177775,0.8281685188868764,-7.684823493468425,-0.05816810147122531,14,3
332,-0.8400134622999204,-1.0809944397148608,0.94637790356908,-6.0218179004488,-0.04607849957754562,15,3
333,0.6321139106887088,-0.4633455932625072,0.028793294247476935,-5.009249005502233,-0.1399224245779933,16,3
334,-0.5686264251437568,-1.8037158052727835,0.46008793027271283,-7.206641896608749,-0.09581272497637128,17,3
335,-0.8400134622999204,-2.2027103570663855,0.7256539242269924,-7.8607505778114986,-0.06865255362417289,18,3
336,-0.840013462299921,-0.6925862132076622,0.45232956635582716,-5.385064361667782,-0.09660619438959595,19,3
337,-1.2129839350736786,-2.272200637200385,0.6591358730756263,-7.974672422835521,-0.07545553935432792,20,3
338,-1.8707583604348992,-1.842779632062336,0.31115724871977635,-7.270682841802569,-0.11104427917631843,21,3
339,-2.1672079348695865,-1.053411892529086,-0.5745708174413034,-5.976599279084685,-0.2016301470812576,22,3
340,-2.0703891504639276,-2.7730703501671794,0.14720140606755058,-8.795794480593813,-0.12781249830830255,23,3
341,-0.9684206750998683,-0.9913789237227703,0.03655325644795518,-5.874902894423322,-0.13912879170386916,24,3
342,1.1249291946838764,0.9283071798159643,-3.568586980369197,-2.7277838676990527,-0.5078364907683677,5,4
343,0.05292006811111324,0.3655463363653649,-3.3356996629844837,-3.650369781434633,-0.48401845837747504,6,4
344,-0.42442730332061707,0.5554773960151125,-2.7047092280827125,-3.3389982241327587,-0.41948531511486,7,4
345,-1.0926143574688396,-0.1544101734814183,-2.697660550673916,-4.502782591107784,-0.41876442731074515,8,4
346,-0.42442730332061707,-1.144225639615912,-2.7820923352528406,-6.1254786561965116,-0.4273995002829657,9,4
347,-0.2735105700526171,-1.5730591601800346,-3.2513310368717185,-6.828505119417076,-0.47538984479690205,10,4
348,0.23153587401884795,0.17200491218379632,-3.0648709042801943,-3.967660143321569,-0.4563200494660612,11,4
349,-0.5686264251437568,0.09952881108024839,-2.605966722613558,-4.086476920890207,-0.40938664499390565,12,4
350,-2.3554130664738127,0.17065340651907634,-2.4383792125719794,-3.969875791590484,-0.3922470051573339,13,4
351,0.05292006811111324,-0.8498091532744122,-2.949185636129442,-5.642814472589296,-0.44448859597642354,14,4
352,-0.5686264251437562,0.48417294149719664,-2.816012130985747,-3.455894213060253,-0.43086857194616934,15,4
353,-0.42442730332061707,0.19707715677607993,-2.9189150900706804,-3.926556893236252,-0.4413927432068776,16,4
354,-0.2735105700526171,-0.6557527015717607,-1.712557318002771,-5.324679778439966,-0.31801518528407524,17,4
355,-0.2735105700526171,-1.11306328313334,-3.203983633521144,-6.074391322270886,-0.4705474944306701,18,4
356,-0.2735105700526171,0.3391394613122625,-2.865861006056129,-3.693661014705923,-0.4359667547686997,19,4
357,-0.4244273033206164,-1.3397291067373638,-3.775696045393753,-6.445985576590577,-0.5290181097358511,20,4
358,-0.9684206750998683,-0.5294255766746756,-3.4814030262199367,-5.117580035611116,-0.49891994577479526,21,4
359,-0.5686264251437568,0.8125340683555514,-2.434476175123795,-2.917581439910724,-0.3918478306835683,22,4
