,SS,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
0,-2.2394549670723465,1.0410945718130806,0.37838520450919916,-0.033862456276439024,-0.44549506194648614,1,2
1,-0.8167887044350739,-0.2710230230189673,0.5482439189682742,-0.21120998575179017,-0.4245562056575375,1,3
2,-0.4054370954367684,0.10145951829229044,-1.1766524862436225,-0.1608647585142059,-0.6371879688088946,1,4
3,-1.087654063785784,-0.18168527072581395,0.12704538646019856,-0.19913497835879834,-0.4764782725905683,1,5
4,-3.6969020350362216,-0.11981250223631187,-1.0183370662342428,-0.19077217408223646,-0.6176720797451066,1,6
5,-1.5753516560110083,0.6887644707270745,-0.1282408864680586,-0.08148385334748587,-0.507947971383526,1,7
6,-1.7216564464028676,0.11026865781114964,-0.39489538027312737,-0.15967410370047075,-0.5408190556983195,1,8
7,-1.8255215657730752,-0.21154674497696854,1.216243427118326,-0.20317109425709323,-0.3422104411391541,1,9
8,-1.8157886504991096,0.46840796328201206,0.019208006964053125,-0.11126752697027642,-0.48977162288488385,1,10
9,-0.2692608545713925,0.05085402968056823,0.08005669332748853,-0.16770466251254434,-0.4822706718551252,1,11
10,-1.5753516560110097,0.6853191765514237,-0.3392658984434445,-0.08194952381236953,-0.5339614874589163,1,12
11,-2.882387593984805,-2.4265267503778403,-0.6880493138919251,-0.5025506874752041,-0.5769567840811805,1,13
12,-2.3824873527699175,0.8315770996910173,0.28712757657335164,-0.06218111171488305,-0.4567445899009641,1,14
13,-1.4484874430804318,0.6122638975169813,-1.1535176063116472,-0.09182377083330762,-0.634336081417068,1,15
14,-4.090788291095845,1.1186772785823922,0.5040966784870595,-0.023376276204058244,-0.42999833282147837,1,16
15,-0.9869023841315818,0.42103610908350647,-1.8959083583133405,-0.11767036871392889,-0.7258522177301876,1,17
16,-2.089096687044307,0.7520730183823249,-0.2819904492055864,-0.07292698728185831,-0.5269010172069444,1,18
17,-2.224251454462223,0.6357951666726386,-0.15233102353817524,-0.0886432537313252,-0.5109176154179731,1,19
18,-1.4685492649722125,0.5609934536369108,0.6062711956827069,-0.09875355105502548,-0.41740305598351646,1,20
19,-1.4685492649722125,0.9340169907008283,-0.39933477043531324,-0.048335202124257015,-0.5413663090606954,1,21
20,-1.4484874430804318,0.21944783032077392,-0.6537980186619798,-0.14491730401193104,-0.5727345517935166,1,22
21,-2.0886988062224696,0.05946343958226397,-0.9136806035972175,-0.16654100341497557,-0.6047708480488407,1,23
22,-2.7952075214591194,0.013394718377920329,-0.5907554566631207,-0.172767711999525,-0.5649631569022684,1,24
23,0.42374035407133775,0.05540000321590841,0.759098880496055,-0.16709022278646468,-0.3985636520738016,2,3
24,0.4573510574468159,0.06654343585021412,0.803372684415335,-0.16558406186357721,-0.393105923157254,2,4
25,-0.9069437849682492,-0.13916582172495393,0.20882437008076843,-0.19338799404530704,-0.46639719791070566,2,5
26,-1.0544142456370735,0.1159535343693728,0.728746878561375,-0.15890572835290728,-0.4023052099244898,2,6
27,0.3199044504132727,0.788899799111122,1.0450995346042942,-0.06794943145415933,-0.3633077241457672,2,7
28,0.7679713914626948,0.2531868614700983,-0.31474421813161274,-0.14035709245407102,-0.5309386461425427,2,8
29,-0.3044768983154103,0.1403694544185808,-0.697326840939279,-0.15560564067963056,-0.5781004451890607,2,9
30,0.41353951937619293,0.5662480972470717,-0.6976777910115217,-0.09804332655517434,-0.5781437075742182,2,10
31,-0.12311628415256871,-0.005452682433104382,2.255533009947258,-0.17531515133273112,-0.21409493475046348,2,11
32,-0.19997571946042272,0.9200045183216706,1.9194470338544685,-0.050229146209812336,-0.255524990173575,2,12
33,-0.3231661597042175,-2.308298775175687,-0.14796692132199113,-0.48657083978505955,-0.5103796429658327,2,13
34,0.7633314441338296,0.9070147430506246,1.1154030591687345,-0.05198486121724266,-0.3546412544733144,2,14
35,0.649148540524892,0.7341782659003513,1.2965928551600436,-0.07534566542149346,-0.3323055909109952,2,15
36,0.015973865695185368,0.9451256484434232,2.154851491006836,-0.04683374142119512,-0.2265061664188539,2,16
37,0.23205061006786912,0.5505719617696455,-1.754285381413701,-0.100162133520032,-0.7083940427407076,2,17
38,0.7332688424441562,0.8562972250152353,1.1815473693422778,-0.05883990725894228,-0.34648750028139064,2,18
39,0.06313389520669353,0.7145967776323212,0.8556492304020603,-0.0779923249750758,-0.3866616786733339,2,19
40,0.5122664305853285,0.5972674251453709,1.0142571532176285,-0.09385071364424591,-0.36710973214706955,2,20
41,0.8489284168738004,0.8706316337283851,0.8789352945476322,-0.056902449837610725,-0.38379115447189915,2,21
42,0.6491485405248946,0.5089231132439129,0.05630322086720449,-0.10579144633515147,-0.4851988145046989,2,22
43,-0.44548495963653195,0.4370183170552742,1.850737106812911,-0.11551019259060125,-0.26399501358408395,2,23
44,0.5922027181238974,0.13132218268076062,0.9763069054654446,-0.15682848175539554,-0.37178794242520297,2,24
45,0.6141664101915324,0.22719226265951928,0.1714289821836437,-0.1438705564125733,-0.4710070093975107,3,4
46,-0.4574779870450824,0.4811132311116676,-0.7398944402121889,-0.10955026636056675,-0.5833478465165667,3,5
47,-0.7398113013700509,-0.7087994940005006,0.7269514468651712,-0.27038042588368283,-0.40252653672766947,3,6
48,0.826273258526847,0.14926058343541804,0.350916875762699,-0.15440390405816218,-0.4488811430783973,3,7
49,0.16074145690970162,0.9248135674919465,0.02829825892860651,-0.04957914883699066,-0.488651047587218,3,8
50,-0.6555686775956865,0.7588625146440504,-0.17955596417938405,-0.0720093100910778,-0.5142736935643126,3,9
51,0.3507664887107286,-0.992619981850354,-0.6801274935892938,-0.30874197406572923,-0.5759802439172453,3,10
52,-0.1354901370638014,0.22943489565268793,0.21176863335797927,-0.14356743920537718,-0.46603425211875926,3,11
53,-0.052484616508627895,0.051271210038690423,0.7852888305906904,-0.16764827586995223,-0.3953351594822223,3,12
54,-1.2461565354749755,-2.8334047903117434,-0.6567562391142171,-0.5575448552725557,-0.5730992181170413,3,13
55,0.2843723677794823,-0.4221829420520578,1.1691766410734366,-0.23164095802272,-0.3480124670882795,3,14
56,0.4918439031193049,0.307769389925747,1.0501833131973726,-0.1329796465511629,-0.36268103560815346,3,15
57,-0.4574779870450824,-0.25569310759954134,1.2032435401416814,-0.2091379743425923,-0.3438129657199116,3,16
58,0.21925718595969834,0.5107244045936051,0.38176106210383043,-0.10554798144146249,-0.4450789125763991,3,17
59,0.45201437831642816,-0.09379815270778517,0.5624136566058654,-0.18725604059087586,-0.42280947101992716,3,18
60,-0.03419302513702272,0.03828833130973791,0.33424365899419267,-0.16940305873173722,-0.45093648707945155,3,19
61,0.7836732877479758,0.2167417961645207,-0.5406674333078709,-0.14528305512614337,-0.5587886964033002,3,20
62,0.7836732877479758,-0.25617565592681907,0.32709335986727905,-0.20920319620535233,-0.4518179201358492,3,21
63,0.4918439031193062,0.4913636894174434,-0.5221688261133297,-0.10816480101532677,-0.5565083325207304,3,22
64,-0.4574779870450824,0.6222683408794745,-0.054106320574307386,-0.09047155718942201,-0.4988092408436404,3,23
65,0.21052571436090176,0.8820629851271095,0.12967373370675503,-0.055357373438122415,-0.4761542704606313,3,24
66,-0.700389928118983,-0.13722139920400928,-1.8788927889371225,-0.1931251833553933,-0.7237546711722858,4,5
67,-2.1929234957481776,-1.2745614491140171,-0.14080954054561143,-0.34684955136886453,-0.5094973369389729,4,6
68,0.5526083197339463,0.15117364254887924,0.6861272675458415,-0.15414533248740592,-0.40755902285358836,4,7
69,0.42478860033917437,0.38129772215708146,-0.5736393232394987,-0.12304146104170088,-0.5628532135936721,4,8
70,-0.999211806363146,0.11775091165611913,-1.2995407510611439,-0.158662792489083,-0.6523366747484554,4,9
71,0.5763349913354135,-1.124683930882552,-1.9712134016535363,-0.3265919100667909,-0.7351352355921491,4,10
72,0.5018378777286827,-0.09498524398665151,0.4701340971964414,-0.18741648940003586,-0.4341849747085941,4,11
73,0.06781756161793526,0.03487238056199709,1.039366390553335,-0.16986476310054333,-0.3640144613876518,4,12
74,0.08885338496744659,-1.4989755673867444,-1.0086656607478113,-0.3771816569757189,-0.6164798643781327,4,13
75,0.34966139805603097,-0.03880501661943881,0.47845362171141687,-0.17982309642353667,-0.4331594086741035,4,14
76,0.7640174687448849,0.7411820463967365,0.02193175529471827,-0.07439902529341824,-0.48943586045406196,4,15
77,-0.2700773546922281,-0.2184048420222847,0.6939594923460459,-0.20409804361946704,-0.40659352732375065,4,16
78,0.4191646560385281,0.18933353261287778,-1.8522347557972734,-0.14898759185916033,-0.7204684769570586,4,17
79,0.3748784021476097,0.23747865658634648,0.29617660468282686,-0.14248023396181264,-0.4556290963583316,4,18
80,0.02918469119805031,-0.07423987904865266,0.6936625824071055,-0.18461251875418105,-0.4066301280631477,4,19
81,0.7042220378322018,0.11734294145272957,-0.5515900272587796,-0.15871793427512082,-0.5601351485165694,4,20
82,0.7042220378322005,-0.034128567136160005,0.1592482758521955,-0.17919102139775978,-0.4725085517833948,4,21
83,0.7640174687448862,-0.025045263226461244,-1.5346627100049455,-0.1779633101665381,-0.6813206743293925,4,22
84,-0.700389928118983,-0.09877510585836506,0.9874711650568525,-0.18792873208517968,-0.37041169965837495,4,23
85,0.2096078675730139,0.5523511012617802,1.1281514099210432,-0.09992166270037006,-0.35306973731463476,4,24
86,-1.517270057055799,-0.6918030342686421,-1.9227132523004127,-0.2680831621665095,-0.7291565158041674,5,6
87,-0.07469887016751763,0.2584707856114741,-0.33132451509819405,-0.13964291035934184,-0.5329825357158091,5,7
88,0.02010376778752445,0.7313922042873574,0.15498678390586074,-0.07572223315138038,-0.47303387524251184,5,8
89,0.2774362386005073,-0.18512079666782386,-0.868654319184647,-0.1995993285364529,-0.5992203592114411,5,9
90,0.2436621181661263,-0.8208676855896745,1.2266138834536287,-0.2855277091678875,-0.34093205224078504,5,10
91,0.5220003230380096,0.16274975868665886,0.16481284939813934,-0.15258068949653303,-0.4718225945973955,5,11
92,0.7347534565068494,0.1302103102944393,-1.7569443450734463,-0.15697876388070398,-0.7087218190230505,5,12
93,-1.9836810440755894,-3.8990545466026,-0.5437701232575262,-0.7015794694782926,-0.5591711717986421,5,13
94,-0.5738613235619284,-0.6383404222347249,-0.1686488668836317,-0.260857085631252,-0.5129291517577139,5,14
95,0.3468778913209258,0.20681265509600538,-1.0712267735347278,-0.1466250908135307,-0.624191909969044,5,15
96,-1.6164489095653474,-0.09290161139619213,1.0612528509727202,-0.18713486289513437,-0.3613164694073482,5,16
97,0.8990417577903791,0.7816501413143209,-1.6218768845103906,-0.06892930467959912,-0.6920717569108445,5,17
98,0.2591017111652385,0.180712118804148,1.02482652469776,-0.15015287342049677,-0.3658068225425093,5,18
99,0.5636208532198431,0.4850214090414021,-0.8504963735085415,-0.10902203192234383,-0.5969819894214348,5,19
100,0.14815191852650922,0.3777662676590173,1.5518571986177305,-0.12351877704840108,-0.30083859541197344,5,20
101,0.14815191852650922,-0.05304741043170875,0.1154060169690602,-0.18174811699057236,-0.4779130831968127,5,21
102,0.3468778913209258,0.3199707160936497,0.30709842511800545,-0.13133049935526886,-0.454282739598043,5,22
103,0.5390223402032045,0.02872456983746615,-0.7179307481480971,-0.17069570923522814,-0.580640334022025,5,23
104,-0.6418838666593348,0.8071033609887006,-1.659974458279793,-0.06548901423290143,-0.6967681283902563,5,24
105,-1.762674876997245,-0.10624177248212062,0.31856996538918225,-0.18893793650737067,-0.45286861766784947,6,7
106,-0.8385479981568398,-0.5147152233406327,-0.8699939071082387,-0.24414774213100532,-0.5993854931529514,6,8
107,-0.07594425513510514,-0.6679742934366958,-0.5982240132995793,-0.26486243840386914,-0.565883822259914,6,9
108,-1.0386012026935172,0.2086926945646985,-2.0810766013540425,-0.14637098222112854,-0.7486783131863647,6,10
109,-1.6547822194834976,-0.9330494025198971,-0.33373982746549025,-0.3006903366856023,-0.5332802765689222,6,11
110,-2.227669836993935,0.0765639639541113,1.3277815324191,-0.16422967418501555,-0.3284608942579593,6,12
111,-4.588919753524939,-4.841964049309867,-0.7631187471541894,-0.8290243505488574,-0.5862107577720628,6,13
112,-0.7747887072747708,-0.26828947360097793,1.1368030146611938,-0.21084051563883033,-0.3520032350224227,6,14
113,-1.3764816758822034,-0.5524559446797563,-0.010853538382248491,-0.24924882736640908,-0.49347737551485316,6,15
114,-1.930011377959369,-0.09231005017564897,0.1918526940514665,-0.18705490670720581,-0.4684893336394602,6,16
115,-1.3515508795649185,0.0299733406131963,0.13262299395178537,-0.17052692374463718,-0.47579070868150175,6,17
