,SS,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
64,0.2954479137920565,0.7001873651901785,-0.054106320574307386,-0.003654756073028365,-0.4988092408436404,3,23
65,1.5709906388116164,0.7024642235455503,0.12967373370675503,-0.0035990651289439617,-0.4761542704606313,3,24
66,-0.6156540326504865,-0.6816103795184196,-1.8788927889371225,-0.03745291517017573,-0.7237546711722858,4,5
67,-0.9800948112275037,-0.8885735503128,-0.14080954054561143,-0.04251514240317335,-0.5094973369389729,4,6
68,-0.6156540326504865,-0.5930582559293192,0.6861272675458415,-0.03528696955844235,-0.40755902285358836,4,7
69,-0.6156540326504865,-0.21610658727112692,-0.5736393232394987,-0.026066899169681145,-0.5628532135936721,4,8
70,-1.2534253951602665,0.7151840497790919,-1.2995407510611439,-0.003287943828901627,-0.6523366747484554,4,9
71,-0.6156540326504865,0.5161502535441735,-1.9712134016535363,-0.00815622208208086,-0.7351352355921491,4,10
72,-0.6156540326504865,-0.023020440178022506,0.4701340971964414,-0.021344097772806544,-0.4341849747085941,4,11
73,-0.6156540326504865,0.37771159627983625,1.039366390553335,-0.011542370149938835,-0.3640144613876518,4,12
74,-0.6156540326504865,-2.2734851315105185,-1.0086656607478113,-0.07638946455780492,-0.6164798643781327,4,13
75,-0.6156540326504865,0.2209326321745534,0.47845362171141687,-0.015377113977107086,-0.4331594086741035,4,14
76,-0.6156540326504865,0.3927495178728274,0.02193175529471827,-0.011174549267008152,-0.48943586045406196,4,15
77,-0.6156540326504865,0.12627860516708042,0.6939594923460459,-0.01769230943623624,-0.40659352732375065,4,16
78,-0.6156540326504865,-0.5135943208924182,-1.8522347557972734,-0.0333433170020916,-0.7204684769570586,4,17
79,-0.6156540326504865,0.7531100782710115,0.29617660468282686,-0.0023602900171904436,-0.4556290963583316,4,18
80,-0.6156540326504865,0.19981077383816803,0.6936625824071055,-0.01589374525054364,-0.4066301280631477,4,19
81,-0.6156540326504865,-0.1226809517154824,-0.5515900272587796,-0.02378174961986213,-0.5601351485165694,4,20
82,-0.6156540326504865,0.13310410540747308,0.1592482758521955,-0.01752536073196617,-0.4725085517833948,4,21
83,-0.6156540326504865,-0.5479232601062294,-1.5346627100049455,-0.03418298760774118,-0.6813206743293925,4,22
84,-0.6156540326504865,0.1591058103886135,0.9874711650568525,-0.01688937057702855,-0.37041169965837495,4,23
85,-0.6156540326504865,0.09475306735020793,1.1281514099210432,-0.018463410088873717,-0.35306973731463476,4,24
86,-0.9800948112275037,0.5512094040816269,-1.9227132523004127,-0.0072986908317852,-0.7291565158041674,5,6
87,-0.34232344871772413,0.6430644795086592,-0.33132451509819405,-0.005051956485133034,-0.5329825357158091,5,7
88,0.2954479137920565,0.36551258341347753,0.15498678390586074,-0.01184075258634402,-0.47303387524251184,5,8
89,-1.2534253951602665,-0.5967393870378969,-0.868654319184647,-0.03537700839034926,-0.5992203592114411,5,9
90,0.2954479137920565,-0.3600431028448613,1.2266138834536287,-0.029587522409861653,-0.34093205224078504,5,10
91,0.2954479137920565,0.1675183482726967,0.16481284939813934,-0.016683603636891458,-0.4718225945973955,5,11
92,-0.34232344871772413,-0.22685468332902875,-1.7569443450734463,-0.02632979282538978,-0.7087218190230505,5,12
93,0.2954479137920565,-3.7911794118900097,-0.5437701232575262,-0.11351159255774175,-0.5591711717986421,5,13
94,0.2954479137920565,-0.08341995202918348,-0.1686488668836317,-0.022821443005676408,-0.5129291517577139,5,14
95,0.2954479137920565,-0.2517735374389784,-1.0712267735347278,-0.02693929692897644,-0.624191909969044,5,15
96,0.2954479137920565,0.016631447618937773,1.0612528509727202,-0.020374230209050662,-0.3613164694073482,5,16
97,0.2954479137920565,0.6073710919534361,-1.6218768845103906,-0.0059250008911810245,-0.6920717569108445,5,17
98,0.2954479137920565,-0.6650521347317434,1.02482652469776,-0.037047907857193314,-0.3658068225425093,5,18
99,0.2954479137920565,-0.048267998336543924,-0.8504963735085415,-0.021961641831424284,-0.5969819894214348,5,19
100,0.2954479137920565,0.2365779440881665,1.5518571986177305,-0.014994436596712096,-0.30083859541197344,5,20
101,0.2954479137920565,0.03180801479141291,0.1154060169690602,-0.020003018116826535,-0.4779130831968127,5,21
102,0.2954479137920565,0.6116459336574536,0.30709842511800545,-0.005820440161811783,-0.454282739598043,5,22
103,0.2954479137920565,-0.015669158073857197,-0.7179307481480971,-0.021164288677679537,-0.580640334022025,5,23
104,0.2954479137920565,0.06723067634872601,-1.659974458279793,-0.019136595548441934,-0.6967681283902563,5,24
105,-0.9800948112275037,0.5484637200171087,0.31856996538918225,-0.00736584904448199,-0.45286861766784947,6,7
106,-0.9800948112275037,0.16926183713151277,-0.8699939071082387,-0.016640958673791742,-0.5993854931529514,6,8
107,-1.2534253951602665,-0.7990689206039643,-0.5982240132995793,-0.040325898914815764,-0.565883822259914,6,9
108,-0.9800948112275037,-0.5676697479247623,-2.0810766013540425,-0.03466597792919478,-0.7486783131863647,6,10
109,-0.9800948112275037,-0.03240575653924817,-0.33373982746549025,-0.02157365844242586,-0.5332802765689222,6,11
110,-0.9800948112275037,-0.42849524669079614,1.3277815324191,-0.03126183144467168,-0.3284608942579593,6,12
111,-0.9800948112275037,-4.004194518368533,-0.7631187471541894,-0.11872184744954953,-0.5862107577720628,6,13
112,-0.9800948112275037,-0.2774829112337986,1.1368030146611938,-0.027568136792938302,-0.3520032350224227,6,14
113,-0.9800948112275037,-0.4506157353242928,-0.010853538382248491,-0.031802888771624564,-0.49347737551485316,6,15
114,-0.9800948112275037,-0.19584074405710541,0.1918526940514665,-0.02557120564593047,-0.4684893336394602,6,16
115,-0.9800948112275037,0.4732657535335157,0.13262299395178537,-0.009205157904788758,-0.47579070868150175,6,17
116,-0.9800948112275037,-0.872344767924174,-0.8075400305280058,-0.04211819359411342,-0.5916866668044434,6,18
117,-0.9800948112275037,-0.2473504849409085,-0.6593169947353893,-0.02683111102941389,-0.5734148880790659,6,19
118,-0.9800948112275037,0.0658686986759673,-0.668788949380522,-0.019169908917382458,-0.5745825167033698,6,20
119,-0.9800948112275037,-0.19442739352996477,-0.010126791532445795,-0.025536635719789497,-0.4933877878366765,6,21
120,-0.9800948112275037,0.4926322627812792,-1.6229119975659954,-0.008731461690405139,-0.6921993575675618,6,22
121,-0.9800948112275037,-0.21043242291622544,0.2688772631359045,-0.025928111629793558,-0.4589943460675048,6,23
122,-0.9800948112275037,-0.1438260717102341,-0.13518113083357897,-0.024298949863130442,-0.5088035105287656,6,24
123,-0.34232344871772413,0.4686890768268387,1.2433650590469867,-0.009317101384260205,-0.3388670980844013,7,8
124,-1.2534253951602665,-0.5018856433207188,-1.045307286682692,-0.03305692794920677,-0.6209967579745972,7,9
125,-0.34232344871772413,-0.27031372458033376,-1.7645883517935377,-0.027392781671656027,-0.7096641124973269,7,10
126,-0.34232344871772413,0.2639426546342627,1.1945820829172806,-0.01432510793104736,-0.344880682549467,7,11
127,-0.34232344871772413,-0.13042127761291203,0.7489032025531,-0.023971074553374935,-0.3998204956563979,7,12
