,SO,LA_MMS,LA_rsFC,LA_MMS_o,LA_rsFC_o,Subject_left,Subject_right
231,0.6275864838067241,0.36461636685790627,0.28289219112707303,-0.18420582281529785,-0.11393502507366304,15,16
232,-1.0430027261093957,0.17863397326843974,0.7590196682688091,-0.215842975720692,-0.06524014636533781,15,17
233,-0.5020412508675122,-1.404624019905581,1.001170195978303,-0.4851683363206908,-0.04047473974197546,15,18
234,0.6275864838067243,0.7792056546873881,0.6953355897884768,-0.11368073472038553,-0.07175329384396589,15,19
235,-0.5020412508675122,0.451639383630073,0.9632870913365043,-0.1694024834519655,-0.044349150008531124,15,20
236,-1.7593938703030334,0.6291023736197813,0.27452361051316326,-0.13921455199784094,-0.11479090304231443,15,21
237,-0.5020412508675122,0.8038059445718339,-0.17709574915626264,-0.10949602068606035,-0.16097926854781464,15,22
238,-0.30174164879669346,0.4306456151426217,0.597202102561504,-0.17297369818299024,-0.08178967797879688,15,23
239,,-0.9703792995161442,0.16116440230052984,-0.4112996955737269,-0.12638446392546998,15,24
240,-1.6117101260806654,1.4294070496819264,0.284632171900026,-0.0030760664196338716,-0.11375707241022426,16,17
241,0.6275864838067241,-2.1156849040842367,0.36784457070170296,-0.6061257102077156,-0.10524670940617897,16,18
242,0.48266455937134656,1.014438007881723,0.03642957977050464,-0.0736657538252996,-0.1391414404609702,16,19
243,0.6275864838067241,1.3434961330681543,0.20468879681892738,-0.017690228291063925,-0.1219331032843034,16,20
244,-0.06439422409468612,1.3953151456554835,0.22919295488728864,-0.008875383009253723,-0.11942699502071064,16,21
245,0.6275864838067243,0.19718606254861276,-0.3687474924423965,-0.2126871109426155,-0.18058002431511777,16,22
246,1.4367226935726216,-0.26048055957285454,0.11066927825839228,-0.29054001209256697,-0.1315487404241812,16,23
247,,-1.7385243976842333,0.42008295000827767,-0.5419675693183588,-0.09990414535269565,16,24
248,-1.0430027261093957,-2.17070536094602,0.5127774157208117,-0.6154851478032077,-0.09042402504562674,17,18
249,-1.6117101260806654,0.9182937179977995,0.2584775377556213,-0.09002069765268406,-0.11643197944345829,17,19
250,-1.0430027261093957,1.3535935793834357,0.2765691260578863,-0.01597256864132457,-0.11458170248967203,17,20
251,1.1989839194919663,1.349000202035912,-0.1348358750629333,-0.01675394035448019,-0.15665723392053943,17,21
252,-1.0430027261093961,0.14742721358759234,-0.019688047170617836,-0.22115150524679428,-0.14488074593794342,17,22
253,-0.595119200012887,-0.29208213366909036,0.6522404013318042,-0.29591570283639435,-0.07616075838982195,17,23
254,,-1.7444940334125598,0.2244104338969792,-0.5429830540353877,-0.11991611671757463,17,24
255,0.6275864838067243,-2.1734746933959475,0.8630949526395474,-0.6159562342994791,-0.05459607814354328,18,19
256,2.1238409097694446,-1.7408148494402274,1.2035530062679296,-0.5423571942233203,-0.019776487965236123,18,20
257,-0.06439422409468612,-2.011799680722144,0.5369636960418006,-0.5884539691752154,-0.08795042702161371,18,21
258,2.1238409097694437,-0.5081427388858432,-0.2709611369392938,-0.33266940985214033,-0.1705791423052453,18,22
259,-0.30174164879669346,-0.40540409401799976,0.693106936042143,-0.3151927113634021,-0.07198122444883681,18,23
260,,-0.9809353323762747,0.6022178058792013,-0.41309536461112784,-0.0812767080780501,18,24
261,0.6275864838067243,0.9438767148643009,0.8824045416636276,-0.08566881698256901,-0.05262123287504539,19,20
262,-1.4044091028941768,1.127855635320926,0.49586151243197796,-0.054372471530086064,-0.09215406142965654,19,21
263,0.6275864838067243,0.3143526981885941,-0.13956194537389743,-0.19275609115299475,-0.1571405822497326,19,22
264,0.3108850053221407,0.26336250117860593,0.5410614348245708,-0.2014299480076499,-0.08753133990191364,19,23
265,,-1.1047728390153013,0.24245611742547182,-0.43416115507304576,-0.11807053457242322,19,24
266,-0.06439422409468612,1.3193094022164524,0.46569261613353025,-0.02180459249225808,-0.09523951819605869,20,21
267,2.1238409097694437,0.5419754899434759,-0.15791034275654245,-0.15403555998595342,-0.15901712378101263,20,22
268,-0.30174164879669346,0.008388899505442575,0.6255697754147632,-0.24480307955675262,-0.0788884373339187,20,23
269,,-1.3588856762148396,0.379773498777571,-0.477387863421855,-0.10402670481988241,20,24
270,-0.06439422409468612,0.42865323762075963,-0.3904936980169399,-0.17331261818013555,-0.1828040691217221,21,22
271,0.8548483990414063,-0.014921994713958574,-0.07306552657913551,-0.24876845665803127,-0.15033980892073395,21,23
272,,-1.5340884420040979,0.31686453852134855,-0.5071913119297715,-0.11046057880617977,21,24
273,-0.30174164879669346,0.5994796763956143,0.16694883527561197,-0.144253619317406,-0.12579287390884464,22,23
274,,-0.3102662009574421,-0.5140892295950827,-0.29900896401096255,-0.19544452720916206,22,24
275,,-0.7296781787942445,0.23429667777253418,-0.3703544318108146,-0.11890502311446849,23,24
276,1.1223428994153495,1.1133351640498224,0.27569242722849496,-0.056842524533470495,-0.11467136491246943,2,1
277,0.3108850053221407,1.288619815629184,0.5767393092038295,-0.027025146571199365,-0.08388246465552307,3,1
278,0.2830468295265667,-0.6470921521422135,-3.4394254518784835,-0.356305861391796,-0.494626782726744,4,1
279,0.6861642347389677,0.6271102652331475,0.6161022052532633,-0.13955342621284417,-0.0798567120141459,5,1
280,-0.19311393785139971,-1.1899748993047468,0.6061022722716922,-0.44865473458456606,-0.08087943291769928,6,1
281,0.4663307518235148,1.0698357691057803,-0.7146052311321338,-0.0642421336178367,-0.21595185527294114,7,1
282,-0.595119200012887,1.4322417143940782,0.6972993226933244,-0.0025938663618594315,-0.07155245742891347,8,1
283,-1.3643996088451682,0.8026404337115605,0.62988922873926,-0.10969428378283907,-0.07844667485260737,9,1
284,-1.6565691518492884,0.39323994272002893,0.9620891103613619,-0.1793367143541601,-0.04447167084818027,10,1
285,0.6861642347389675,0.3163706886330078,0.46706101220587554,-0.19241281418457123,-0.09509956853138524,11,1
286,0.9779289367690722,0.23430435250564136,0.20310580164493452,-0.20637298092045098,-0.1220950005947804,12,1
287,0.6861642347389675,0.5076246504144789,-0.2118883145360126,-0.15987892365943335,-0.16453760078541002,13,1
288,0.41030062530932837,-1.3792655605927386,0.8356830486706801,-0.4808546513570672,-0.05739956965161874,14,1
289,1.597037748819364,0.5626231749692979,0.731924348069189,-0.15052321693187765,-0.06801125997256818,15,1
290,-0.43967345351151293,0.7280877777547201,0.2060562046935716,-0.12237631099244795,-0.12179325468535185,16,1
291,-0.595119200012887,0.7612687939637887,0.37664239158842283,-0.1167319440010226,-0.10434693184335442,17,1
292,0.172953200607321,-1.3268255900459154,0.9989050848067685,-0.47193417595870035,-0.04070639894891914,18,1
293,0.6861642347389675,0.739966277630675,0.6984054930381175,-0.12035567931001123,-0.07143932631727545,19,1
294,0.172953200607321,0.9249723050932881,1.0216965221413086,-0.08888461440816808,-0.03837545538889553,20,1
295,-1.902879470366871,0.8775299264247116,0.36942246898463593,-0.0969549578378075,-0.10508533336889847,21,1
296,0.172953200607321,1.0300581453836373,0.0718032386073836,-0.07100863844457073,-0.13552367818253164,22,1
297,-1.4803110754185362,0.8860663560338797,0.5135874765246653,-0.09550284012064592,-0.09034117787867302,23,1
298,,-0.9365209504160688,0.3587553495287006,-0.4055401086207393,-0.10617628928514222,24,1
299,0.6275864838067243,1.249688838259606,-0.12978575088848493,-0.033647629807524004,-0.15614074370322828,3,2
300,-0.06439422409468612,0.42555360631359346,-2.917868410864416,-0.1738398912607887,-0.44128569641911075,4,2
301,-0.7563749319960966,1.1363293676383315,0.31337079101301923,-0.05293101914402365,-0.11081789406170106,5,2
302,-1.0137839229027146,-1.1092102225011813,0.2365231542946433,-0.43491599093214617,-0.11867731518036251,6,2
303,0.9142142779200234,0.8057687992202429,-0.5873214545059199,-0.1091621227753804,-0.20293419012670977,7,2
304,0.9142142779200234,1.1055442257988726,0.11621897873142042,-0.0581678279665786,-0.13098115715210468,8,2
305,-1.862212840008768,0.4591809688522121,-0.37211052056531735,-0.16811959704418789,-0.1809239705362462,9,2
306,-0.06439422409468612,1.0129080466847113,0.0965071985071096,-0.07392601295733348,-0.13299713563104099,10,2
307,1.3195671917081346,1.0468966815101752,0.3399180648978205,-0.06814426331821222,-0.1081028306723385,11,2
308,-0.06439422409468612,1.0578209189519743,0.2060960546376029,-0.06628595961725048,-0.12178917912096143,12,2
309,-0.23738940107003875,1.191784078511696,-0.05425349967992538,-0.04349771132727542,-0.14841585071186525,13,2
310,-0.5020412508675122,-0.05904679561328069,0.39481061584199934,-0.25627445250005376,-0.10248881711810365,14,2
311,1.6861938829966185,0.40061523727844833,0.20637645987878123,-0.17808211537216134,-0.12176050129860527,15,2
312,0.2815961298560191,0.3592564675563529,0.37063703741830223,-0.18511758629187225,-0.10496111608382308,16,2
313,-0.06439422409468612,0.38280511390795047,0.03824838715366088,-0.18111176557432052,-0.13895542598130128,17,2
314,-0.9396882776403382,-0.06565095125711311,0.4879884297067297,-0.2573978743352203,-0.09295926345384564,18,2
315,-0.7563749319960966,0.24856831217667488,0.13495242767181762,-0.20394656267494227,-0.12906523532919822,19,2
316,-0.9396882776403382,0.6493998837478584,0.33109722001723585,-0.13576177660804656,-0.10900496296292495,20,2
317,-0.9118940471988597,0.497804305632646,0.19448076642084078,-0.16154944603227872,-0.12297710688827468,21,2
318,-0.9396882776403382,1.1419876724749094,-0.36156560864144816,-0.0519684944025941,-0.17984551312352703,22,2
319,-0.5390890734987004,0.8916144789618834,0.14569187090883384,-0.09455905823880484,-0.12796688265910905,23,2
320,,-0.3796311587614807,0.32854703240219557,-0.3108085205924672,-0.10926577772905299,24,2
321,-1.077350259074632,-0.024546780838769728,-3.236487290668087,-0.2504057128758672,-0.4738717336698103,4,3
322,1.0297233428373793,0.9316664037040188,0.5021449811001182,-0.08774589252582177,-0.09151143364749315,5,3
323,-1.9407903711788201,-0.930846895224196,0.6308287062210893,-0.40457490461279877,-0.07835059188276594,6,3
324,1.4829216778912933,0.9094936142292132,-0.41825983813060613,-0.09151766853867371,-0.1856437893436047,7,3
325,1.4829216778912933,1.312256127476286,0.3487507619202143,-0.023004413223305153,-0.10719948623031039,8,3
326,-0.06439422409468612,0.5938001132371042,0.3085057885826349,-0.14521976027630912,-0.11131545136439114,9,3
327,-0.06439422409468612,0.7755293674129906,0.6945689869669093,-0.11430610178002776,-0.0718316964424418,10,3
328,-0.6114530075607187,0.6117186741322715,0.7825575924409583,-0.14217166394878056,-0.06283285752435508,11,3
329,-0.06439422409468587,0.5688408842653427,0.5819763592582904,-0.14946553283649777,-0.08334685700959954,12,3
330,0.2091351676383302,0.6486812173063626,-0.5278919866703725,-0.1358840277505271,-0.19685617348855045,13,3
331,-1.448355639897507,-0.6618408611080786,0.8281685188868764,-0.35881473952646614,-0.05816810147122531,14,3
332,1.3195671917081346,0.14097564343891753,0.94637790356908,-0.22224897101940955,-0.04607849957754562,15,3
333,1.0297233428373793,0.40726742800819105,0.028793294247476935,-0.17695052236913078,-0.1399224245779933,16,3
334,-1.6117101260806654,0.49133878634680167,0.46008793027271283,-0.16264928466921202,-0.09581272497637128,17,3
335,-0.7563749319960966,-0.7065879338980565,0.7256539242269924,-0.3664265889956705,-0.06865255362417289,18,3
336,1.0297233428373789,0.32682823265757316,0.45232956635582716,-0.19063389891772953,-0.09660619438959595,19,3
337,-0.7563749319960966,0.7066947841208776,0.6591358730756263,-0.1260154372432477,-0.07545553935432792,20,3
338,-1.4044091028941768,0.5322994791024261,0.31115724871977635,-0.1556815299543165,-0.11104427917631843,21,3
339,-0.7563749319960966,0.8384498201542784,-0.5745708174413034,-0.10360280914122666,-0.2016301470812576,22,3
340,0.6861642347389675,1.0210637054278073,0.14720140606755058,-0.07253866753328708,-0.12781249830830255,23,3
341,,-0.713280418368305,0.03655325644795518,-0.36756503629928783,-0.13912879170386916,24,3
342,-1.077350259074632,0.5422188507589419,-3.568586980369197,-0.1539941622859804,-0.5078364907683677,5,4
343,0.9779289367690722,-1.8288813273218514,-3.3356996629844837,-0.5573380350051127,-0.48401845837747504,6,4
344,0.4131178301574188,-1.100016621501495,-2.7047092280827125,-0.43335208289244054,-0.41948531511486,7,4
345,-1.4969303868510013,-0.7128049373354859,-2.697660550673916,-0.3674841530186257,-0.41876442731074515,8,4
346,-0.6492246635676137,-1.8756543584140868,-2.7820923352528406,-0.5652945168416688,-0.4273995002829657,9,4
347,0.4131178301574188,1.0785007036944738,-3.2513310368717185,-0.06276815613423226,-0.47538984479690205,10,4
348,0.9485618108852598,0.5742105591359994,-3.0648709042801943,-0.1485521064542661,-0.4563200494660612,11,4
