,SO,LA_MMS,LA_rsFC,LA_MMS_o,LA_rsFC_o,Subject_left,Subject_right
0,1.0562861872585998,0.7158675547328296,0.7638745829236079,-0.006874127323996161,-0.4001443498222056,1,2
1,-1.6367329101284682,0.3933503279839632,-0.8597148409859586,-0.009651513842324159,-0.5765179390159936,1,3
2,0.24824249911019333,0.7749511520156428,-1.9988587755123521,-0.006365323536360396,-0.700265298651384,1,4
3,-0.7284022961067074,0.5923004320750614,-0.47295905286044604,-0.007938236872617268,-0.5345039264284317,1,5
4,0.24824249911019333,-0.2422467044154592,-1.2600438761791377,-0.015125015666305856,-0.6200064390984135,1,6
5,0.7544979192107304,0.5656743591607292,-1.4936744759538174,-0.008167529728362514,-0.6453861729282471,1,7
6,0.24824249911019333,0.7322128231532308,1.0743038122566875,-0.006733368553970448,-0.3664218356435308,1,8
7,-1.3550229007847903,0.9829096937830691,-0.08477427446052899,-0.0045744695838496885,-0.4923346799252578,1,9
8,-1.771363952880515,0.1410713650592942,1.1184607778258033,-0.01182403714456109,-0.36162498097655604,1,10
9,1.0562861872585998,0.5285830361200162,-1.3420415365360108,-0.008486945040216354,-0.6289139999938338,1,11
10,-1.2071118976294397,-0.08371276101372316,-1.2808105351534114,-0.013759786151157475,-0.6222623605308384,1,12
11,0.02719522429434789,0.4578653599279618,0.4920774840266015,-0.009095936759645453,-0.4296701826214183,1,13
12,-1.0538170612827336,0.21612127634076472,0.7274833407586468,-0.011177737987470867,-0.40409759927144073,1,14
13,0.7544979192107304,0.5340017999703683,-0.6975489577599605,-0.008440280861016742,-0.5589015524787633,1,15
14,0.48861711761235227,0.2630302364556172,0.16998858412933088,-0.01077377719838339,-0.4646593088609623,1,16
15,0.24824249911019333,0.5124562311661544,-0.010674759646127041,-0.00862582249217162,-0.4842851095148618,1,17
16,0.24824249911019333,0.15079228102392997,1.1744879910569692,-0.01174032458998489,-0.3555386388603876,1,18
17,1.0562861872585998,-2.656081725568007,0.09548466400278521,-0.035911976142179496,-0.47275281058511376,1,19
18,0.24824249911019333,0.8733083083293103,1.297187182429841,-0.005518311912577048,-0.3422095936874411,1,20
19,-1.0538170612827336,0.8835581969531351,0.29424200243458054,-0.005430044061693097,-0.45116142507743584,1,21
20,-2.029841982951754,0.4261421698610229,0.4030602506202473,-0.009369123904711906,-0.4393402930106409,1,22
21,-0.5545627981232469,-0.7779331317414776,-0.39736486991002273,-0.019738128200803375,-0.5262919873921248,1,23
22,0.02719522429434789,0.6366955226129685,0.44079506726640644,-0.007555924500708076,-0.43524108852492405,1,24
23,-1.207111897629439,0.07030244588977472,-0.9055129143163939,-0.012433470147565039,-0.5814930703222807,2,3
24,0.02719522429434789,0.5739226209940012,-1.1882879366337482,-0.00809649906917479,-0.612211455700999,2,4
25,-0.8945038436592591,0.10437102473748629,0.8981200626258414,-0.012140085473065443,-0.38556100951495587,2,5
26,-0.37179123027213357,-0.30293322273115714,0.5870101593201431,-0.015647623154635554,-0.4193574665943749,2,6
27,1.0562861872585998,0.6294182143086356,-0.2921362285602282,-0.007618593705010482,-0.5148608011035629,2,7
28,1.0562861872585998,0.8532442115276382,0.3373050434186544,-0.0056910957124414316,-0.4464834055066559,2,8
29,-1.4980803797549977,0.3977475862223416,-1.6953904447090857,-0.009613646451884303,-0.6672989600424912,2,9
30,-1.0538170612827336,0.4318434582264826,-0.04973823890975128,-0.00932002673987842,-0.488528649133106,2,10
31,1.4142628278241336,0.7948227635629789,1.0044700074875272,-0.006194197340822327,-0.37400801390560423,2,11
32,-1.3550229007847903,0.3925702354243836,0.7034292739263567,-0.009658231680561406,-0.40671063803570073,2,12
33,-0.5545627981232469,0.8059591240845856,1.017218433850713,-0.006098295556326224,-0.37262312824354227,2,13
34,-1.2071118976294397,0.7161508330021238,1.2383464498223749,-0.006871687847339351,-0.34860157373359146,2,14
35,1.0562861872585998,0.9033706728933708,0.4828415797121674,-0.005259427117829952,-0.43067349637143315,2,15
36,0.7544979192107304,0.6025648205953588,1.5074604991192406,-0.007849844154552156,-0.31936720568586885,2,16
37,0.48861711761235227,0.9639718945394353,0.25145199957919756,-0.004737554169551607,-0.4558097840000034,2,17
38,0.02719522429434789,0.523290856378374,2.0929167087746845,-0.008532519128816746,-0.25576799058130373,2,18
39,0.24824249911019333,-2.995413390764444,0.19318407429651527,-0.0388341617310201,-0.4621395389033308,2,19
40,0.02719522429434789,0.8386628020331639,2.411504845494166,-0.005816664850426446,-0.22115915886541915,2,20
41,-0.5545627981232469,0.755531976959058,0.8290598970734862,-0.006532553533786881,-0.3930631458860194,2,21
42,-1.9023043656257217,0.027254144368775934,-0.2501233768146287,-0.012804184523000368,-0.5102968655755802,2,22
43,-0.37179123027213357,-0.7958019126990206,0.3401705856939347,-0.01989200683801825,-0.4461721162307867,2,23
44,0.24824249911019333,0.5069493140001659,1.281927075585771,-0.008673245811690223,-0.34386732794952335,2,24
45,-2.394416789278532,0.0690885504384835,-1.5545203874436275,-0.012443923718975973,-0.6519959793480153,3,4
46,-0.5545627981232469,0.6792368507061506,-0.7307093490692732,-0.007189575973192755,-0.5625038284902752,3,5
47,-3.058176472276113,-0.6659517523185169,-0.4987556002273492,-0.018773790336906012,-0.5373062541480546,3,6
48,-0.37179123027213357,0.4477441836131923,-0.338807344400093,-0.009183096192738775,-0.5199307726685012,3,7
49,-0.37179123027213357,0.2969969405567106,-0.5384678323378391,-0.01048126982755736,-0.5416202690147922,3,8
50,-1.4980803797549977,0.33697973672067316,-1.540312311531459,-0.010136954331141056,-0.6504525291953698,3,9
51,-1.3550229007847894,-0.2149192757471558,-0.30077528651017105,-0.01488968302150727,-0.5157992783044155,3,10
52,-1.771363952880515,0.4292443821682038,0.9374200824030092,-0.009342408920443284,-0.3812917740534467,3,11
53,-1.6367329101284682,-0.3144380610895738,0.8289938125601801,-0.015746698119636075,-0.39307032477166026,3,12
54,-1.4980803797549977,0.20268153481821602,-0.7269483148667762,-0.01129347554757213,-0.5620952602330507,3,13
55,-2.510591219956071,0.10839223025722872,1.0118377725299441,-0.012105456494915835,-0.3732076396572068,3,14
56,-0.37179123027213357,0.041877687690271385,1.4399962475526311,-0.012678252545720492,-0.32669597490291835,3,15
57,-0.8945038436592591,-0.014533990262331459,-0.5130618525141383,-0.013164046856310355,-0.5388603693859186,3,16
58,-2.154229063736199,0.009115275293092149,0.5223532556036916,-0.012960389048682183,-0.4263812683059971,3,17
59,-1.3550229007847894,0.06839854408137946,-0.383090897696526,-0.012449865771662894,-0.5247413787996614,3,18
60,-0.8945038436592591,-2.586512567460353,-0.9785060757257353,-0.035312874991002594,-0.5894224554702614,3,19
61,-1.3550229007847894,0.6936130092725212,-1.6827697128710664,-0.007065774372298195,-0.665927946078158,3,20
62,-2.029841982951753,-0.26567758608675107,0.1283179566886226,-0.015326792841194743,-0.4691860679155866,3,21
63,-1.9023043656257208,-0.2639414460004517,-2.1318538005694054,-0.015311841912470023,-0.7147127997060205,3,22
64,-1.9023043656257208,-0.8970227251634426,-2.0154315582740354,-0.020763679097967943,-0.7020656313805591,3,23
65,-0.8945038436592591,0.3238292758138113,-0.8965768606913701,-0.010250200724832011,-0.5805223299196496,3,24
66,-0.7284022961067074,0.6426843126699097,-2.4330835489806,-0.007504351488832351,-0.7474359568766867,4,5
67,0.7544979192107304,-0.2717025158847582,-1.700356383604177,-0.015378677073747342,-0.6678384193748483,4,6
68,0.7544979192107304,0.6970000946114734,-0.8527787246672774,-0.007036606177930217,-0.5757644555846679,4,7
69,-0.1785505625281905,0.5781088893484294,-0.5419269079879288,-0.00806044863736717,-0.5419960349434899,4,8
70,-0.7284022961067074,0.6763597789704373,-0.5167649237085911,-0.007214352138892749,-0.5392626410119761,4,9
71,-0.5545627981232469,-0.04809811337917853,-1.3461759176630606,-0.01345308736426691,-0.629363125633441,4,10
72,1.0562861872585998,0.6892419277146307,-1.1572596634088785,-0.00710341633986618,-0.6088407957086606,4,11
73,-0.8945038436592591,0.12515592039489276,-0.4061362684105423,-0.011961094448103277,-0.5272448409972317,4,12
74,-0.7284022961067074,0.5892104519454852,-0.43131186941808747,-0.007964846518372622,-0.5299797141396788,4,13
75,0.4886171176123519,0.1981378207815062,-0.7544200706923844,-0.011332604155479088,-0.5650795690152245,4,14
76,0.24824249911019333,0.585777562789315,0.030274916137823175,-0.00799440915649082,-0.4798366688019716,4,15
77,0.02719522429434789,0.4936041736132698,-1.179470815668286,-0.008788168705482251,-0.611253635178068,4,16
78,0.7544979192107304,0.6420278648954044,1.3490198129884248,-0.007510004548723991,-0.3365789170186072,4,17
79,0.7544979192107304,0.3841584099266815,-0.953937543047105,-0.009730670883165728,-0.5867535293083007,4,18
80,0.02719522429434864,-2.649063404003214,-0.6422515685334408,-0.035851537225809534,-0.5528944925242569,4,19
81,0.7544979192107304,0.7360967189624437,-2.64762218142052,-0.0066999220309185235,-0.7707416941936004,4,20
82,0.02719522429434864,0.829322215248693,-2.245737260378565,-0.005897102165573841,-0.7270841752893754,4,21
83,-1.2071118976294397,0.5180890769285716,-0.3647190078374056,-0.0085773147270576,-0.5227456056645277,4,22
84,-1.207111897629439,-1.0650085189523468,1.2768239452919101,-0.022210304084927867,-0.3444216906429465,4,23
85,0.48861711761235227,0.6002346525380542,-1.3454977501995435,-0.00786991060933671,-0.62928945501952,4,24
86,-1.0538170612827336,-0.5823409238304024,1.5026129329437747,-0.018053768060359694,-0.3198938059658599,5,6
87,0.02719522429434789,0.5448665546750487,-0.4809859062648136,-0.008346718034789116,-0.5353758986918699,5,7
88,0.02719522429434789,0.32584337633334837,-0.37476704865018434,-0.010232856114480778,-0.5238371433380412,5,8
89,0.75449791921073,0.7602889549045206,-0.7860722409802424,-0.00649158838427566,-0.5685180041252536,5,9
90,0.4886171176123519,-0.4657066848527675,1.1096101182052995,-0.017049361671971117,-0.3625864448670031,5,10
91,-0.5545627981232469,0.5459563071317295,1.2370448077271465,-0.008337333532100654,-0.3487429735756946,5,11
92,1.0562861872585994,-0.2725404351440698,-0.4703029401669091,-0.015385892891884311,-0.5342153878840414,5,12
93,0.24824249911019333,0.15468935613719448,0.14117276050059926,-0.011706764572153904,-0.46778962627011145,5,13
94,0.24824249911019297,-0.17466477412958326,0.20768560043851614,-0.014543027708792098,-0.4605642106973282,5,14
95,1.0562861872585994,0.06438664985391165,-0.005998932841917445,-0.012484414564769699,-0.4837771656075154,5,15
96,-0.17855056252819085,-0.06727777410749743,1.3265315151686141,-0.013618254762206919,-0.33902186333430073,5,16
97,-0.37179123027213357,0.1084032246845926,-0.3886565984778101,-0.012105361815401674,-0.5253459913998162,5,17
98,1.0562861872585994,0.17356023589665476,0.9105677655824587,-0.011544256269694374,-0.38420879200519276,5,18
99,0.24824249911019333,-2.421851103591992,-1.197708711845642,-0.03389487777440044,-0.6132348523261806,5,19
100,1.0562861872585994,0.6287305676465217,-0.36489079189402246,-0.007624515436968743,-0.5227642668914275,5,20
101,0.24824249911019333,0.1252591736427995,-0.2003272465121417,-0.011960205273340116,-0.5048874177804211,5,21
102,1.0562861872585994,-0.06825871902556882,-1.4614846901119045,-0.013626702258851169,-0.6418893356239941,5,22
103,-1.6367329101284682,-1.261017917393829,-1.1438281557370267,-0.023898256899680472,-0.6073817056323875,5,23
104,1.4142628278241334,0.4636295205829977,-0.029150234850431226,-0.00904629816435504,-0.4862921353219143,5,24
105,-0.17855056252819085,-0.8318076978429401,-0.24377541119257992,-0.02020207394125055,-0.5096072740665745,6,7
106,-0.17855056252819085,-0.24305763217618037,-0.31684454862467665,-0.015131999044690536,-0.5175449126335715,6,8
107,-0.37179123027213357,-0.42810090298946796,-2.0224407616703384,-0.016725516051037385,-0.7028270543993285,6,9
108,-1.4980803797549977,-0.07328669759329587,0.7228637972250028,-0.01367000115494183,-0.4045994290206786,6,10
109,1.0562861872585998,-0.3318829576091293,0.7602424448622035,-0.015896926437346273,-0.40053891584789125,6,11
110,-1.2071118976294397,-0.8498835553890339,-0.33045456834945613,-0.020357735837397358,-0.5190233948117058,6,12
111,0.02719522429434789,-0.4582508480087858,-0.2511553981930177,-0.016985155052864062,-0.5104089760093824,6,13
112,-0.7284022961067074,-0.4157550181523386,0.9738119989717883,-0.016619198337564756,-0.3773384513424496,6,14
113,-0.17855056252819085,-0.6797655659316874,0.29758769886552544,-0.018892749252938705,-0.45079797574770464,6,15
114,0.48861711761235227,-0.7068226955850492,1.4739667132643737,-0.019125754193113312,-0.32300569897728615,6,16
115,0.7544979192107304,-0.6889815174593988,0.001028850872952529,-0.018972113260203226,-0.4830137241736062,6,17
116,0.7544979192107304,-0.5308196304647987,0.5599770440364739,-0.017610087742744064,-0.4222941250250446,6,18
117,0.48861711761235227,-2.5744957852231276,-0.7374670464893217,-0.03520939137458994,-0.5632379299392669,6,19
118,0.7544979192107304,-0.49748201483128984,0.23495313686611088,-0.0173229978246424,-0.45760208665452273,6,20
119,0.02719522429434789,-0.2719552647443349,0.8263939230085794,-0.015380853643607462,-0.39335275568982864,6,21
120,-1.771363952880515,-0.4597534013820349,-0.9842048874639463,-0.016998094428301455,-0.590041528165369,6,22
121,-0.1785505625281905,0.11801694043101642,-0.8675749709049815,-0.012022572425283463,-0.5773717997919583,6,23
122,0.02719522429434789,-0.8812299809479369,0.1810945994523048,-0.020627678440534217,-0.4634528414158632,6,24
123,1.4142628278241336,0.6497355304110018,0.017899576221754306,-0.0074436292840393825,-0.4811810253778074,7,8
124,-0.37179123027213357,0.46740132517615773,-1.9704889434190576,-0.009013816925035171,-0.6971834301460628,7,9
125,-0.17855056252819085,0.0969002948426754,-1.0827216276358989,-0.012204420345038264,-0.6007435879373271,7,10
