,SO,LA_MMS,LA_rsFC,LA_MMS_o,LA_rsFC_o,Subject_left,Subject_right
0,0.9313692173779271,0.6856294332845678,0.7638745829236079,-13371.182962457151,-0.4001443498222056,1,2
1,-1.2182439170859718,1.0388502755593678,-0.8597148409859586,-9813.647515279423,-0.5765179390159936,1,3
2,0.2148315058899608,0.00047903150360100426,-1.9988587755123521,-20271.814378446918,-0.700265298651384,1,4
3,-1.7556472007019466,0.48512657647611956,-0.47295905286044604,-15390.588204126107,-0.5345039264284317,1,5
4,1.4687725009939019,-0.2666037397550306,-1.2600438761791377,-22961.792749949233,-0.6200064390984135,1,6
5,0.2148315058899608,0.8676306057541218,-1.4936744759538174,-11538.121192040388,-0.6453861729282471,1,7
6,0.2148315058899608,1.3148924367126424,1.0743038122566875,-7033.432828926578,-0.3664218356435308,1,8
7,-1.2182439170859718,0.7439376547416388,-0.08477427446052899,-12783.919868468945,-0.4923346799252578,1,9
8,-2.11391605644593,-0.22647472020956713,1.1184607778258033,-22557.625179955136,-0.36162498097655604,1,10
9,0.9313692173779271,1.2999833418057405,-1.3420415365360108,-7183.592806109851,-0.6289139999938338,1,11
10,-2.11391605644593,-0.0245426121862944,-1.2808105351534114,-20523.824944415166,-0.6222623605308384,1,12
11,-0.23300456379001816,1.0421539290790518,0.4920774840266015,-9780.374097930155,-0.4296701826214183,1,13
12,-1.7556472007019466,1.2688744649483839,0.7274833407586468,-7496.912177156005,-0.40409759927144073,1,14
13,-0.5912734195340014,0.9133643035578689,-0.6975489577599605,-11077.504966736311,-0.5589015524787633,1,15
14,0.9313692173779271,0.5320110559805282,0.16998858412933088,-14918.381647216169,-0.4646593088609623,1,16
15,0.2148315058899608,1.1125597753397338,-0.010674759646127041,-9071.267318874181,-0.4842851095148618,1,17
16,-0.5912734195340014,0.6144803617829601,1.1744879910569692,-14087.775285465748,-0.3555386388603876,1,18
17,0.9313692173779271,-0.735775749671799,0.09548466400278521,-27687.153930091583,-0.47275281058511376,1,19
18,-0.5912734195340014,1.3070871201895844,1.297187182429841,-7112.045659439049,-0.3422095936874411,1,20
19,-1.2182439170859718,0.7417412145348486,0.29424200243458054,-12806.041762077883,-0.45116142507743584,1,21
20,-2.382617698253917,-0.39284423245451267,0.4030602506202473,-24233.249509848447,-0.4393402930106409,1,22
21,1.2000708591859146,-1.395855055517454,-0.39736486991002273,-34335.27671178033,-0.5262919873921248,1,23
22,-1.2182439170859718,0.30742276626184606,0.44079506726640644,-17180.368217854713,-0.43524108852492405,1,24
23,-0.6808406334699971,0.3199627869806877,-0.9055129143163939,-17054.068852482284,-0.5814930703222807,2,3
24,0.7522347895059356,-0.6405306974650372,-1.1882879366337482,-26727.87404385475,-0.612211455700999,2,4
25,-1.2182439170859718,-0.5325435997887636,0.8981200626258414,-25640.260058940716,-0.38556100951495587,2,5
26,0.9313692173779271,0.24766849074674788,0.5870101593201431,-17782.19553896167,-0.4193574665943749,2,6
27,0.7522347895059356,-0.26091931525981976,-0.2921362285602282,-22904.540914218698,-0.5148608011035629,2,7
28,0.7522347895059356,0.7191268729936154,0.3373050434186544,-13033.806695566522,-0.4464834055066559,2,8
29,-0.6808406334699971,-0.04030102029325589,-1.6953904447090857,-20682.538951976458,-0.6672989600424912,2,9
30,-1.576512772829955,0.5840623850485149,-0.04973823890975128,-14394.136115611858,-0.488528649133106,2,10
31,1.4687725009939019,0.8091556781671689,1.0044700074875272,-12127.063300671378,-0.37400801390560423,2,11
32,-1.576512772829955,-0.6476322015094196,0.7034292739263567,-26799.39828405378,-0.40671063803570073,2,12
33,0.3043987198259566,0.5722864464341574,1.017218433850713,-14512.7398728946,-0.37262312824354227,2,13
34,-1.2182439170859718,0.7153765290586971,1.2383464498223749,-13071.57904614939,-0.34860157373359146,2,14
35,-0.05387013591802658,0.001940237618735177,0.4828415797121674,-20257.097544307842,-0.43067349637143315,2,15
36,1.4687725009939019,-0.17124211283150992,1.5074604991192406,-22001.33875777787,-0.31936720568586885,2,16
37,0.7522347895059356,0.2404163099973396,0.25145199957919756,-17855.237350195697,-0.4558097840000034,2,17
38,-0.05387013591802658,0.043269392290592124,2.0929167087746845,-19840.842569657634,-0.25576799058130373,2,18
39,1.4687725009939019,-1.627311701527071,0.19318407429651527,-36666.439327670014,-0.4621395389033308,2,19
