,SO,LA_MMS,LA_rsFC,LA_MMS_o,LA_rsFC_o,Subject_left,Subject_right
0,0.48108043846456683,0.14356518341321395,0.7638745829236079,-0.004023140548788801,-0.4001443498222056,1,2
1,-1.6353565364499512,0.4116892958584824,-0.8597148409859586,-0.0021192784631928635,-0.5765179390159936,1,3
2,-0.4501518304978213,0.5427011011725239,-1.9988587755123521,-0.0011890062596669863,-0.700265298651384,1,4
3,-1.8470002339414031,0.19171540704175222,-0.47295905286044604,-0.003681241476962308,-0.5345039264284317,1,5
4,1.3276552284303742,-0.27263233327075476,-1.2600438761791377,-0.006978423700711731,-0.6200064390984135,1,6
5,-0.4501518304978213,0.40768366274326484,-1.4936744759538174,-0.0021477211606709835,-0.6453861729282471,1,7
6,-0.4501518304978213,0.6052852687404001,1.0743038122566875,-0.0007446164481561519,-0.3664218356435308,1,8
7,-1.6353565364499512,0.6250470830849605,-0.08477427446052899,-0.0006042942342005739,-0.4923346799252578,1,9
8,-1.9175481331052207,0.5457986551553897,1.1184607778258033,-0.0011670115366550122,-0.36162498097655604,1,10
9,0.48108043846456683,0.4833907628858043,-1.3420415365360108,-0.0016101496746256255,-0.6289139999938338,1,11
10,-1.9175481331052207,0.5198822588693625,-1.2808105351534114,-0.0013510354345217831,-0.6222623605308384,1,12
11,-0.917531662458111,0.566608610282211,0.4920774840266015,-0.001019246816027749,-0.4296701826214183,1,13
12,-1.8470002339414031,0.5640830243046377,0.7274833407586468,-0.0010371801803296863,-0.40409759927144073,1,14
13,-1.227942418778907,0.5677654689799657,-0.6975489577599605,-0.0010110323388106107,-0.5589015524787633,1,15
14,0.48108043846456683,0.35646834854178006,0.16998858412933088,-0.0025113844433979106,-0.4646593088609623,1,16
15,-0.4501518304978213,0.5828325621611041,-0.010674759646127041,-0.0009040458123617221,-0.4842851095148618,1,17
16,-1.227942418778907,0.36571256725893275,1.1744879910569692,-0.0024457442539869865,-0.3555386388603876,1,18
17,0.48108043846456683,-0.39597239594471856,0.09548466400278521,-0.00785422135582908,-0.47275281058511376,1,19
18,-1.227942418778907,0.5377505680238968,1.297187182429841,-0.001224158384849614,-0.3422095936874411,1,20
19,-1.6353565364499512,0.5375280985816988,0.29424200243458054,-0.00122573806797599,-0.45116142507743584,1,21
20,-1.9334214104170795,0.4502401569566783,0.4030602506202473,-0.0018455413414451406,-0.4393402930106409,1,22
21,0.8567480015118939,-2.8143861492074347,-0.39736486991002273,-0.025026590562498344,-0.5262919873921248,1,23
22,-1.6353565364499512,0.4148667692943881,0.44079506726640644,-0.002096716258147452,-0.43524108852492405,1,24
