,OS,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
0,-0.25357938947360736,1.4227279539906725,-0.3578050843280781,-0.6467792096718881,-2.4887408370013637,1,2
1,-1.1554854654364373,-1.0595066710640542,1.2094804986584735,-1.8802426524619353,-0.6485199293138116,1,3
2,-0.7045324274550226,-0.44994062900674225,-2.8396649859596548,-1.5773392035877831,-5.4028048279626,1,4
3,-0.25357938947360736,-0.07798286471304794,0.6116617875004301,-1.3925072381130956,-1.3504459236712145,1,5
4,-0.25357938947360736,0.10419361565266139,-0.7400004665887125,-1.30198073171473,-2.9374937260041656,1,6
5,-0.9751042502438715,0.662702156371335,-1.7419598475018254,-1.0244485997764319,-4.11393956422624,1,7
6,-0.25357938947360736,0.11338504956459802,-1.1709744634654324,-1.297413356172241,-3.4435197931941266,1,8
7,-0.25357938947360736,-0.9425533564592206,0.3437399332371427,-1.822126615959139,-1.6650250936666482,1,9
8,-1.3358666806290036,-0.03446254584291828,0.6337276561417098,-1.370881271815213,-1.3245373890296894,1,10
9,-0.25357938947360736,0.0717778897408997,0.3575627736776738,-1.3180886420951916,-1.6487950713539166,1,11
10,-0.25357938947360736,-0.1386212915158126,-0.5202897985494193,-1.422639475386138,-2.6795214908500213,1,12
11,-0.25357938947360736,-2.291331955913948,-1.2131774506683588,-2.4923570116084974,-3.4930722297511605,1,13
12,-0.7045324274550226,0.2637608607299923,-0.3302147733145148,-1.2226891283010244,-2.4563458046422886,1,14
13,-0.25357938947360736,0.41165945892695754,0.5458678225680068,-1.1491958685283594,-1.427697594446869,1,15
14,-0.25357938947360736,1.8789213464363022,-1.106487853377273,-0.420089167262359,-3.367803146886442,1,16
15,-0.25357938947360736,0.3201362691772776,-0.8944881274775492,-1.1946752553616158,-3.1188846777448487,1,17
16,-0.25357938947360736,1.4739631017141375,1.287394866694997,-0.6213196173090394,-0.5570371449211577,1,18
17,-0.25357938947360736,-0.1974141909357749,-0.4972062760503877,-1.4518546395765726,-2.6524180827749926,1,19
18,-0.25357938947360736,1.11949384767795,1.3387698791058387,-0.7974612527666691,-0.49671541862097424,1,20
19,-0.25357938947360736,0.9397120206703714,-0.5217104673672155,-0.886797816302424,-2.6811895623806907,1,21
20,-0.25357938947360736,0.07891053255495326,0.9846432399200691,-1.3145443139028394,-0.9125115265370458,1,22
21,-0.25357938947360736,0.7206672769300146,-1.0238083687187107,-0.9956447725941111,-3.270725423491838,1,23
22,-0.25357938947360736,0.1549084705898318,-1.8926598229395402,-1.2767796814433356,-4.290883223122171,1,24
23,-1.1554854654364373,-0.6311140753759844,0.0005561551513463506,-1.6673672858025401,-2.0679726933052947,2,3
24,-0.7045324274550226,0.07834424711074271,-0.7762240284485651,-1.3148257105067573,-2.980025448754011,2,4
25,-0.25357938947360736,0.2623065798112654,0.38527377097872567,-1.2234117845441896,-1.6162583357647993,2,5
26,1.7306139776446179,0.745481209012199,1.1505314812851721,-0.9833143193056454,-0.7177346374918021,2,6
27,-0.9751042502438715,1.3677041064638829,0.28778946751535145,-0.6741214696343009,-1.7307190666947785,2,7
