,OS,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
0,-0.5032683648653691,0.5178021011173687,-0.3578050843280781,-0.0018735706573609345,-2.4887408370013637,1,2
1,0.5707167024246453,0.1991931581104267,1.2094804986584735,-0.0290375535688997,-0.6485199293138116,1,3
2,1.0182104804621515,0.4625458123565342,-2.8396649859596548,-0.006584615079053946,-5.4028048279626,1,4
3,1.4657042584996574,0.17534879674495055,0.6116617875004301,-0.031070477750360093,-1.3504459236712145,1,5
4,-0.5032683648653691,0.28650682390820437,-0.7400004665887125,-0.021593359117575206,-2.9374937260041656,1,6
5,0.7497142136396477,0.4743487351721392,-1.7419598475018254,-0.005578320683663041,-4.11393956422624,1,7
6,-0.5032683648653691,0.3545248807990261,-1.1709744634654324,-0.01579427100152664,-3.4435197931941266,1,8
7,-1.30875716533288,0.2363165408136672,0.3437399332371427,-0.025872485683949065,-1.6650250936666482,1,9
8,0.39171919120964294,0.3688161679313444,0.6337276561417098,-0.014575823472143479,-1.3245373890296894,1,10
9,0.21272167999464053,0.4636909261108068,0.3575627736776738,-0.006486984892784653,-1.6487950713539166,1,11
10,-0.5032683648653691,0.3884127345118879,-0.5202897985494193,-0.01290505806708353,-2.6795214908500213,1,12
11,-1.5772534321553835,-2.9395353998785114,-1.2131774506683588,-0.29663948623440095,-3.4930722297511605,1,13
12,1.0182104804621515,0.46621453444357774,-0.3302147733145148,-0.006271826922076618,-2.4563458046422886,1,14
13,0.8392129692471489,0.4704570418003967,0.5458678225680068,-0.005910118941581555,-1.427697594446869,1,15
14,1.4657042584996574,0.35742478253083554,-1.106487853377273,-0.015547030982635213,-3.367803146886442,1,16
15,-0.5032683648653691,0.4120997193965517,-0.8944881274775492,-0.010885551500317558,-3.1188846777448487,1,17
16,0.8392129692471489,0.43957826971300423,1.287394866694997,-0.008542783390341091,-0.5570371449211577,1,18
17,0.8392129692471489,0.3687488312993553,-0.4972062760503877,-0.014581564463288954,-2.6524180827749926,1,19
18,0.21272167999464053,0.4162195282984525,1.3387698791058387,-0.01053430455302895,-0.49671541862097424,1,20
19,-1.30875716533288,0.4167800772804721,-0.5217104673672155,-0.010486513229832073,-2.6811895623806907,1,21
20,0.8392129692471489,0.10763242581361555,0.9846432399200691,-0.03684384470437596,-0.9125115265370458,1,22
21,-1.0402608985103763,0.1841819899431938,-1.0238083687187107,-0.03031737676447166,-3.270725423491838,1,23
22,0.21272167999464053,0.5088978710141222,-1.8926598229395402,-0.0026327281125229085,-4.290883223122171,1,24
23,-1.398255920940381,0.2506317584566145,0.0005561551513463506,-0.024651997885464683,-2.0679726933052947,2,3
24,-0.9507621429028751,0.4903585131409076,-0.7762240284485651,-0.004213357945778817,-2.980025448754011,2,4
25,-0.5032683648653691,0.30281099829036073,0.38527377097872567,-0.020203296710274876,-1.6162583357647993,2,5
26,1.4657042584996574,0.3520964406032229,1.1505314812851721,-0.01600131512074665,-0.7177346374918021,2,6
27,-1.2192584097253787,0.48134264043978897,0.28778946751535145,-0.0049820338331360015,-1.7307190666947785,2,7
28,1.4657042584996574,0.43830008580637336,0.6937008101815902,-0.00865175888070191,-1.254120195659066,2,8
29,0.6602154580321465,0.21923950019800556,0.8170544498264631,-0.02732844117309985,-1.1092851067780123,2,9
30,-1.5772534321553835,0.2950482533969515,-1.3320201619566083,-0.02086513334185558,-3.6326108335722798,2,10
31,0.7497142136396477,0.5097442587014891,0.8180876683768389,-0.0025605667335635296,-1.1080719581347453,2,11
32,1.4657042584996574,0.41594227658485455,1.3185024989808474,-0.010557942498465422,-0.5205122665310978,2,12
33,0.39171919120964294,-3.179939336275518,0.6571708818088248,-0.3171358613785621,-1.2970116371918812,2,13
34,-0.9507621429028751,0.3978871212772413,1.3349998389449094,-0.012097290156482976,-0.5011419933322301,2,14
35,0.12322292438713933,0.4674786159567274,0.6660075472741069,-0.006164053774537437,-1.2866361084943825,2,15
36,-0.5032683648653691,0.4110504126375925,0.9255688579948733,-0.01097501336727058,-0.9818734309069641,2,16
37,1.4657042584996574,0.4673485422869748,0.7573013266043652,-0.006175143604311373,-1.1794439520111843,2,17
38,0.12322292438713933,0.49615886069351445,-0.34494632014464577,-0.0037188315200200606,-2.473642780237334,2,18
39,0.12322292438713933,0.4324899329016926,1.2925682855216305,-0.009147121291834037,-0.5509627998290184,2,19
40,0.7497142136396477,0.4605123497189948,-0.40927726893235167,-0.006757984174773801,-2.5491766575699693,2,20
41,0.6602154580321465,0.341810348846527,1.0382048099261134,-0.01687828743065234,-0.8496224640434881,2,21
42,0.12322292438713933,0.2266931856709016,0.16307779803740705,-0.026692954350593046,-1.8771486798407204,2,22
43,0.9287117248546501,0.20736538080408184,1.016097160686289,-0.028340805651202672,-0.8755800551759376,2,23
44,0.7497142136396477,0.5337462169633546,0.1589294522011388,-0.0005142061452024782,-1.88201944036011,2,24
45,1.0182104804621515,0.2296631722288179,-2.4702352158096925,-0.02643973903483532,-4.969040621660959,3,4
46,0.5707167024246453,0.18497950983060998,0.7636181796643016,-0.030249381759720917,-1.172027049056246,3,5
47,-1.398255920940381,0.09484437097886315,-0.34969305054507294,-0.037934129552392504,-2.479216131144689,3,6
