,OS,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
0,2.807536753984859e-16,0.7514397799514532,-0.3578050843280781,-0.01065718609082511,-2.4887408370013637,1,2
1,-1.6858695305433575,0.2304022834012854,1.2094804986584735,-0.06263325653525209,-0.6485199293138116,1,3
2,-1.4224524163959578,0.6841905714897677,-2.8396649859596548,-0.01736562765113414,-5.4028048279626,1,4
3,-1.159035302248558,0.1861449034439459,0.6116617875004301,-0.0670481493473416,-1.3504459236712145,1,5
4,2.807536753984859e-16,-2.068333019972934,-0.7400004665887125,-0.29194348632169065,-2.9374937260041656,1,6
5,-1.5805026848843975,-0.15814246279447894,-1.7419598475018254,-0.10139251903132196,-4.11393956422624,1,7
6,2.807536753984859e-16,0.5284436658148064,-1.1709744634654324,-0.032902152746663194,-3.4435197931941266,1,8
7,0.4741508054653196,0.5522418362139138,0.3437399332371427,-0.03052816740145803,-1.6650250936666482,1,9
8,-1.7912363762023176,0.17800607009867275,0.6337276561417098,-0.06786003827681453,-1.3245373890296894,1,10
9,-0.4214673826358393,0.47940070785192873,0.3575627736776738,-0.03779443066285759,-1.6487950713539166,1,11
10,2.807536753984859e-16,0.7086990500300618,-0.5202897985494193,-0.014920785551418958,-2.6795214908500213,1,12
11,0.6322010739537594,0.4807043844468431,-1.2131774506683588,-0.03766438246674375,-3.4930722297511605,1,13
12,-1.4224524163959578,0.21878275578540765,-0.3302147733145148,-0.06379236195452143,-2.4563458046422886,1,14
13,-0.7902513424421992,0.6982383448379269,0.5458678225680068,-0.015964292695462734,-1.427697594446869,1,15
14,-1.159035302248558,0.713513742706237,-1.106487853377273,-0.014440496114742962,-3.367803146886442,1,16
15,2.807536753984859e-16,0.41963834934572797,-0.8944881274775492,-0.04375602186542915,-3.1188846777448487,1,17
16,-0.7902513424421992,0.6787818165132538,1.287394866694997,-0.017905177744049317,-0.5570371449211577,1,18
17,-0.7902513424421992,0.7449504917608417,-0.4972062760503877,-0.01130452472261767,-2.6524180827749926,1,19
18,-0.4214673826358393,0.716107604981272,1.3387698791058387,-0.014181745508072607,-0.49671541862097424,1,20
19,0.4741508054653196,0.7407937396622998,-0.5217104673672155,-0.01171918132857086,-2.6811895623806907,1,21
20,-0.7902513424421992,-2.053317556729258,0.9846432399200691,-0.29044561950696735,-0.9125115265370458,1,22
21,0.31610053697687984,0.3806781465957114,-1.0238083687187107,-0.047642495019610376,-3.270725423491838,1,23
22,-0.4214673826358393,0.34613865742882294,-1.8926598229395402,-0.051087980102620834,-4.290883223122171,1,24
23,-0.5268342282947988,0.46927976311787223,0.0005561551513463506,-0.038804045018723476,-2.0679726933052947,2,3
24,-0.26341711414739954,0.653625182540867,-0.7762240284485651,-0.020414676557763856,-2.980025448754011,2,4
25,2.807536753984859e-16,-0.08139845538304033,0.38527377097872567,-0.09373692425778823,-1.6162583357647993,2,5
26,1.1590353022485584,-2.7401530925754387,1.1505314812851721,-0.3589608653985643,-0.7177346374918021,2,6
27,-0.4214673826358393,-0.4236826795108215,0.28778946751535145,-0.1278814705967265,-1.7307190666947785,2,7
28,1.1590353022485584,0.4870823189460105,0.6937008101815902,-0.03702815191709319,-1.254120195659066,2,8
29,1.6331861077138778,0.7284864445356113,0.8170544498264631,-0.01294689496284962,-1.1092851067780123,2,9
30,-0.6322010739537594,0.22847062217281433,-1.3320201619566083,-0.06282594930832608,-3.6326108335722798,2,10
31,0.7375679196127188,0.5057640873046841,0.8180876683768389,-0.0351645530117054,-1.1080719581347453,2,11
32,1.1590353022485584,0.7476711984731484,1.3185024989808474,-0.011033120755199244,-0.5205122665310978,2,12
33,1.7912363762023176,0.6496763163307843,0.6571708818088248,-0.020808595516897954,-1.2970116371918812,2,13
34,-0.26341711414739954,0.330006139850317,1.3349998389449094,-0.052697278618866195,-0.5011419933322301,2,14
35,0.3687839598063596,0.7387363439858167,0.6660075472741069,-0.011924416735467624,-1.2866361084943825,2,15
36,2.807536753984859e-16,0.8231605580439016,0.9255688579948733,-0.0035026833167559612,-0.9818734309069641,2,16
37,1.1590353022485584,0.34918377571346854,0.7573013266043652,-0.050784214474384304,-1.1794439520111843,2,17
38,0.3687839598063596,0.7187434884738008,-0.34494632014464577,-0.013918803076869324,-2.473642780237334,2,18
39,0.3687839598063596,0.7056631470727635,1.2925682855216305,-0.015223631905118551,-0.5509627998290184,2,19
40,0.7375679196127188,0.7970000083491434,-0.40927726893235167,-0.006112327695140474,-2.5491766575699693,2,20
41,1.6331861077138778,0.6210470531785006,1.0382048099261134,-0.023664506287672693,-0.8496224640434881,2,21
42,0.3687839598063596,-2.7216110956211863,0.16307779803740705,-0.35711120938291174,-1.8771486798407204,2,22
43,1.4751358392254381,0.5351371302885413,1.016097160686289,-0.03223444651955365,-0.8755800551759376,2,23
44,0.7375679196127188,0.39134250893447686,0.1589294522011388,-0.046578672066685534,-1.88201944036011,2,24
45,-1.9492866446907573,0.5112664285363459,-2.4702352158096925,-0.034615667226402635,-4.969040621660959,3,4
46,-1.6858695305433575,-0.05139193968402732,0.7636181796643016,-0.09074362572535999,-1.172027049056246,3,5
47,-0.5268342282947988,-2.8928545790635143,-0.34969305054507294,-0.3741935948493683,-2.479216131144689,3,6
48,-2.1073369131791972,-0.5315193385939139,-1.3842141562757184,-0.13863871134447525,-3.6938941635820703,3,7
49,-0.5268342282947988,0.466006079918648,-0.8208876852264515,-0.039130611129036486,-3.0324670687808015,3,8
50,-0.05268342282948002,0.5712319249571286,0.6362744026023502,-0.02863381201091808,-1.3215471387942987,3,9
51,-2.3180706044971164,0.04488544524624421,0.2937858347887738,-0.08113947981556713,-1.7236784606007072,3,10
52,-0.9483016109306389,0.3501395192648681,0.6711434961257904,-0.05068887432231606,-1.2806057585949904,3,11
