,OS,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
197,1.4664861680699284,0.6920318411912784,1.2046686032744323,-0.022796387523342676,-0.3436372950618922,11,24
198,-0.8463720170003591,-3.1159985159810963,-1.1066190097919304,-0.6067303076886639,-0.6285547885596071,12,13
199,0.6955334397131662,0.399781768010254,1.7678400570468602,-0.06761082304373489,-0.274213914729997,12,14
200,1.4664861680699284,0.5854506247300358,0.8621777433803574,-0.039139846400181866,-0.3858568945592634,12,15
201,0.310057075534785,0.5142172971840997,1.0882905813786896,-0.050062962105384745,-0.3579834690773219,12,16
202,0.6955334397131662,0.5378630354319721,-1.272835407737998,-0.04643705912268481,-0.649044648503166,12,17
203,0.6955334397131662,0.531608408602349,0.4434231981473335,-0.047396160921049924,-0.43747768582040836,12,18
204,0.6955334397131662,0.48852859388979825,0.08485991925115405,-0.05400213900568229,-0.48167856766041683,12,19
205,1.0810098038915472,0.6081012432269252,0.0663334406570163,-0.035666537835782997,-0.4839623673115463,12,20
206,1.0810098038915472,0.23219650428838393,0.09297325056378998,-0.09330881145990788,-0.48067841951423007,12,21
207,-0.07541928864359615,-0.7607967980658344,-1.7414464676633996,-0.2455771542396552,-0.7068113616826301,12,22
208,1.0810098038915472,0.3722811569929868,0.9136261363146765,-0.07182784289180633,-0.379514738318533,12,23
209,1.0810098038915472,0.5744150072871627,1.3661371003810074,-0.04083207853870052,-0.32373271926856906,12,24
210,-2.3882774737138837,-2.5386158273082096,0.21688910981090673,-0.5181928473195971,-0.46540303975547115,13,14
211,-1.6173247453571213,-2.4386699745759275,0.19016828876859893,-0.502866873491604,-0.46869697397314947,13,15
212,-2.0028011095355027,-2.9975667069115857,0.5242618758317519,-0.5885696461246154,-0.4275125247157039,13,16
213,-0.8463720170003591,-3.6360365346395973,-1.8550356356599476,-0.6864743775588817,-0.7208137475610068,13,17
214,-1.6173247453571213,-2.5767264742519034,0.9001988291362385,-0.5240368394579351,-0.38116995192504255,13,18
215,-1.6173247453571213,-3.492270995509675,-0.6277667857108381,-0.6644289716732121,-0.5695256246123361,13,19
216,-1.2318483811787406,-2.8001809971706506,-1.410912803173561,-0.5583019747924929,-0.6660657518889106,13,20
217,0.31005707553478473,-2.244592371304833,-2.098806440300448,-0.47310647636637426,-0.7508639093208181,13,21
218,-1.6173247453571213,-4.556098555458086,0.027766798118196732,-0.8275592356666577,-0.4887165619269904,13,22
219,-0.4608956528219778,-2.272647785450184,0.5195690160363264,-0.4774085712624667,-0.42809102383571385,13,23
220,-1.231848381178741,-2.7582074743133727,-0.24989499317373476,-0.5518656385644911,-0.5229445399457137,13,24
221,0.6955334397131662,0.5804097217012251,1.4737729045395584,-0.03991283242988686,-0.3104642176082416,14,15
222,0.310057075534785,0.5371175836918984,1.8065925043492643,-0.04655136875681243,-0.26943681555381316,14,16
223,-0.07541928864359615,0.23749582944477154,0.4173559701443559,-0.09249619826553779,-0.44069105019057797,14,17
224,-0.07541928864359615,0.5200484760072112,1.0424769107701393,-0.049168792996950206,-0.36363102073810405,14,18
225,-0.07541928864359615,0.4493976322081486,-0.4853473389202803,-0.06000258903139366,-0.551969267032475,14,19
226,0.310057075534785,0.5153017471930542,-0.2033819446786715,-0.04989666953795302,-0.517210774438889,14,20
227,-0.46089565282197725,0.5810049829490436,0.3809674747318281,-0.03982155342174909,-0.4451767398323512,14,21
228,-0.07541928864359615,-0.8571276643719372,-0.7121871840031088,-0.26034879603843875,-0.5799323122722946,14,22
