,OS,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
91,0.2656345800683905,0.4029220847399004,0.8327873641679376,-0.019604148694222334,-1.0908123802855827,5,11
92,0.15637395822284994,0.5247918504886977,0.09951495114913413,-0.013811387556419974,-1.9517806939839566,5,12
93,0.7034098398841961,-3.856202035084413,-0.38608744090407576,-0.22205049402691146,-2.521948431363745,5,13
94,0.46109658579461127,0.07605601844250721,0.39648682905819327,-0.03514087377513153,-1.6030925769899174,5,14
95,-0.6846216230936922,0.3550325099882441,0.8801786643410532,-0.021880454600143984,-1.0351681107486426,5,15
96,-0.29246720459429715,0.2990879814456865,-0.24757109183561038,-0.02453963170467699,-2.359310119380673,5,16
97,0.9346203433539086,0.7000499249473278,-0.14490513693384008,-0.00548095255006531,-2.238765377076637,5,17
98,-0.6846216230936922,0.34299855957780145,0.6532393510500235,-0.022452457014717764,-1.3016278253200053,5,18
99,-0.23022363125215406,0.5111661058226836,0.23599688945964664,-0.014459051755082664,-1.791531075709453,5,19
100,-0.5399269605240526,0.3687113596121797,0.6214946554918752,-0.021230266195952696,-1.3389007085190987,5,20
101,0.2945515176888317,-0.005226022079569631,0.2771174430755948,-0.03900440336054234,-1.743249573396671,5,21
102,-0.3979884305054279,-0.1984347241187623,1.0390513600239168,-0.048188074583516816,-0.8486284912753508,5,22
103,-0.3861483711917745,0.12515013867278457,-0.22186225112413965,-0.032807312944705846,-2.3291242064218456,5,23
104,0.5238120584916719,0.4268855925689618,-1.0787893719915256,-0.018465105913392343,-3.3352811067997092,5,24
105,-0.7100077825450345,0.16610606240484813,0.5797358741004233,-0.030860580037653906,-1.3879315829368104,6,7
106,0.780496728081576,0.1808345067384781,0.9589751996873018,-0.030160501889214708,-0.9426495338079957,6,8
107,0.7873001349702856,-0.16615876391881565,0.5691596084140369,-0.046653921081352134,-1.400349654954202,6,9
108,-0.7553983968610274,-0.1453403376240573,-1.7064338005343953,-0.04566437154008973,-4.0722268252674745,6,10
109,0.8673317204547728,0.06582792409688397,0.32606757375766704,-0.03562703953638546,-1.6857750104369733,6,11
110,1.021844021741199,0.1137224014179081,1.1705518539873117,-0.03335050059962852,-0.6942278121715755,6,12
111,1.1313557620878478,-3.8688736067715355,0.9243644127284182,-0.22265280410417332,-0.9832876245839535,6,13
112,-0.04468024664564128,0.12995800902534418,1.1954855299728242,-0.03257878337986442,-0.6649520551862955,6,14
113,1.025532901165159,0.030767336906823897,0.3123478581383121,-0.03729355301243287,-1.7018839492317488,6,15
114,0.545497150788379,0.017947635783294315,1.1450005978900255,-0.03790290403571861,-0.7242286979056904,6,16
115,0.45349322116368745,0.2798043038287074,1.1548743589953125,-0.025456230974456484,-0.7126354682985899,6,17
116,1.025532901165159,-0.04884396256365414,-0.7579571261071057,-0.041077668283919566,-2.958577452312045,6,18
117,0.6936875275429463,0.04643121971054214,1.1396729921226916,-0.036549011238556806,-0.7304840808603928,6,19
118,1.1614812052821688,0.038389105321696905,-0.8232352789723378,-0.03693127214971248,-3.035223484804041,6,20
119,1.1444759318644628,-0.11681665196684457,0.8623080061640457,-0.04430857261189147,-1.056150858990862,6,21
120,0.2466241123125823,-0.2298303341269273,-0.20914038057988601,-0.049680382937729695,-2.3141868826727054,6,22
121,1.0324403555906567,0.006726697854157668,1.2327135487789933,-0.03843626202460304,-0.6212409540936966,6,23
122,1.1737192494612807,0.05425376082462619,0.5097594224465152,-0.03617718716975593,-1.4700941005897363,6,24
123,0.41989531014251064,0.19902748405263468,0.9457379808790405,-0.029295746210734164,-0.9581919512684939,7,8
124,-0.3256586078189763,-0.10851108182020788,-0.447741078583885,-0.043913789019118354,-2.5943387566018425,7,9
125,-2.956611582301383,-0.010400231141233746,-2.715264166347738,-0.039250345879485504,-5.256740197707349,7,10
126,-1.096246893061955,0.18562807845628604,-0.5457401309819668,-0.029932651972645385,-2.7094038775435347,7,11
127,-0.7100077825450345,0.11033326600174162,0.32301658241464165,-0.033511594303295644,-1.6893573174010368,7,12
128,-0.4705946960206295,-4.450697288145687,0.721819409830553,-0.2503082737754978,-1.2211048757131533,7,13
129,-0.9833968514395781,0.009580581648358889,0.23661500916836983,-0.03830061010935337,-1.790805313395428,7,14
130,-0.8578371590298833,-0.001223649738094772,-0.7211380514411161,-0.03881416104066704,-2.9153465110352474,7,15
131,0.7349351544087308,0.03307655618453604,0.9955272015796776,-0.0371837903029667,-0.8997321747571901,7,16
132,0.18863373735750422,0.3582757158051288,0.4527321764974073,-0.02172629727898634,-1.5370523699967797,7,17
133,-0.33314355321200867,-0.08468664763587062,-1.7414930125325667,-0.04278135674089745,-4.11339143216901,7,18
134,0.19155005260586552,0.2288345137317306,0.4406513812766133,-0.027878946875004806,-1.5512369782061106,7,19
135,-0.6311557207520984,0.1170827034795285,-1.7943420524503089,-0.03319077741419174,-4.175443880850711,7,20
136,0.11494096654017338,-0.23393217132774322,0.3429327411562213,-0.04987535306001134,-1.66597285440659,7,21
137,-2.956611582301383,-0.2564851394889198,-1.2152860352639263,-0.0509473495203594,-3.4955480143181297,7,22
138,-0.7305251419871397,0.004622727514836622,0.8792225967937608,-0.03853626876164584,-1.0362906729088435,7,23
139,-0.44483217491912314,0.1530263039401757,1.2531090931028068,-0.031482292207694274,-0.5972936227995304,7,24
140,0.36480373749654976,0.42350419779650367,0.14208798463587885,-0.018625831685770033,-1.9017937693440314,8,9
141,-0.8889318324318777,0.273367131660534,-2.089466650061479,-0.025762205147328854,-4.52196302247521,8,10
142,0.3590523646623873,0.5952815062277084,-0.11471158961207381,-0.010460845804959873,-2.203313767196522,8,11
143,0.780496728081576,0.5507913829417392,0.5681147063283228,-0.012575567660733533,-1.4015765217648781,8,12
144,0.7356736853227334,-3.294668228410686,1.0921504590508344,-0.19535945057675297,-0.7862824368807804,8,13
145,-0.6120831212675476,0.24246295038552648,0.7239468523357052,-0.027231154719731143,-1.2186069492214007,8,14
146,0.7839618269348282,0.5648494589498048,-0.17183938074392469,-0.01190735372045526,-2.270390091251333,8,15
147,1.0640819419494039,0.34805466170120963,1.305971567531569,-0.0222121284007315,-0.5352254000506571,8,16
148,0.5135604201970791,0.5792630640814801,0.9710090397963369,-0.011222240631500124,-0.9285200577196513,8,17
