,SO,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
0,0.21860303094699055,1.0943470951527823,0.8373077786398689,-14.144248936,-0.07215796746280201,1,2
1,-1.1576589678370974,0.12750457064090678,1.3723870524723099,-34.04032419,-0.03843771647153016,1,3
2,-0.6323644833421812,0.4530702639787861,-3.096073133324324,-27.340702099999994,-0.32003636246347367,1,4
3,0.14226828058922236,0.2398810593755999,0.6454929610429607,-31.727795500000003,-0.08424597779982401,1,5
4,-1.4327064683346724,-0.03953882259969678,0.5592861416207429,-37.47781048,-0.08967865989056545,1,6
5,-0.09329079699402654,0.4962072087377571,-0.9221201474050484,-26.45301266,-0.18303565263710397,1,7
6,-0.9011348476011802,0.7151051735946758,-0.13134175845410226,-21.948442089999993,-0.13320145599010458,1,8
7,-1.8841997424056758,0.6276570083167826,1.3261623681804062,-23.74798569,-0.041350757646067215,1,9
8,-0.9635175611503669,0.2812054840024546,1.2148383725274383,-30.877404829999996,-0.048366303301354274,1,10
9,0.05239570820916316,0.5370648754277099,0.7096953571495728,-25.612227123000004,-0.08019999617274653,1,11
10,0.30441826069827316,1.0189001587445254,0.29944345664537325,-15.69682641,-0.10605372987385775,1,12
11,-0.3078568346567431,-2.77122110020451,-0.3820533558286981,-93.69146967200001,-0.14900109242405368,1,13
12,-0.11473678305901533,0.8478965116689843,0.79134979482432,-19.2158084,-0.07505420139504437,1,14
13,0.5789643577158525,0.7866981475543492,0.885960298673334,-20.475173009000002,-0.06909192609824699,1,15
14,-0.8508013979790254,0.712485400835753,0.4603020473211073,-22.00235283,-0.09591655522151532,1,16
15,-0.9011348476011802,0.7258267285360014,-0.4534246705990813,-21.72780961,-0.15349885334534108,1,17
16,-0.10378847881190216,0.725279152520666,1.2432265605826813,-21.739077849999994,-0.0465773032910306,1,18
17,0.05239570820916316,0.6591717471041699,0.5858162021909517,-23.099462690000003,-0.08800675752956832,1,19
18,-0.10378847881190216,0.49825338810788466,1.4096480444335144,-26.410905556000003,-0.03608955973558259,1,20
19,-1.616356101044966,0.7448152840187487,-0.23761204793295906,-21.33705546,-0.13989852128376856,1,21
20,-0.04024234128915512,-0.7743982088323165,1.0704369753126297,-52.600043189999994,-0.05746635930370747,1,22
21,-4.249324946161352,-0.2981618281197707,0.36475878227889197,-42.799858952,-0.10193761235324417,1,23
22,-0.03838017420044261,0.7573798123783558,-0.23416043239881065,-21.078497530000003,-0.13968100334235545,1,24
23,-0.6595099564342893,-0.05306822776987286,0.9393018581824298,-37.756224034,-0.06573038536423637,2,3
24,-0.9079263078231641,0.4110421387832833,-1.6749396427373338,-28.205573804000004,-0.23047771136591322,2,4
25,-0.4182986901555,0.3143464134010695,0.4253169020062134,-30.195417424,-0.09812128999386938,2,5
26,-2.2899910739492917,0.02858180491638459,0.7565298233237885,-36.07599674400001,-0.07724852705093688,2,6
27,0.3294284551538032,0.4285763555703215,-0.21216226804148958,-27.844747622000003,-0.13829469731303912,2,7
28,0.3294284551538032,0.8021023687981946,-0.2685947038967411,-20.158178734,-0.14185102250474113,2,8
29,-2.1660822315887334,0.8433998738435876,0.4066414590825935,-19.308342026,-0.09929820088082486,2,9
30,-0.09773060969019533,0.42335099715911656,0.5175890485330096,-27.952277153999997,-0.09230637603149205,2,10
31,0.6276086398690763,0.7135039977037931,1.2910117416714197,-21.981391733000002,-0.043565920905697886,2,11
32,-0.31706927203308644,1.054960867173413,1.0340885894163778,-14.954754614000002,-0.059757004364149546,2,12
33,-1.2929184414667596,-2.803130648829179,-0.3025690332289309,-94.348117228,-0.1439920564942212,2,13
34,-0.6595099564342882,0.7083088273006375,0.8511804301850616,-22.088300044,-0.07128372449564713,2,14
35,0.7035559402518362,0.7609889668132772,1.0706516990243757,-21.004226895,-0.0574528275939068,2,15
36,-0.1729900262594049,0.980296462523378,1.0939536118073365,-16.49122883399999,-0.05598436042269617,2,16
37,-0.38664876090977546,0.7593097714576126,-0.8233805444790303,-21.038782054000002,-0.17681316494925814,2,17
38,-0.506835471488732,0.8521466775032107,1.047363491486361,-19.128346774000004,-0.05892043107197498,2,18
39,-0.9735886923878861,0.6471597837767453,0.7008068389217509,-23.346649713999994,-0.08076014320186975,2,19
40,-0.506835471488732,0.7418783550669106,1.003197411770814,-21.397492768,-0.061703740697559795,2,20
41,-0.821080004656013,0.6607825944451902,0.24682297902116973,-23.066314024,-0.10936982862696398,2,21
42,-0.263316366089603,-0.9050590557467457,0.7246970449600462,-55.28883477400001,-0.07925460227879377,2,22
43,-2.690197087133653,-0.46408486922082265,1.10218897411939,-46.21429018399999,-0.05546537473637436,2,23
44,0.07816457958096279,0.9403260355703978,0.3398241991112232,-17.313756394000002,-0.1035089690547557,2,24
45,-2.687628421204003,0.0797337707040005,-2.488387022800679,-35.023370969999995,-0.28174048898663273,3,4
46,-0.0814186680436745,-0.759364001478457,0.41058353462022207,-52.29066321,-0.09904977455774322,3,5
47,-4.28642552217134,-0.07843155222912387,1.006606896800672,-38.27816075,-0.06148887778550127,3,6
48,0.3980292637741087,-0.1550549135436803,-0.7457888269733375,-39.85494717,-0.17192339941901047,3,7
49,0.3980292637741098,0.12448176515205406,0.007501522926096821,-34.10252869999999,-0.12445166782683104,3,8
50,-1.1353424706022648,0.12606582489464202,1.0269722357773041,-34.069931280000006,-0.06020547105420371,3,9
51,-0.6713703550473408,0.12933685323938213,1.0938552049446586,-34.002618739999996,-0.0559905619413702,3,10
52,-1.4906605712702101,-0.160358391961968,0.7484543539011107,-39.96408428699999,-0.07775743642029942,3,11
53,-0.8765428865874362,0.42201003470464216,0.6336456967326441,-27.979872020000002,-0.08499258254727105,3,12
54,-1.2362731880547653,-2.2092056051966042,-0.37047336548704496,-82.126088238,-0.14827133105990986,3,13
55,-2.061612208779508,0.11598590623103947,1.0262253062614088,-34.27735991,-0.06025254193132512,3,14
56,0.07816457958096164,-0.0597325828214454,1.352424373334795,-37.893365818999996,-0.03969574791452346,3,15
57,0.007122385210287635,-0.2610015515741174,0.6699133045518051,-42.0351598,-0.08270702805409125,3,16
58,-2.281286341210695,-0.21493241720091738,0.2748233779912558,-41.08713058,-0.10760526676239301,3,17
59,-1.0540529120757476,-0.09040611158529265,1.4001585613582401,-38.524578059999996,-0.036687579069771714,3,18
60,0.007122385210289938,-0.4143597094775343,0.7225107442673568,-45.191025800000006,-0.07939238113083535,3,19
61,-1.0540529120757476,-0.3284979484390135,1.2317304574354866,-43.424127866000006,-0.04730177815392045,3,20
62,-1.8567733298972369,0.28254615693009033,0.005226525501521399,-30.849815922,-0.1245950362731768,3,21
63,-0.826261647191438,-0.6925004144532628,1.108832753014674,-50.91471736,-0.055046689313792196,3,22
64,-1.1353424706022637,0.27280816343667663,0.6074051918040175,-31.050208278,-0.0866462373524618,3,23
65,-0.5068354714887332,-0.04911799929980337,0.004809349838940431,-37.674934640000004,-0.12462132633660783,3,24
66,-0.3470953799916558,-0.23384547362824598,-3.545005542034997,-41.476331079999994,-0.3483277096341746,4,5
67,0.12647286850604708,-0.2604953257060065,-2.340408401501487,-42.02474247999999,-0.27241499929645707,4,6
68,0.11803743527155551,0.1580846773357144,-1.5989086010503222,-33.411034426,-0.22568629832826914,4,7
69,-1.1816215345776224,0.677198802811947,-2.656006625836901,-22.728494669999993,-0.2923037370170708,4,8
70,-0.8939251714620118,0.5591272973583282,-3.1007204668937702,-25.158217709999995,-0.3203292335613943,4,9
71,0.2895888307766028,0.3235523421896043,-3.464536424215198,-30.00597411,-0.343256612728299,4,10
72,0.4653335098151717,0.40700625842919863,-1.883199459638881,-28.288625777,-0.24360207188733307,4,11
73,0.06068524916072901,0.47663394802248693,-1.364753114609142,-26.85579911,-0.21093001424118918,4,12
74,-1.467468831339354,-2.655084191896536,-3.067662835860435,-91.30155755199999,-0.3182459691365981,4,13
75,1.0875397382772187,0.46123570610556464,-1.887570194391374,-27.17267034,-0.24387751195776364,4,14
76,-0.19227688915978214,0.6030965117969926,-2.3986436063441325,-24.253401488999998,-0.2760849334909874,4,15
77,-0.9877293922598872,0.2660415552129581,-1.609944127581035,-31.18945427,-0.2263817480356951,4,16
78,0.11803743527155666,0.23812213815452843,-3.6909137973790767,-31.763991289999996,-0.3575227265830868,4,17
79,0.3569292648722762,0.8216581643099041,-2.4592252672098995,-19.755751690000004,-0.27990273939333576,4,18
80,-0.9877293922598838,0.22865625984705062,-1.7027579297973698,-31.958783949999997,-0.23223079668931412,4,19
81,0.3569292648722762,0.1210893573211832,-2.8552605198085073,-34.172339036,-0.3048605517626459,4,20
