,SO,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
0,1.1223428994153495,-0.9036519303922657,0.8373077786398689,-1.1682332570978728,-0.07215796746280201,1,2
1,0.3108850053221407,-0.07393312451735432,1.3723870524723099,-0.8969373704025343,-0.03843771647153016,1,3
2,0.2830468295265667,-1.1934314985296577,-3.096073133324324,-1.2629834355045537,-0.32003636246347367,1,4
3,0.6861642347389677,1.9143525563557908,0.6454929610429607,-0.24682106235124124,-0.08424597779982401,1,5
4,-0.19311393785139971,-0.7100254832988127,0.5592861416207429,-1.1049225809025862,-0.08967865989056545,1,6
5,0.4663307518235148,1.3084478644148019,-0.9221201474050484,-0.44493571214475025,-0.18303565263710397,1,7
6,-0.595119200012887,0.43536964093878255,-0.13134175845410226,-0.7304089702114441,-0.13320145599010458,1,8
7,-1.3643996088451682,-0.6682765782573853,1.3261623681804062,-1.0912718041194442,-0.041350757646067215,1,9
8,-1.6565691518492884,-0.9243767102234728,1.2148383725274383,-1.1750097065179197,-0.048366303301354274,1,10
9,0.6861642347389675,0.25084337409181273,0.7096953571495728,-0.7907441305433127,-0.08019999617274653,1,11
10,0.9779289367690722,-0.7754434082927045,0.29944345664537325,-1.1263124949810948,-0.10605372987385775,1,12
11,0.6861642347389675,-0.8485638715327651,-0.3820533558286981,-1.1502209333216822,-0.14900109242405368,1,13
12,0.41030062530932837,0.38933314658738266,0.79134979482432,-0.7454616741720808,-0.07505420139504437,1,14
13,1.597037748819364,1.470545810703819,0.885960298673334,-0.3919340135468735,-0.06909192609824699,1,15
14,-0.43967345351151293,2.526719270014053,0.4603020473211073,-0.046593504064856184,-0.09591655522151532,1,16
15,-0.595119200012887,-0.3341848721214856,-0.4534246705990813,-0.9820327402198104,-0.15349885334534108,1,17
16,0.172953200607321,-0.8657694249941279,1.2432265605826813,-1.1558466897217223,-0.0465773032910306,1,18
17,0.6861642347389675,-1.0403568963505863,0.5858162021909517,-1.2129321294058364,-0.08800675752956832,1,19
18,0.172953200607321,-1.3698299969051855,1.4096480444335144,-1.3206610326491095,-0.03608955973558259,1,20
19,-1.902879470366871,1.5134756367004085,-0.23761204793295906,-0.37789710715526736,-0.13989852128376856,1,21
20,0.172953200607321,-1.0163528038967806,1.0704369753126297,-1.2050834323527364,-0.05746635930370747,1,22
21,-1.4803110754185362,-0.6301162561810226,0.36475878227889197,-1.0787943981103447,-0.10193761235324417,1,23
22,,1.0892204794570226,-0.23416043239881065,-0.5166172111886416,-0.13968100334235545,1,24
23,0.6275864838067243,0.47827494910117646,0.9393018581824298,-0.716380080496718,-0.06573038536423637,2,3
24,-0.06439422409468612,0.40566377670109016,-1.6749396427373338,-0.7401219943364283,-0.23047771136591322,2,4
25,-0.7563749319960966,-1.3326735192058894,0.4253169020062134,-1.3085118569373735,-0.09812128999386938,2,5
26,-1.0137839229027146,0.8579393650116767,0.7565298233237885,-0.5922399578047954,-0.07724852705093688,2,6
27,0.9142142779200234,-1.423010531929593,-0.21216226804148958,-1.3380496470835692,-0.13829469731303912,2,7
28,0.9142142779200234,-0.9162067429883759,-0.2685947038967411,-1.1723383454620735,-0.14185102250474113,2,8
29,-1.862212840008768,0.7898121825697836,0.4066414590825935,-0.6145157267011496,-0.09929820088082486,2,9
30,-0.06439422409468612,0.8546958186827126,0.5175890485330096,-0.5933005108151925,-0.09230637603149205,2,10
31,1.3195671917081346,0.6477726499517767,1.2910117416714197,-0.6609588598138914,-0.043565920905697886,2,11
32,-0.06439422409468612,-0.005077509860545238,1.0340885894163778,-0.874423423629237,-0.059757004364149546,2,12
33,-0.23738940107003875,0.7425668703715135,-0.3025690332289309,-0.6299636818086781,-0.1439920564942212,2,13
34,-0.5020412508675122,0.14980115250201803,0.8511804301850616,-0.8237822380392189,-0.07128372449564713,2,14
35,1.6861938829966185,-0.09691295439197278,1.0706516990243757,-0.9044511609515731,-0.0574528275939068,2,15
36,0.2815961298560191,-1.0762502702951775,1.0939536118073365,-1.224668303928863,-0.05598436042269617,2,16
37,-0.06439422409468612,0.07179080183899073,-0.8233805444790303,-0.8492895389521151,-0.17681316494925814,2,17
38,-0.9396882776403382,1.7972010796624958,1.047363491486361,-0.2851264659676652,-0.05892043107197498,2,18
39,-0.7563749319960966,-0.2310091688786013,0.7008068389217509,-0.9482970412113039,-0.08076014320186975,2,19
40,-0.9396882776403382,-0.6661009498009748,1.003197411770814,-1.0905604317279518,-0.061703740697559795,2,20
41,-0.9118940471988597,-0.8520446543567409,0.24682297902116973,-1.151359056329065,-0.10936982862696398,2,21
42,-0.9396882776403382,0.337862166960184,0.7246970449600462,-0.7622913096560133,-0.07925460227879377,2,22
43,-0.5390890734987004,-0.5017307596518501,1.10218897411939,-1.0368157700822918,-0.05546537473637436,2,23
44,,-1.3916568239147613,0.3398241991112232,-1.3277978220594262,-0.1035089690547557,2,24
45,-1.077350259074632,0.4392827119642324,-2.488387022800679,-0.7291295005091372,-0.28174048898663273,3,4
46,1.0297233428373793,-0.010277631442028324,0.41058353462022207,-0.8761237244846387,-0.09904977455774322,3,5
47,-1.9407903711788201,0.10159751366427153,1.006606896800672,-0.8395435403597545,-0.06148887778550127,3,6
48,1.4829216778912933,0.7699208944648304,-0.7457888269733375,-0.6210196465903166,-0.17192339941901047,3,7
49,1.4829216778912933,0.6529003417479594,0.007501522926096821,-0.6592822415635928,-0.12445166782683104,3,8
50,-0.06439422409468612,0.31454182500851463,1.0269722357773041,-0.7699164385587448,-0.06020547105420371,3,9
51,-0.06439422409468612,0.5333755782883989,1.0938552049446586,-0.6983636465591314,-0.0559905619413702,3,10
52,-0.6114530075607187,2.1705721232275375,0.7484543539011107,-0.1630441079288708,-0.07775743642029942,3,11
53,-0.06439422409468587,-0.7970658531236081,0.6336456967326441,-1.1333824568782889,-0.08499258254727105,3,12
54,0.2091351676383302,0.5143036847943754,-0.37047336548704496,-0.704599646297578,-0.14827133105990986,3,13
55,-1.448355639897507,-0.319403662873257,1.0262253062614088,-0.9771996796202027,-0.06025254193132512,3,14
56,1.3195671917081346,-0.31412869443774677,1.352424373334795,-0.9754749058427871,-0.03969574791452346,3,15
57,1.0297233428373793,-0.041211337593216935,0.6699133045518051,-0.8862382201181449,-0.08270702805409125,3,16
58,-1.6117101260806654,-0.9149161605946654,0.2748233779912558,-1.171916359492398,-0.10760526676239301,3,17
59,-0.7563749319960966,-0.34097311770595756,1.4001585613582401,-0.9842523152034135,-0.036687579069771714,3,18
60,1.0297233428373789,-0.49945287409544104,0.7225107442673568,-1.0360709623505147,-0.07939238113083535,3,19
61,-0.7563749319960966,-0.5886926154965647,1.2317304574354866,-1.0652499740837145,-0.04730177815392045,3,20
62,-1.4044091028941768,-0.7262860008064607,0.005226525501521399,-1.1102393357888525,-0.1245950362731768,3,21
63,-0.7563749319960966,0.5202465185602516,1.108832753014674,-0.7026564983966499,-0.055046689313792196,3,22
64,0.6861642347389675,-1.023165436168658,0.6074051918040175,-1.2073109811317222,-0.0866462373524618,3,23
65,,-0.04143123459256789,0.004809349838940431,-0.8863101205632091,-0.12462132633660783,3,24
66,-1.077350259074632,-1.4235837715460415,-3.545005542034997,-1.3382370811262017,-0.3483277096341746,4,5
67,0.9779289367690722,2.227149681217482,-2.340408401501487,-0.14454475772340747,-0.27241499929645707,4,6
68,0.4131178301574188,-1.248854548077243,-1.5989086010503222,-1.2811052922877284,-0.22568629832826914,4,7
69,-1.4969303868510013,0.5656190817423693,-2.656006625836901,-0.6878208821939377,-0.2923037370170708,4,8
70,-0.6492246635676137,2.51987183362561,-3.1007204668937702,-0.04883243286029748,-0.3203292335613943,4,9
71,0.4131178301574188,0.6071364707215512,-3.464536424215198,-0.6742458049790667,-0.343256612728299,4,10
72,0.9485618108852598,-0.28219148266049915,-1.883199459638881,-0.9650322906744484,-0.24360207188733307,4,11
73,0.24821079502876098,-0.060284322666425534,-1.364753114609142,-0.8924745767738276,-0.21093001424118918,4,12
74,-0.5708722415846593,2.5736879405357964,-3.067662835860435,-0.031236003396106993,-0.3182459691365981,4,13
75,1.857554719995207,-1.0484397016983629,-1.887570194391374,-1.2155749908527318,-0.24387751195776364,4,14
76,-0.7050438721246506,-0.5058389938299299,-2.3986436063441325,-1.0381590529224571,-0.2760849334909874,4,15
77,-1.077350259074632,-0.7088632993819697,-1.609944127581035,-1.1045425778051627,-0.2263817480356951,4,16
78,0.4131178301574188,0.022054085966605998,-3.6909137973790767,-0.8655521165125748,-0.3575227265830868,4,17
79,0.5762554239352783,-0.5596898893337379,-2.4592252672098995,-1.055766857327515,-0.27990273939333576,4,18
80,-1.077350259074632,0.8510969038312249,-1.7027579297973698,-0.5944772598401177,-0.23223079668931412,4,19
81,0.5762554239352783,0.5662483228589571,-2.8552605198085073,-0.6876151371566297,-0.3048605517626459,4,20
82,-0.06439422409468612,-0.6999692117107489,-2.030222956868299,-1.1016344487088654,-0.25286737045268737,4,21
83,0.5762554239352783,2.578561271383006,-3.245694282518005,-0.02964255438182406,-0.32946536289602146,4,22
84,-1.8015994922009506,-0.18957381133030785,-1.4887227347200753,-0.9347487860831715,-0.2187424766367002,4,23
85,,-0.9457669225062942,-1.188948037596425,-1.1820037345751124,-0.19985092444586083,4,24
86,-0.43967345351151293,-1.2117123258204396,-0.3687903667045295,-1.2689607777249068,-0.14816526987582035,5,6
87,-0.06439422409468612,2.224292420832995,-1.0314224540764547,-0.14547900554814064,-0.18992379313353247,5,7
88,-0.06439422409468612,1.4112171192323502,-0.08779398270770057,-0.41133291091458357,-0.13045711136661964,5,8
89,0.8831393835953033,-1.1803874233752116,0.22689113007187636,-1.2587183713525913,-0.11062591717712666,5,9
90,-1.6117101260806654,-0.8405244006912798,0.9580409569162089,-1.1475922411008252,-0.0645494629410458,5,10
91,-1.1585117910267515,-0.2954792379698835,0.3776280480642029,-0.9693770317280742,-0.10112660192249823,5,11
92,0.9485618108852598,-1.1390050547031572,-0.6974956318269808,-1.24518744217159,-0.16888000241011125,5,12
93,1.3032527345703955,-1.1616532060683304,-0.5647494870782106,-1.2525927827075876,-0.16051445072841042,5,13
