,SO,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
0,-1.0746928234408695,0.9358288932527774,0.8373077786398689,-1.7747152340364318,-0.07215796746280201,1,2
1,-1.0746928234408695,0.8274146961604784,1.3723870524723099,-2.1323369695403227,-0.03843771647153016,1,3
2,-1.0746928234408695,1.0570195186533433,-3.096073133324324,-1.374948386658922,-0.32003636246347367,1,4
3,-1.0746928234408695,0.65231805683969,0.6454929610429607,-2.7099215084129273,-0.08424597779982401,1,5
4,-1.0746928234408695,-0.661282098967514,0.5592861416207429,-7.043043738502508,-0.08967865989056545,1,6
5,-1.0746928234408695,0.5104279076260548,-0.9221201474050484,-3.1779690775840197,-0.18303565263710397,1,7
6,-1.0746928234408695,1.2877880323658704,-0.13134175845410226,-0.613721180380145,-0.13320145599010458,1,8
7,-1.0746928234408695,0.7159487103889715,1.3261623681804062,-2.5000255227961388,-0.041350757646067215,1,9
8,-1.0746928234408695,0.48190070195526596,1.2148383725274383,-3.2720706719755595,-0.048366303301354274,1,10
9,-1.0746928234408695,0.7104961095608638,0.7096953571495728,-2.5180118070970563,-0.08019999617274653,1,11
10,-1.0746928234408695,1.2558500294282593,0.29944345664537325,-0.7190738403214723,-0.10605372987385775,1,12
11,-1.0746928234408695,-0.1799677092817749,-0.3820533558286981,-5.455350502939756,-0.14900109242405368,1,13
12,-1.0746928234408695,0.9978742236277851,0.79134979482432,-1.5700486929031516,-0.07505420139504437,1,14
13,-1.0746928234408695,0.3550749141997296,0.885960298673334,-3.690426012329824,-0.06909192609824699,1,15
14,-1.0746928234408695,-0.1824700357402984,0.4603020473211073,-5.463604830831264,-0.09591655522151532,1,16
15,-1.0746928234408695,1.2115429591888205,-0.4534246705990813,-0.8652278660772585,-0.15349885334534108,1,17
16,-1.0746928234408695,0.36581613633430876,1.2432265605826813,-3.65499435665902,-0.0465773032910306,1,18
17,-1.0746928234408695,0.057909271175045345,0.5858162021909517,-4.67067487125133,-0.08800675752956832,1,19
18,-1.0746928234408695,0.10334689938990138,1.4096480444335144,-4.520791517454564,-0.03608955973558259,1,20
19,-1.0746928234408695,1.1719718166297899,-0.23761204793295906,-0.9957596696360164,-0.13989852128376856,1,21
20,-1.0746928234408695,-1.4753451729601919,1.0704369753126297,-9.728362240497608,-0.05746635930370747,1,22
21,-1.347903034619574,-1.121752945521474,0.36475878227889197,-8.561981181293111,-0.10193761235324417,1,23
22,-1.0746928234408695,0.9347355656153551,-0.23416043239881065,-1.778321751795692,-0.13968100334235545,1,24
23,-0.5282724010834611,0.33129621446792024,0.9393018581824298,-3.768863893107337,-0.06573038536423637,2,3
24,-0.5282724010834611,0.8422461256402745,-1.6749396427373338,-2.083413104467074,-0.23047771136591322,2,4
25,-0.5282724010834611,0.8123434320210496,0.4253169020062134,-2.1820519679661414,-0.09812128999386938,2,5
26,-1.0746928234408695,-1.1792655348521581,0.7565298233237885,-8.751695744158447,-0.07724852705093688,2,6
27,-0.5282724010834611,0.07223786938799685,-0.21216226804148958,-4.623409676307432,-0.13829469731303912,2,7
28,-0.5282724010834611,0.8637786022664012,-0.2685947038967411,-2.012384753316933,-0.14185102250474113,2,8
29,-0.5282724010834611,1.0914423351813962,0.4066414590825935,-1.26139916784938,-0.09929820088082486,2,9
30,-0.5282724010834611,0.03232365337830019,0.5175890485330096,-4.755073163041669,-0.09230637603149205,2,10
31,-0.5282724010834611,1.1820688197937252,1.2910117416714197,-0.9624530742664017,-0.043565920905697886,2,11
32,-0.5282724010834611,1.0575203206246169,1.0340885894163778,-1.3732964104886964,-0.059757004364149546,2,12
33,-0.5282724010834611,-0.09807555766699395,-0.3025690332289309,-5.185216017142729,-0.1439920564942212,2,13
34,-0.5282724010834611,1.161380496106123,0.8511804301850616,-1.0306968506375704,-0.07128372449564713,2,14
35,-0.5282724010834611,0.8756013999346894,1.0706516990243757,-1.9733853460986601,-0.0574528275939068,2,15
36,-0.5282724010834611,0.3311485024938416,1.0939536118073365,-3.769351144905916,-0.05598436042269617,2,16
37,-0.5282724010834611,0.9101986325140139,-0.8233805444790303,-1.8592607877798255,-0.17681316494925814,2,17
38,-0.5282724010834611,0.8778227890014407,1.047363491486361,-1.9660577355588282,-0.05892043107197498,2,18
39,-0.5282724010834611,0.5144825495048058,0.7008068389217509,-3.1645941866157163,-0.08076014320186975,2,19
40,-0.5282724010834611,0.6236179352855216,1.003197411770814,-2.8045934937677255,-0.061703740697559795,2,20
41,-0.5282724010834611,0.8022595695998418,0.24682297902116973,-2.2153152164739423,-0.10936982862696398,2,21
42,-0.5282724010834611,-2.0027942904489286,0.7246970449600462,-11.468238325414134,-0.07925460227879377,2,22
43,-1.347903034619574,-1.6142400924954314,1.10218897411939,-10.18652956091393,-0.05546537473637436,2,23
44,-0.5282724010834611,1.2777763705306109,0.3398241991112232,-0.6467462635964653,-0.1035089690547557,2,24
45,0.20028816205975022,0.8071911203017433,-2.488387022800679,-2.1990477001519055,-0.28174048898663273,3,4
46,1.657409288346173,0.06147389045224611,0.41058353462022207,-4.658916398961599,-0.09904977455774322,3,5
47,-1.0746928234408695,-0.10021578981384587,1.006606896800672,-5.1922759184773,-0.06148887778550127,3,6
48,0.20028816205975022,0.6863725545590134,-0.7457888269733375,-2.597587248668981,-0.17192339941901047,3,7
49,0.20028816205975022,0.9156465874679707,0.007501522926096821,-1.841289828644996,-0.12445166782683104,3,8
50,1.657409288346173,0.23656465670735874,1.0269722357773041,-4.081351233344491,-0.06020547105420371,3,9
51,1.657409288346173,0.9872692336086388,1.0938552049446586,-1.6050309649428518,-0.0559905619413702,3,10
52,-0.5282724010834611,0.10360731238472361,0.7484543539011107,-4.519932503140444,-0.07775743642029942,3,11
53,1.657409288346173,0.7431637589219371,0.6336456967326441,-2.4102522906068544,-0.08499258254727105,3,12
54,0.6556385140242577,-0.22691650043386613,-0.37047336548704496,-5.610218671702989,-0.14827133105990986,3,13
55,1.657409288346173,0.44642010589584796,1.0262253062614088,-3.3891091473763324,-0.06025254193132512,3,14
56,1.0199187955958635,-0.23589035421037186,1.352424373334795,-5.639820377455418,-0.03969574791452346,3,15
57,-0.5282724010834611,-0.8039423830387241,0.6699133045518051,-7.513631721860347,-0.08270702805409125,3,16
58,0.20028816205975022,0.6860773708710332,0.2748233779912558,-2.598560959729148,-0.10760526676239301,3,17
59,1.0199187955958635,-0.20182127942472064,1.4001585613582401,-5.527438032904329,-0.036687579069771714,3,18
60,-0.5282724010834611,-0.5706200893436919,0.7225107442673568,-6.74398045993265,-0.07939238113083535,3,19
61,1.0199187955958635,-0.5126520142731845,1.2317304574354866,-6.552763403804055,-0.04730177815392045,3,20
62,1.657409288346173,0.9008397310267108,0.005226525501521399,-1.8901326355826535,-0.1245950362731768,3,21
63,1.657409288346173,-0.8903190007305178,1.108832753014674,-7.798558943150349,-0.055046689313792196,3,22
64,-1.347903034619574,-0.4927166681098498,0.6074051918040175,-6.487003445385205,-0.0866462373524618,3,23
65,1.657409288346173,0.3795418790092961,0.004809349838940431,-3.6097177780543763,-0.12462132633660783,3,24
66,0.20028816205975022,0.3289284801988049,-3.545005542034997,-3.7766742469285455,-0.3483277096341746,4,5
67,-1.0746928234408695,-0.7387267586209463,-2.340408401501487,-7.298507453897546,-0.27241499929645707,4,6
68,0.20028816205975022,0.2501125363910598,-1.5989086010503222,-4.03666136453738,-0.22568629832826914,4,7
69,0.20028816205975022,1.102676527386261,-2.656006625836901,-1.22434137079843,-0.2923037370170708,4,8
70,0.20028816205975022,0.8214129495109493,-3.1007204668937702,-2.1521347000075965,-0.3203292335613943,4,9
71,0.20028816205975022,0.4926558545170374,-3.464536424215198,-3.2365930645412186,-0.343256612728299,4,10
72,-0.5282724010834611,0.5708244002363748,-1.883199459638881,-2.9787414940668717,-0.24360207188733307,4,11
73,0.20028816205975022,1.1572638957754833,-1.364753114609142,-1.0442761215642915,-0.21093001424118918,4,12
74,0.20028816205975022,0.09930270423560557,-3.067662835860435,-4.534131948215347,-0.3182459691365981,4,13
75,0.20028816205975022,0.9295869589208691,-1.887570194391374,-1.7953052623588102,-0.24387751195776364,4,14
76,0.20028816205975022,0.35804480962478424,-2.3986436063441325,-3.680629332700597,-0.2760849334909874,4,15
77,-0.5282724010834611,-0.2580853532358761,-1.609944127581035,-5.713034165722009,-0.2263817480356951,4,16
78,0.20028816205975022,0.820886742629993,-3.6909137973790767,-2.1538704783747185,-0.3575227265830868,4,17
79,0.20028816205975022,0.4120132797763961,-2.4592252672098995,-3.5026056192410215,-0.27990273939333576,4,18
80,-0.5282724010834611,-0.07446146495197258,-1.7027579297973698,-5.107321119190331,-0.23223079668931412,4,19
81,0.20028816205975022,0.03042434044143707,-2.8552605198085073,-4.761338353459191,-0.3048605517626459,4,20
82,0.20028816205975022,1.1990733511215503,-2.030222956868299,-0.9063608818415503,-0.25286737045268737,4,21
83,0.20028816205975022,-1.5253664116652892,-3.245694282518005,-9.893365373643922,-0.32946536289602146,4,22
