,SO,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
16,0.5467123955546338,0.5052236977534232,-0.2819904492055864,-0.0098457756065371,-0.5269010172069444,1,18
17,0.9971381303996455,0.5652933060464406,-0.15233102353817524,-0.0071870638006437115,-0.5109176154179731,1,19
18,0.5467123955546338,0.47707021159746843,0.6062711956827069,-0.011091863406124003,-0.41740305598351646,1,20
19,-0.8045648089804011,0.448847149265836,-0.39933477043531324,-0.01234103068308623,-0.5413663090606954,1,21
20,-2.1558420135154375,-0.5899438431499296,-0.6537980186619798,-0.05831845510575473,-0.5727345517935166,1,22
21,-0.35413907413538975,0.20647504897904004,-0.9136806035972175,-0.02306854469163999,-0.6047708480488407,1,23
22,0.0962866607096222,0.5241480275572932,-0.5907554566631207,-0.009008175021183895,-0.5649631569022684,1,24
23,-1.254990543825413,0.16686421541587643,0.759098880496055,-0.02482174058933828,-0.3985636520738016,2,3
24,0.0962866607096222,0.48791034057006677,0.803372684415335,-0.010612073713867853,-0.393105923157254,2,4
25,-0.35413907413538975,0.4555598156947419,0.20882437008076843,-0.012043924609137835,-0.46639719791070566,2,5
26,0.0962866607096222,0.06170643666556042,0.728746878561375,-0.02947607804533081,-0.4023052099244898,2,6
27,0.9971381303996455,0.33030865409445354,1.0450995346042942,-0.017587605540502538,-0.3633077241457672,2,7
28,0.9971381303996455,0.5687537600445193,-0.31474421813161274,-0.007033902324151908,-0.5309386461425427,2,8
29,-1.2549905438254136,0.5697314718716133,-0.697326840939279,-0.0069906282950492615,-0.5781004451890607,2,9
30,-0.8045648089804023,0.39834654542387954,-0.6976777910115217,-0.014576213422823892,-0.5781437075742182,2,10
31,1.4475638652446574,0.5278172942262441,2.255533009947258,-0.008845771388316437,-0.21409493475046348,2,11
32,-1.7054162786704254,0.6431333624120292,1.9194470338544685,-0.003741822809207873,-0.255524990173575,2,12
33,-0.35413907413538975,-3.1346028848561174,-0.14796692132199113,-0.1709463750874477,-0.5103796429658327,2,13
34,-0.35413907413538975,0.4333908813501403,1.1154030591687345,-0.013025133062813055,-0.3546412544733144,2,14
35,0.9971381303996455,0.580362690039671,1.2965928551600436,-0.0065200851026154805,-0.3323055909109952,2,15
36,0.5467123955546338,0.585934900346064,2.154851491006836,-0.006273456204117234,-0.2265061664188539,2,16
37,0.9971381303996455,0.5473475594777139,-1.754285381413701,-0.00798135178792514,-0.7083940427407076,2,17
38,0.0962866607096222,0.5864681502962101,1.1815473693422778,-0.006249854286637935,-0.34648750028139064,2,18
39,-0.3541390741353894,0.5135523430492045,0.8556492304020603,-0.009477145475523474,-0.3866616786733339,2,19
40,0.0962866607096222,0.5842841719970876,1.0142571532176285,-0.006346518291160286,-0.36710973214706955,2,20
41,0.5467123955546338,0.4204930112190662,0.8789352945476322,-0.013595999438719697,-0.38379115447189915,2,21
42,-1.7054162786704254,-0.6492592466820231,0.05630322086720449,-0.06094378542042633,-0.4851988145046989,2,22
43,-0.8045648089804011,0.16713750727288101,1.850737106812911,-0.024809644550970122,-0.26399501358408395,2,23
44,0.5467123955546338,0.6244431075727449,0.9763069054654446,-0.004569063116052652,-0.37178794242520297,2,24
45,-2.6062677483604486,0.08056894541632267,0.1714289821836437,-0.028641213691633194,-0.4710070093975107,3,4
46,-0.35413907413538975,-0.03873822613295522,-0.7398944402121889,-0.033921810561493015,-0.5833478465165667,3,5
47,-3.5071192180504727,-0.029582058066647862,0.7269514468651712,-0.0335165538463853,-0.40252653672766947,3,6
48,-0.8045648089804016,0.004837996223714725,0.350916875762699,-0.03199310451315707,-0.4488811430783973,3,7
49,-0.8045648089804016,0.2251980022643066,0.02829825892860651,-0.022239857134732532,-0.488651047587218,3,8
50,-1.2549905438254136,0.27472546251975444,-0.17955596417938405,-0.02004774623141603,-0.5142736935643126,3,9
51,-0.8045648089804016,0.08384609438042585,-0.6801274935892938,-0.02849616539036859,-0.5759802439172453,3,10
52,-2.155842013515437,0.17175066954040982,0.21176863335797927,-0.024605463612693446,-0.46603425211875926,3,11
53,-0.8045648089804016,0.2521332597421886,0.7852888305906904,-0.021047688763966788,-0.3953351594822223,3,12
54,-1.254990543825413,-2.2487843369084515,-0.6567562391142171,-0.13173958985556256,-0.5730992181170413,3,13
55,-2.1558420135154375,0.1672081709702795,1.1691766410734366,-0.02480651693932323,-0.3480124670882795,3,14
